"","alpha_hat_ij_Asteraceae","alpha_hat_ij_Poaceae","focal","year","complexity.plant","complexity.animal"
"1034",-0.0380469116964612,-0.23795689112959,"CHFU","2020","family","family"
"1035",-0.0529010519792191,-0.169568039322864,"CHFU","2020","family","family"
"1036",-0.110774478924237,-0.266976383009556,"CHFU","2020","family","family"
"1037",-0.155165270872626,-0.0685320008633836,"CHFU","2020","family","family"
"1038",-0.058795544519454,-0.247947704079504,"CHFU","2020","family","family"
"1039",-0.1087771456909,-0.304487686625162,"CHFU","2020","family","family"
"1040",-0.0476072333927023,-0.104868405189715,"CHFU","2020","family","family"
"1041",-0.150729310130233,-0.307865435951689,"CHFU","2020","family","family"
"1042",-0.236988724446814,-0.296985203275486,"CHFU","2020","family","family"
"1043",-0.0917703904694515,-0.127691904555829,"CHFU","2020","family","family"
"1044",-0.0589821504238958,-0.243523471226511,"CHFU","2020","family","family"
"1045",-0.130986680632831,-0.145927121925457,"CHFU","2020","family","family"
"1046",0.102218227591808,-0.0178138140112841,"CHFU","2020","family","family"
"1047",-0.0410116803754221,-0.269213890768529,"CHFU","2020","family","family"
"1048",-0.00195439881105841,-0.251794178897219,"CHFU","2020","family","family"
"1049",-0.126731910301757,-0.252692955216379,"CHFU","2020","family","family"
"1050",0.0592871804463673,-0.0920648358265591,"CHFU","2020","family","family"
"1051",-0.150513363523261,-0.281896994288033,"CHFU","2020","family","family"
"1052",-0.162954740457099,-0.0948310864148861,"CHFU","2020","family","family"
"1053",0.00627186879453046,-0.179851316640744,"CHFU","2020","family","family"
"1054",-0.0826992412443951,-0.139083936497913,"CHFU","2020","family","family"
"1055",-0.0597313806815263,-0.247669659791749,"CHFU","2020","family","family"
"1056",0.0504257458882433,-0.0662520544419852,"CHFU","2020","family","family"
"1057",0.0579289867509236,-0.107247743473123,"CHFU","2020","family","family"
"1058",0.106702055638303,-0.139144748169819,"CHFU","2020","family","family"
"1059",-0.0402320472137678,0.0310751817424768,"CHFU","2020","family","family"
"1060",-0.109456670075821,-0.0814248899695288,"CHFU","2020","family","family"
"1061",-0.085995195178314,-0.048798657970465,"CHFU","2020","family","family"
"1062",-0.214814081343979,-0.156183250234714,"CHFU","2020","family","family"
"1063",-0.0201996202014189,-0.235917304811417,"CHFU","2020","family","family"
"1064",0.101318144053179,-0.083781855990126,"CHFU","2020","family","family"
"1065",-0.0724912038078568,-0.163595755184608,"CHFU","2020","family","family"
"1066",-0.277029391902423,-0.197225696065484,"CHFU","2020","family","family"
"1067",0.0134408371940871,-0.271981387472217,"CHFU","2020","family","family"
"1068",-0.0214188859684254,-0.0250541691424495,"CHFU","2020","family","family"
"1069",-0.228145539472673,-0.243712673275297,"CHFU","2020","family","family"
"1070",-0.0461029051053725,-0.201997060832265,"CHFU","2020","family","family"
"1071",-0.0148094727635715,-0.212616731420781,"CHFU","2020","family","family"
"1072",-0.185417808690644,-0.132510796230215,"CHFU","2020","family","family"
"1073",0.177548449242648,-0.0730538368308493,"CHFU","2020","family","family"
"1074",0.0837510601904019,-0.156359181984693,"CHFU","2020","family","family"
"1075",-0.281268661491037,-0.278168248712566,"CHFU","2020","family","family"
"1076",0.0550058533593643,-0.319213092220589,"CHFU","2020","family","family"
"1077",0.0387243935331674,-0.0670821076324691,"CHFU","2020","family","family"
"1078",0.00795702862429226,-0.267303935620487,"CHFU","2020","family","family"
"1079",-0.0625369626571303,-0.245114423625996,"CHFU","2020","family","family"
"1080",-0.0549342626733192,-0.0544039345067342,"CHFU","2020","family","family"
"1081",-0.245845383383346,-0.30390545000789,"CHFU","2020","family","family"
"1082",0.0718169860425617,-0.117892710578577,"CHFU","2020","family","family"
"1083",-0.0536570081296638,-0.197327546840501,"CHFU","2020","family","family"
"1084",-0.104535438194875,-0.21365111750161,"CHFU","2020","family","family"
"1085",-0.0643351976318169,-0.346098171637426,"CHFU","2020","family","family"
"1086",-0.152541474984832,-0.25406961850049,"CHFU","2020","family","family"
"1087",0.201739329610963,-0.164071749061323,"CHFU","2020","family","family"
"1088",-0.0470453449341154,-0.303202806400945,"CHFU","2020","family","family"
"1089",0.0538113681995005,-0.12995225903878,"CHFU","2020","family","family"
"1090",-0.0167182839160948,-0.208807671997482,"CHFU","2020","family","family"
"1091",-0.0709853231909107,-0.251530443503296,"CHFU","2020","family","family"
"1092",0.0141124682722658,-0.186982791455475,"CHFU","2020","family","family"
"1093",-0.0745057402495279,-0.178272578918808,"CHFU","2020","family","family"
"1094",0.0278998902909107,-0.178171288822102,"CHFU","2020","family","family"
"1095",-0.115843289945663,-0.0197805651226464,"CHFU","2020","family","family"
"1096",-0.0851192344269843,-0.100097332039311,"CHFU","2020","family","family"
"1097",0.116133926118664,-0.263852180928599,"CHFU","2020","family","family"
"1098",-0.00851547356671034,-0.0617883691393237,"CHFU","2020","family","family"
"1099",0.0242761512373939,-0.0885359698164686,"CHFU","2020","family","family"
"1100",-0.130098535260624,-0.292903975568879,"CHFU","2020","family","family"
"1101",0.0450417068808264,-0.0888850186383817,"CHFU","2020","family","family"
"1102",0.0434704653759206,-0.232707012504806,"CHFU","2020","family","family"
"1103",0.0786805115694886,-0.0452999892053976,"CHFU","2020","family","family"
"1104",0.104253567420459,-0.154352557364506,"CHFU","2020","family","family"
"1105",0.0892805684378781,-0.166783533463946,"CHFU","2020","family","family"
"1106",-0.110984872047386,-0.104704510155299,"CHFU","2020","family","family"
"1107",-0.140676267569802,-0.139563335801618,"CHFU","2020","family","family"
"1108",0.133371655285978,-0.0828434858022628,"CHFU","2020","family","family"
"1109",-0.158713478978935,-0.137955902704046,"CHFU","2020","family","family"
"1110",0.0887713352144448,-0.313497378204649,"CHFU","2020","family","family"
"1111",-0.285764308887963,-0.147325992093255,"CHFU","2020","family","family"
"1112",-0.100121058225061,-0.214415797497424,"CHFU","2020","family","family"
"1113",-0.109762065628388,-0.219816067847502,"CHFU","2020","family","family"
"1114",-0.0980951074854579,-0.175204325652582,"CHFU","2020","family","family"
"1115",0.102197191109169,-0.261495324515261,"CHFU","2020","family","family"
"1116",-0.0709463082080208,-0.0522672532055597,"CHFU","2020","family","family"
"1117",-0.0681835080585445,-0.111447969109785,"CHFU","2020","family","family"
"1118",-0.103074056791228,-0.322651289714795,"CHFU","2020","family","family"
"1119",-0.0158476462986263,-0.0329873681562621,"CHFU","2020","family","family"
"1120",-0.113997943495505,-0.321612886552588,"CHFU","2020","family","family"
"1121",0.025448145738814,-0.305647863817735,"CHFU","2020","family","family"
"1122",-0.0827483250244226,-0.120315043868664,"CHFU","2020","family","family"
"1123",-0.0715755570797028,-0.220026745109982,"CHFU","2020","family","family"
"1124",-0.0361275848889041,-0.250943621911857,"CHFU","2020","family","family"
"1125",0.189718742523908,-0.0999945224098689,"CHFU","2020","family","family"
"1126",0.0224404086211043,-0.201322423263978,"CHFU","2020","family","family"
"1127",0.0371614879624629,-0.161315548548551,"CHFU","2020","family","family"
"1128",0.0648571888135954,-0.2266494860048,"CHFU","2020","family","family"
"1129",-0.174882755823803,-0.139725280946934,"CHFU","2020","family","family"
"1130",-0.0356437705482618,-0.105327060709312,"CHFU","2020","family","family"
"1131",-0.149610640139672,-0.0868262554316784,"CHFU","2020","family","family"
"1132",-0.116395069654984,-0.197993799225326,"CHFU","2020","family","family"
"1133",0.0893446058140974,-0.28415647581151,"CHFU","2020","family","family"
"1134",-0.0867876761486884,-0.150523882563904,"CHFU","2020","family","family"
"1135",-0.0856672167807893,-0.139029699705072,"CHFU","2020","family","family"
"1136",-0.03339158307392,-0.0917887109491751,"CHFU","2020","family","family"
"1137",-0.109136507492863,-0.237457799040628,"CHFU","2020","family","family"
"1138",-0.14957586960242,-0.10521195428344,"CHFU","2020","family","family"
"1139",-0.129381384670254,-0.126146234096339,"CHFU","2020","family","family"
"1140",-0.070370204249708,-0.109297293385919,"CHFU","2020","family","family"
"1141",-0.0479319437545971,-0.209681396748236,"CHFU","2020","family","family"
"1142",-0.0326170789919948,-0.254573390579234,"CHFU","2020","family","family"
"1143",0.00730391690327914,-0.21781222221544,"CHFU","2020","family","family"
"1144",-0.00585436733071532,-0.0918041375632741,"CHFU","2020","family","family"
"1145",-0.0145663521973189,-0.131921094518931,"CHFU","2020","family","family"
"1146",-0.112729564712864,-0.14917081830372,"CHFU","2020","family","family"
"1147",0.104913558698669,-0.0702197781451508,"CHFU","2020","family","family"
"1148",-0.150275364605687,-0.0910886187536242,"CHFU","2020","family","family"
"1149",0.0110212150019109,-0.284719829803584,"CHFU","2020","family","family"
"1150",-0.0159736466984592,-0.302389696503534,"CHFU","2020","family","family"
"1151",-0.112061868266525,-0.0574295488499779,"CHFU","2020","family","family"
"1152",-0.0101881772847408,-0.128437637900223,"CHFU","2020","family","family"
"1153",-0.119849452548181,-0.213028382885767,"CHFU","2020","family","family"
"1154",0.00321858654777252,-0.107715905262852,"CHFU","2020","family","family"
"1155",-0.0646803463040233,-0.106376838481673,"CHFU","2020","family","family"
"1156",-0.0735916577928785,-0.0629185445985443,"CHFU","2020","family","family"
"1157",-0.10790591947483,-0.157525231642652,"CHFU","2020","family","family"
"1158",-0.140976422401241,-0.147348296551388,"CHFU","2020","family","family"
"1159",-0.19149157847868,-0.218142364265274,"CHFU","2020","family","family"
"1160",-0.273103788074558,-0.13914564240706,"CHFU","2020","family","family"
"1161",-0.0494711339951396,-0.124015597196671,"CHFU","2020","family","family"
"1162",-0.167139193630704,-0.105277146079888,"CHFU","2020","family","family"
"1163",-0.0719435349853556,-0.127229378111439,"CHFU","2020","family","family"
"1164",-0.1909879999506,-0.0136535086182625,"CHFU","2020","family","family"
"1165",-0.0582407157197683,-0.167265709254764,"CHFU","2020","family","family"
"1166",-0.0478193796429427,-0.0475110227323354,"CHFU","2020","family","family"
"1167",-0.0652446935897336,-0.178712345524109,"CHFU","2020","family","family"
"1168",0.0868410550002963,-0.264824262429961,"CHFU","2020","family","family"
"1169",-0.112911708684973,-0.247519731143704,"CHFU","2020","family","family"
"1170",-0.0103289986650356,-0.108297688691107,"CHFU","2020","family","family"
"1171",-0.0836136139115154,-0.15116033435727,"CHFU","2020","family","family"
"1172",-0.173534457958512,-0.115332289790292,"CHFU","2020","family","family"
"1173",-0.18722017607562,-0.2959135616423,"CHFU","2020","family","family"
"1174",-0.0116546161608261,-0.184467685859629,"CHFU","2020","family","family"
"1175",-0.0528779036388435,-0.186463184372791,"CHFU","2020","family","family"
"1176",-0.0751557275585713,-0.262867684772053,"CHFU","2020","family","family"
"1177",-0.290859434167148,-0.160694089929834,"CHFU","2020","family","family"
"1178",-0.143206064018174,-0.330319704758295,"CHFU","2020","family","family"
"1179",-0.0229886145877018,-0.219330481843726,"CHFU","2020","family","family"
"1180",0.0863977613222917,-0.304905117992763,"CHFU","2020","family","family"
"1181",0.105694755084287,-0.056293139531675,"CHFU","2020","family","family"
"1182",0.00101601632820691,-0.300223568925279,"CHFU","2020","family","family"
"1183",0.0500666033910613,-0.0302857487390653,"CHFU","2020","family","family"
"1184",-0.193626509622185,-0.16010066272044,"CHFU","2020","family","family"
"1185",-0.0386336043906967,-0.209500121063347,"CHFU","2020","family","family"
"1186",-0.0211524586164864,-0.118804838675416,"CHFU","2020","family","family"
"1187",0.0631620916739399,-0.0377234676922562,"CHFU","2020","family","family"
"1188",-0.316974560001023,-0.144616681664293,"CHFU","2020","family","family"
"1189",-0.129302992313448,-0.307077501017727,"CHFU","2020","family","family"
"1190",0.071180449773836,-0.0285194446504766,"CHFU","2020","family","family"
"1191",-0.140802174422225,-0.11763494420688,"CHFU","2020","family","family"
"1192",0.0220164757330366,-0.0622959905435579,"CHFU","2020","family","family"
"1193",0.0924876761368298,-0.136411336417023,"CHFU","2020","family","family"
"1194",-0.0388231168625207,-0.203127042915356,"CHFU","2020","family","family"
"1195",-0.0128377084649209,-0.222997471416255,"CHFU","2020","family","family"
"1196",-0.0355833248476494,-0.114230385530455,"CHFU","2020","family","family"
"1197",-0.119901679041825,-0.174352847691299,"CHFU","2020","family","family"
"1198",-0.155147967403871,-0.292481590020469,"CHFU","2020","family","family"
"1199",-0.0754389712264816,-0.189859981828512,"CHFU","2020","family","family"
"1200",-0.0777091724899172,-0.249306770785216,"CHFU","2020","family","family"
"1201",-0.142884706343258,-0.311556195135936,"CHFU","2020","family","family"
"1202",0.079798532211101,-0.187615215887015,"CHFU","2020","family","family"
"1203",-0.110427943330395,-0.323185588887385,"CHFU","2020","family","family"
"1204",-0.0654514356130487,-0.260392941462696,"CHFU","2020","family","family"
"1205",-0.127733023167958,-0.201593171283911,"CHFU","2020","family","family"
"1206",-0.00218719204017059,-0.0966256941922535,"CHFU","2020","family","family"
"1207",-0.0110827669036415,-0.0653305051508668,"CHFU","2020","family","family"
"1208",-0.225857877424228,-0.220286918511045,"CHFU","2020","family","family"
"1209",-0.0585774498120608,-0.149034670936529,"CHFU","2020","family","family"
"1210",-0.0736686141161206,-0.25656776871092,"CHFU","2020","family","family"
"1211",-0.0827185293720343,-0.162678472818814,"CHFU","2020","family","family"
"1212",-0.135941223237552,-0.251455366235654,"CHFU","2020","family","family"
"1213",-0.0737679885609628,-0.121270062870677,"CHFU","2020","family","family"
"1214",-0.239784414073228,-0.170700784246773,"CHFU","2020","family","family"
"1215",-0.108934724693515,-0.106928325691906,"CHFU","2020","family","family"
"1216",-0.161337997080282,-0.161696183032236,"CHFU","2020","family","family"
"1217",0.0305562252390079,-0.22030662196431,"CHFU","2020","family","family"
"1218",-0.0175554762461948,-0.120988730037461,"CHFU","2020","family","family"
"1219",0.0111614327336662,-0.124873347158965,"CHFU","2020","family","family"
"1220",-0.143502411412118,-0.268770061082011,"CHFU","2020","family","family"
"1221",-0.0662819412739035,-0.148244577695581,"CHFU","2020","family","family"
"1222",-0.0141298701912477,-0.1667409433456,"CHFU","2020","family","family"
"1223",-0.19436760741857,-0.0181376447223339,"CHFU","2020","family","family"
"1224",-0.196256655866937,-0.0678623811003765,"CHFU","2020","family","family"
"1225",0.0209350613105999,-0.150935286820111,"CHFU","2020","family","family"
"1226",-0.043139778315862,-0.109796817085648,"CHFU","2020","family","family"
"1227",-0.327774488878416,-0.189364686619933,"CHFU","2020","family","family"
"1228",-0.16711277211567,-0.0552847679160806,"CHFU","2020","family","family"
"1229",0.0252220117752082,-0.193719117560067,"CHFU","2020","family","family"
"1230",-0.17069515468159,-0.191406874784235,"CHFU","2020","family","family"
"1231",0.0478587896494678,-0.28455143520659,"CHFU","2020","family","family"
"1232",-0.108393615442765,-0.0890509172188299,"CHFU","2020","family","family"
"1233",-0.200528821020119,-0.389592308785915,"CHFU","2020","family","family"
"1234",-0.0105961471988697,-0.21582259765086,"CHFU","2020","family","family"
"1235",-0.0475007561837713,-0.237645642073812,"CHFU","2020","family","family"
"1236",0.0124393548472792,-0.0886437536083049,"CHFU","2020","family","family"
"1237",-0.0342037555673919,-0.163308551296595,"CHFU","2020","family","family"
"1238",-0.138568387187074,-0.0222332788630553,"CHFU","2020","family","family"
"1239",-0.0456255302130352,-0.133857588069167,"CHFU","2020","family","family"
"1240",-0.0402006012886611,-0.256363518568,"CHFU","2020","family","family"
"1241",-0.0204583917283376,-0.217239533979858,"CHFU","2020","family","family"
"1242",-0.127319189774782,-0.056404841554304,"CHFU","2020","family","family"
"1243",-0.152171693556421,-0.17403408927963,"CHFU","2020","family","family"
"1244",-0.174268646028721,-0.204383314336221,"CHFU","2020","family","family"
"1245",-0.0524767249386872,-0.137338512245651,"CHFU","2020","family","family"
"1246",-0.239297966565022,-0.167747729343466,"CHFU","2020","family","family"
"1247",-0.14428134127579,-0.196422442187227,"CHFU","2020","family","family"
"1248",-0.22702286009382,-0.235550274282124,"CHFU","2020","family","family"
"1249",-0.295064873473773,-0.208338917280593,"CHFU","2020","family","family"
"1250",-0.00067495416402763,-0.185171218941839,"CHFU","2020","family","family"
"1251",-0.190094010477672,-0.172241769899083,"CHFU","2020","family","family"
"1252",-0.153518045144552,-0.132136103475271,"CHFU","2020","family","family"
"1253",-0.058814565399647,-0.271823451501301,"CHFU","2020","family","family"
"1254",-0.0882446671856645,-0.0850472921635393,"CHFU","2020","family","family"
"1255",-0.190367096274204,-0.265349965275479,"CHFU","2020","family","family"
"1256",0.0118166334526011,-0.209025953442919,"CHFU","2020","family","family"
"1257",-0.10124948761593,-0.241231837409426,"CHFU","2020","family","family"
"1258",-0.0696498344520425,-0.194301830034221,"CHFU","2020","family","family"
"1259",-0.0107016303144971,-0.140855189335406,"CHFU","2020","family","family"
"1260",-0.0717340607327132,-0.14281882945634,"CHFU","2020","family","family"
"1261",-0.14111291670738,-0.279693912763235,"CHFU","2020","family","family"
"1262",-0.176210147857074,-0.247195573884617,"CHFU","2020","family","family"
"1263",-0.0679075723524071,-0.0838355011517481,"CHFU","2020","family","family"
"1264",-0.0477287660290286,-0.301963492328651,"CHFU","2020","family","family"
"1265",-0.0165797731731813,-0.248219399660887,"CHFU","2020","family","family"
"1266",-0.0706102341154332,-0.216801250357682,"CHFU","2020","family","family"
"1267",-0.0302112354019712,-0.113039494420469,"CHFU","2020","family","family"
"1268",0.0634587059700917,-0.337133512773676,"CHFU","2020","family","family"
"1269",-0.0541649402949427,-0.201412429884025,"CHFU","2020","family","family"
"1270",-0.0854761363806753,-0.0948770597083632,"CHFU","2020","family","family"
"1271",-0.237607798149918,-0.249930784729836,"CHFU","2020","family","family"
"1272",0.0382667002852373,-0.104311645908841,"CHFU","2020","family","family"
"1273",-0.0469201805327505,-0.120878728296109,"CHFU","2020","family","family"
"1274",-0.0324279548833706,-0.285073121226751,"CHFU","2020","family","family"
"1275",-0.0637301003942997,0.00287043790138819,"CHFU","2020","family","family"
"1276",-0.14555019670159,-0.222021457579872,"CHFU","2020","family","family"
"1277",-0.0300992879847588,-0.107917647981933,"CHFU","2020","family","family"
"1278",0.0815901460482333,0.00324516716391821,"CHFU","2020","family","family"
"1279",-0.196163791230927,-0.120359878173147,"CHFU","2020","family","family"
"1280",-0.00226309209547948,-0.121754798674767,"CHFU","2020","family","family"
"1281",-0.184069905856533,-0.121492289251017,"CHFU","2020","family","family"
"1282",0.0520800968183159,-0.0389400441448856,"CHFU","2020","family","family"
"1283",-0.137057294923018,-0.0747193473331401,"CHFU","2020","family","family"
"1284",0.027312233131775,-0.0686686036623926,"CHFU","2020","family","family"
"1285",-0.0387260191299503,-0.115257182908459,"CHFU","2020","family","family"
"1286",-0.131011750700593,-0.151811128514525,"CHFU","2020","family","family"
"1287",0.0765167234669348,-0.275229502002859,"CHFU","2020","family","family"
"1288",-0.125677207997362,-0.148568179975502,"CHFU","2020","family","family"
"1289",-0.256854934909642,-0.265450636554766,"CHFU","2020","family","family"
"1290",-0.113915293384798,-0.169328300143467,"CHFU","2020","family","family"
"1291",0.0504389204214206,-0.0138642205406283,"CHFU","2020","family","family"
"1292",-0.200642209423915,-0.136608448063591,"CHFU","2020","family","family"
"1293",-0.113975913451281,-0.140536313546063,"CHFU","2020","family","family"
"1294",-0.102321274134433,-0.180898286586622,"CHFU","2020","family","family"
"1295",-0.100125112392095,-0.337135399038816,"CHFU","2020","family","family"
"1296",-0.111030939614966,-0.270706548277591,"CHFU","2020","family","family"
"1297",-0.0339463395005233,-0.0921540859455547,"CHFU","2020","family","family"
"1298",-0.0360158846750702,-0.142665365738855,"CHFU","2020","family","family"
"1299",-0.204168027615062,-0.134047237630904,"CHFU","2020","family","family"
"1300",-0.157915265152978,-0.187051971371301,"CHFU","2020","family","family"
"1301",-0.00805238249159701,-0.237014612476587,"CHFU","2020","family","family"
"1302",-0.0826357832566137,-0.0364253008906229,"CHFU","2020","family","family"
"1303",-0.111196713649787,-0.259850108024766,"CHFU","2020","family","family"
"1304",-0.041832429093319,-0.16947865780042,"CHFU","2020","family","family"
"1305",-0.0167926586518286,-0.25213537693499,"CHFU","2020","family","family"
"1306",-0.010390562210759,-0.161755013464538,"CHFU","2020","family","family"
"1307",-0.0489811549481184,-0.279671547073849,"CHFU","2020","family","family"
"1308",-0.0418635679010091,-0.090507098340128,"CHFU","2020","family","family"
"1309",0.00204933332075097,-0.021353607307788,"CHFU","2020","family","family"
"1310",-0.0285225579554172,-0.13995637683392,"CHFU","2020","family","family"
"1311",-0.149128989988167,-0.234906852716584,"CHFU","2020","family","family"
"1312",-0.10801532734167,-0.257842047857682,"CHFU","2020","family","family"
"1313",0.0457130723224048,-0.0512871358790333,"CHFU","2020","family","family"
"1314",0.133300913823577,-0.121327216717641,"CHFU","2020","family","family"
"1315",-0.0636090397372976,-0.202935980583557,"CHFU","2020","family","family"
"1316",-0.121920689252236,-0.143602291735364,"CHFU","2020","family","family"
"1317",-0.032505622167108,-0.359799890927642,"CHFU","2020","family","family"
"1318",-0.136109932269551,-0.109316272596373,"CHFU","2020","family","family"
"1319",0.017700694381988,-0.133944453337822,"CHFU","2020","family","family"
"1320",-0.15466950617662,-0.111725849595222,"CHFU","2020","family","family"
"1321",0.024831223536985,-0.200090865373491,"CHFU","2020","family","family"
"1322",0.0506275079772227,-0.0866005441288712,"CHFU","2020","family","family"
"1323",-0.265719735148044,-0.0105837261500039,"CHFU","2020","family","family"
"1324",0.0323688342545487,-0.271116375489826,"CHFU","2020","family","family"
"1325",-0.0663370751437196,-0.37328235828304,"CHFU","2020","family","family"
"1326",0.0857096720321722,-0.272347864425983,"CHFU","2020","family","family"
"1327",-0.0889674877321102,-0.0924611565272448,"CHFU","2020","family","family"
"1328",-0.108595417000657,-0.176331268486114,"CHFU","2020","family","family"
"1329",-0.0721003122749845,-0.155083669395791,"CHFU","2020","family","family"
"1330",-0.0908845912844057,-0.138456701753089,"CHFU","2020","family","family"
"1331",-0.0534950476508295,-0.146556624148065,"CHFU","2020","family","family"
"1332",-0.0560024470696623,-0.238188726872097,"CHFU","2020","family","family"
"1333",-0.106882144378361,-0.240618653556645,"CHFU","2020","family","family"
"1334",-0.0369987958295303,-0.0812051041957291,"CHFU","2020","family","family"
"1335",0.0565314357646591,-0.333608714367129,"CHFU","2020","family","family"
"1336",0.00424295214972181,-0.0904603355945789,"CHFU","2020","family","family"
"1337",-0.203665526222349,-0.266234972524723,"CHFU","2020","family","family"
"1338",-0.151197297819601,-0.0684052651312742,"CHFU","2020","family","family"
"1339",-0.0757877842455931,-0.16610022810918,"CHFU","2020","family","family"
"1340",-0.129634254662229,-0.114099292351158,"CHFU","2020","family","family"
"1341",-0.298318957514604,-0.248429338334612,"CHFU","2020","family","family"
"1342",-0.0608352394696378,-0.169240782864095,"CHFU","2020","family","family"
"1343",-0.030954443360365,-0.269409566359356,"CHFU","2020","family","family"
"1344",-0.0744029259223905,-0.364888647990373,"CHFU","2020","family","family"
"1345",0.0177068542299617,-0.202357612473694,"CHFU","2020","family","family"
"1346",-0.0977063104336914,-0.156871012618979,"CHFU","2020","family","family"
"1347",0.0890369033626932,-0.048901047347781,"CHFU","2020","family","family"
"1348",0.038464337242275,-0.223151687015355,"CHFU","2020","family","family"
"1349",0.0169446633223225,-0.364434218614794,"CHFU","2020","family","family"
"1350",-0.201565374892367,-0.149979008515925,"CHFU","2020","family","family"
"1351",0.0676214549947345,-0.192585600485248,"CHFU","2020","family","family"
"1352",-0.100270801532191,-0.310871513034465,"CHFU","2020","family","family"
"1353",-0.0595012097781691,-0.207256327041265,"CHFU","2020","family","family"
"1354",-0.0941812099288867,-0.239146464749769,"CHFU","2020","family","family"
"1355",0.0940185034697605,-0.0470970934495044,"CHFU","2020","family","family"
"1356",-0.0313395006068864,-0.254785622717013,"CHFU","2020","family","family"
"1357",-0.0666749310125734,-0.146487407643388,"CHFU","2020","family","family"
"1358",0.063431953314347,-0.288217870006542,"CHFU","2020","family","family"
"1359",-0.305772032469401,-0.197743488045374,"CHFU","2020","family","family"
"1360",0.0280486661798851,-0.0956478717226056,"CHFU","2020","family","family"
"1361",-0.107022555565331,-0.159204662721603,"CHFU","2020","family","family"
"1362",-0.164016771141268,-0.132062962905351,"CHFU","2020","family","family"
"1363",0.0197613449430967,-0.117279596728909,"CHFU","2020","family","family"
"1364",-0.104167218026077,-0.0722447038627284,"CHFU","2020","family","family"
"1365",-0.0406438739058479,-0.277740943403102,"CHFU","2020","family","family"
"1366",0.0859774418369161,-0.255295415422878,"CHFU","2020","family","family"
"1367",0.0751618958878817,-0.0562675518551146,"CHFU","2020","family","family"
"1368",0.0221869962954206,-0.269664946633168,"CHFU","2020","family","family"
"1369",-0.0377621178846532,-0.133208146413467,"CHFU","2020","family","family"
"1370",-0.0100822000991727,-0.224340331511586,"CHFU","2020","family","family"
"1371",-0.0729129607336043,-0.270206590901211,"CHFU","2020","family","family"
"1372",-0.359626316474177,-0.208932750463865,"CHFU","2020","family","family"
"1373",0.053341420602425,-0.0102712600662715,"CHFU","2020","family","family"
"1374",0.0226499320403362,0.00843465240145735,"CHFU","2020","family","family"
"1375",-0.212739547710399,-0.149257408912024,"CHFU","2020","family","family"
"1376",-0.0911542688916857,-0.0501781427568581,"CHFU","2020","family","family"
"1377",-0.173365859661864,-0.131915514604669,"CHFU","2020","family","family"
"1378",-0.0935892729362552,-0.184938159290963,"CHFU","2020","family","family"
"1379",-0.0356029132869606,-0.151698152516526,"CHFU","2020","family","family"
"1380",-0.0240133846924636,-0.1693204317848,"CHFU","2020","family","family"
"1381",-0.0761984457637273,-0.200374653756342,"CHFU","2020","family","family"
"1382",-0.0700505495788043,-0.217086804668863,"CHFU","2020","family","family"
"1383",-0.209465882523133,-0.141388451109731,"CHFU","2020","family","family"
"1384",0.06468375383416,-0.33901713450148,"CHFU","2020","family","family"
"1385",-0.0906803497815682,-0.14394622699235,"CHFU","2020","family","family"
"1386",-0.128814023220645,-0.198312928723729,"CHFU","2020","family","family"
"1387",-0.175899440018035,-0.210401631858086,"CHFU","2020","family","family"
"1388",-0.0165017479316542,-0.162641356562142,"CHFU","2020","family","family"
"1389",-0.184379830994816,-0.106301577881834,"CHFU","2020","family","family"
"1390",-0.0560203802448551,-0.139010857498145,"CHFU","2020","family","family"
"1391",-0.102702715167391,-0.16282044343858,"CHFU","2020","family","family"
"1392",0.0862852615578522,-0.307302866659664,"CHFU","2020","family","family"
"1393",-0.143947940592595,-0.241868818553873,"CHFU","2020","family","family"
"1394",-0.0711599983234497,-0.183635162071502,"CHFU","2020","family","family"
"1395",0.19274803057854,-0.0509809459981619,"CHFU","2020","family","family"
"1396",-0.155261273097032,-0.364630890558759,"CHFU","2020","family","family"
"1397",-0.109255231668263,-0.260308373362854,"CHFU","2020","family","family"
"1398",-0.153235883903286,-0.329402174679457,"CHFU","2020","family","family"
"1399",0.1567787482348,-0.192566770899102,"CHFU","2020","family","family"
"1400",-0.0734800718948596,-0.286029121158308,"CHFU","2020","family","family"
"1401",-0.0425747827027776,-0.147364796926867,"CHFU","2020","family","family"
"1402",-0.125148016023031,-0.223163257349824,"CHFU","2020","family","family"
"1403",-0.0308875870732048,-0.194879052670638,"CHFU","2020","family","family"
"1404",-0.134144244243864,-0.0658549765181939,"CHFU","2020","family","family"
"1405",-0.0293465076051846,-0.16932632719739,"CHFU","2020","family","family"
"1406",0.00579893397845188,-0.122578645551682,"CHFU","2020","family","family"
"1407",-0.0778828663583432,-0.220156915678768,"CHFU","2020","family","family"
"1408",-0.209073029998817,-0.031258896075952,"CHFU","2020","family","family"
"1409",-0.0136728621371487,-0.14013115010458,"CHFU","2020","family","family"
"1410",-0.236647311628276,-0.180642954347318,"CHFU","2020","family","family"
"1411",-0.0982577494908272,-0.0893372626191093,"CHFU","2020","family","family"
"1412",-0.0637729756345037,-0.164643672262821,"CHFU","2020","family","family"
"1413",-0.321002600382141,-0.158061477424731,"CHFU","2020","family","family"
"1414",-0.0109320301683155,-0.292667834070385,"CHFU","2020","family","family"
"1415",-0.134701540570952,-0.151992015313261,"CHFU","2020","family","family"
