"","alpha_hat_ij_Grass","gamma_H_hat_ih_beetle","focal","year","complexity.plant","complexity.animal"
"1003",-0.343350972383992,0.0783186235028484,"LEMA","2020","class","group"
"1004",-0.332711471702049,0.252944416951614,"LEMA","2020","class","group"
"1005",-0.314903644278884,0.194150429745441,"LEMA","2020","class","group"
"1006",-0.41153108888296,0.14113680857639,"LEMA","2020","class","group"
"1007",-0.235174223267999,0.0428613163242195,"LEMA","2020","class","group"
"1008",-0.309839274341952,0.261880064794073,"LEMA","2020","class","group"
"1009",-0.319504912622475,0.158110124097012,"LEMA","2020","class","group"
"1010",-0.221049582122592,0.131557812467248,"LEMA","2020","class","group"
"1011",-0.343294853162935,0.184410438379689,"LEMA","2020","class","group"
"1012",-0.279682812372078,0.0246268831082765,"LEMA","2020","class","group"
"1013",-0.364560707530851,0.288770729487851,"LEMA","2020","class","group"
"1014",-0.3092530623352,0.0555726540827364,"LEMA","2020","class","group"
"1015",-0.273183491665376,0.0344515549479347,"LEMA","2020","class","group"
"1016",-0.325571467091328,0.122489680099364,"LEMA","2020","class","group"
"1017",-0.374217252934458,0.147848206218149,"LEMA","2020","class","group"
"1018",-0.329032424188697,0.204222442696149,"LEMA","2020","class","group"
"1019",-0.29724390724662,0.154260642116535,"LEMA","2020","class","group"
"1020",-0.287098245195009,0.307725940170533,"LEMA","2020","class","group"
"1021",-0.323805548599797,0.132008106849528,"LEMA","2020","class","group"
"1022",-0.335508255412223,0.120759280609782,"LEMA","2020","class","group"
"1023",-0.361295788024958,0.12653392222103,"LEMA","2020","class","group"
"1024",-0.373408348648891,0.265791396643199,"LEMA","2020","class","group"
"1025",-0.281607346890123,0.0632228643289436,"LEMA","2020","class","group"
"1026",-0.267492631226747,0.113949407430527,"LEMA","2020","class","group"
"1027",-0.340853623120136,0.17430569317644,"LEMA","2020","class","group"
"1028",-0.288826670783832,0.147940635332777,"LEMA","2020","class","group"
"1029",-0.304736155427684,0.0530783265717343,"LEMA","2020","class","group"
"1030",-0.343186321830646,0.151737304922579,"LEMA","2020","class","group"
"1031",-0.32943825457712,0.195908961177059,"LEMA","2020","class","group"
"1032",-0.313682565812162,0.0833614850892783,"LEMA","2020","class","group"
"1033",-0.360966133483776,0.146554315385346,"LEMA","2020","class","group"
"1034",-0.434833309003499,0.220116355644586,"LEMA","2020","class","group"
"1035",-0.286615395904877,0.211196120445881,"LEMA","2020","class","group"
"1036",-0.275604614072216,0.133758782660653,"LEMA","2020","class","group"
"1037",-0.356687576569376,0.160584701716587,"LEMA","2020","class","group"
"1038",-0.268544441896335,0.202744470449296,"LEMA","2020","class","group"
"1039",-0.349738344609456,0.200483886722967,"LEMA","2020","class","group"
"1040",-0.18701622820078,-0.010585007705127,"LEMA","2020","class","group"
"1041",-0.374567986920995,0.209153703950703,"LEMA","2020","class","group"
"1042",-0.349600723847902,0.049452421252935,"LEMA","2020","class","group"
"1043",-0.151253049763178,0.117865812922286,"LEMA","2020","class","group"
"1044",-0.42129809248532,0.138377792233993,"LEMA","2020","class","group"
"1045",-0.265864536386951,0.26293633445156,"LEMA","2020","class","group"
"1046",-0.308587331282187,0.184944104590847,"LEMA","2020","class","group"
"1047",-0.285064761757068,0.178348634710517,"LEMA","2020","class","group"
"1048",-0.300395490948314,0.110993707606575,"LEMA","2020","class","group"
"1049",-0.226119471396973,0.221803382909944,"LEMA","2020","class","group"
"1050",-0.368331568949087,0.18055949597112,"LEMA","2020","class","group"
"1051",-0.330515241619062,0.123457316031618,"LEMA","2020","class","group"
"1052",-0.317861415148986,0.156150606928548,"LEMA","2020","class","group"
"1053",-0.26283980058868,0.00677132831563765,"LEMA","2020","class","group"
"1054",-0.228091395706593,0.189770460609769,"LEMA","2020","class","group"
"1055",-0.244915925015711,0.0583185588303661,"LEMA","2020","class","group"
"1056",-0.246640748789444,-0.0341169386437319,"LEMA","2020","class","group"
"1057",-0.262630924869963,0.0903961688957686,"LEMA","2020","class","group"
"1058",-0.287349017703852,0.135705252049841,"LEMA","2020","class","group"
"1059",-0.304464645106158,0.215061636242838,"LEMA","2020","class","group"
"1060",-0.271746818863339,0.0442611961209582,"LEMA","2020","class","group"
"1061",-0.200909598368392,0.0869288981619272,"LEMA","2020","class","group"
"1062",-0.344800726488041,0.0470981682669085,"LEMA","2020","class","group"
"1063",-0.224675961994558,0.106482997005009,"LEMA","2020","class","group"
"1064",-0.338070480709735,0.192731183528003,"LEMA","2020","class","group"
"1065",-0.24690818958816,0.162368362215718,"LEMA","2020","class","group"
"1066",-0.353492072490568,0.149159027309028,"LEMA","2020","class","group"
"1067",-0.219301175591531,0.130799234386147,"LEMA","2020","class","group"
"1068",-0.304205222380284,0.0582899828917285,"LEMA","2020","class","group"
"1069",-0.33866562585832,0.0653738472617438,"LEMA","2020","class","group"
"1070",-0.272061475375906,0.156854150851519,"LEMA","2020","class","group"
"1071",-0.362302968255994,0.0451270568142013,"LEMA","2020","class","group"
"1072",-0.257845739572777,0.0941179600246722,"LEMA","2020","class","group"
"1073",-0.230286615695831,0.148824551712039,"LEMA","2020","class","group"
"1074",-0.331052424330571,0.0428105797796534,"LEMA","2020","class","group"
"1075",-0.294162377093058,0.201887763409549,"LEMA","2020","class","group"
"1076",-0.330126162128214,0.286834226971717,"LEMA","2020","class","group"
"1077",-0.273437812750069,0.122783086501158,"LEMA","2020","class","group"
"1078",-0.235011217590054,0.230280676047596,"LEMA","2020","class","group"
"1079",-0.318530948884165,0.22511923563956,"LEMA","2020","class","group"
"1080",-0.307758074496786,0.0803265424455331,"LEMA","2020","class","group"
"1081",-0.358336312322266,0.279324022884376,"LEMA","2020","class","group"
"1082",-0.320994752269188,0.270019532368688,"LEMA","2020","class","group"
"1083",-0.371785178516897,0.273884710698201,"LEMA","2020","class","group"
"1084",-0.252711558781157,0.151172103556485,"LEMA","2020","class","group"
"1085",-0.266256590608593,0.211074341452957,"LEMA","2020","class","group"
"1086",-0.243185060507423,0.0174972107968892,"LEMA","2020","class","group"
"1087",-0.224970465107025,0.129458079767078,"LEMA","2020","class","group"
"1088",-0.355973232429597,0.0659299700009053,"LEMA","2020","class","group"
"1089",-0.331230347748059,0.261215447471082,"LEMA","2020","class","group"
"1090",-0.307995371577227,0.120872138511344,"LEMA","2020","class","group"
"1091",-0.28748248963235,0.202369442541168,"LEMA","2020","class","group"
"1092",-0.441655651007799,0.310431984030575,"LEMA","2020","class","group"
"1093",-0.257627081270631,0.129091331030463,"LEMA","2020","class","group"
"1094",-0.328238004847352,0.258213298374112,"LEMA","2020","class","group"
"1095",-0.305312305973757,0.183919016953312,"LEMA","2020","class","group"
"1096",-0.358174710455383,0.271013276475617,"LEMA","2020","class","group"
"1097",-0.359588588669699,0.197997441574316,"LEMA","2020","class","group"
"1098",-0.379464405256959,0.144812060580977,"LEMA","2020","class","group"
"1099",-0.347029625565982,0.196534486431579,"LEMA","2020","class","group"
"1100",-0.243762628263529,0.121663271707912,"LEMA","2020","class","group"
"1101",-0.302784003726145,0.0578362067141021,"LEMA","2020","class","group"
"1102",-0.364934847392143,0.149671086916872,"LEMA","2020","class","group"
"1103",-0.285119622840797,0.139025588438515,"LEMA","2020","class","group"
"1104",-0.329531942675451,-0.00369598260559612,"LEMA","2020","class","group"
"1105",-0.313364839194028,0.176764973225973,"LEMA","2020","class","group"
"1106",-0.30129446196502,0.223359564537565,"LEMA","2020","class","group"
"1107",-0.429848011252173,0.155542359667834,"LEMA","2020","class","group"
"1108",-0.284688438848074,0.197084933769159,"LEMA","2020","class","group"
"1109",-0.335851832420309,0.204678792684115,"LEMA","2020","class","group"
"1110",-0.335490172962493,0.12883881905643,"LEMA","2020","class","group"
"1111",-0.343813856043116,0.272259333845177,"LEMA","2020","class","group"
"1112",-0.248796179028666,0.179648695069377,"LEMA","2020","class","group"
"1113",-0.289604236760726,0.261855907538642,"LEMA","2020","class","group"
"1114",-0.287964070330519,0.0994539086804902,"LEMA","2020","class","group"
"1115",-0.201167186080467,0.151040930431578,"LEMA","2020","class","group"
"1116",-0.356127386515654,0.216052806985435,"LEMA","2020","class","group"
"1117",-0.361330707909557,0.180844568553795,"LEMA","2020","class","group"
"1118",-0.325511902761781,0.260440587536127,"LEMA","2020","class","group"
"1119",-0.302452458106703,-0.0334260057624104,"LEMA","2020","class","group"
"1120",-0.271915282140429,0.053586407823726,"LEMA","2020","class","group"
"1121",-0.321311825528732,0.175753627364502,"LEMA","2020","class","group"
"1122",-0.340154177417483,0.158097802505009,"LEMA","2020","class","group"
"1123",-0.258533691535216,0.105773404255483,"LEMA","2020","class","group"
"1124",-0.329842942920848,0.274764612227999,"LEMA","2020","class","group"
"1125",-0.325866421482645,0.0677652835482803,"LEMA","2020","class","group"
"1126",-0.296795597992656,0.128587569507861,"LEMA","2020","class","group"
"1127",-0.339944874413859,0.125302830427932,"LEMA","2020","class","group"
"1128",-0.215871895682704,0.0824578126206219,"LEMA","2020","class","group"
"1129",-0.346788805429007,0.226915428259993,"LEMA","2020","class","group"
"1130",-0.327809079366517,0.159300141238981,"LEMA","2020","class","group"
"1131",-0.275240957527839,0.193299126607655,"LEMA","2020","class","group"
"1132",-0.354997209940709,0.111349388067197,"LEMA","2020","class","group"
"1133",-0.226786487445559,0.0396073732438955,"LEMA","2020","class","group"
"1134",-0.343455980881432,0.155801517232242,"LEMA","2020","class","group"
"1135",-0.278134590122165,-0.0267915982930562,"LEMA","2020","class","group"
"1136",-0.333583976300458,0.126672518662867,"LEMA","2020","class","group"
"1137",-0.324254017321247,0.147904271998553,"LEMA","2020","class","group"
"1138",-0.274664967440038,0.157946414861548,"LEMA","2020","class","group"
"1139",-0.276196071722836,0.301434817841414,"LEMA","2020","class","group"
"1140",-0.373385623189386,0.10775976605125,"LEMA","2020","class","group"
"1141",-0.280631872224027,0.118836358488945,"LEMA","2020","class","group"
"1142",-0.433168569800568,0.20390188558799,"LEMA","2020","class","group"
"1143",-0.370414765317441,0.107471748521318,"LEMA","2020","class","group"
"1144",-0.287191077438847,0.119262919733438,"LEMA","2020","class","group"
"1145",-0.220034295187356,0.112271969975704,"LEMA","2020","class","group"
"1146",-0.382116253342016,0.13254926698308,"LEMA","2020","class","group"
"1147",-0.299607523374238,0.195821278752373,"LEMA","2020","class","group"
"1148",-0.321478805054669,0.198919235975215,"LEMA","2020","class","group"
"1149",-0.300993179290179,0.204952232910252,"LEMA","2020","class","group"
"1150",-0.291146319645515,0.240450681843039,"LEMA","2020","class","group"
"1151",-0.27209166742237,0.135360646021792,"LEMA","2020","class","group"
"1152",-0.284132708103516,0.20942083853077,"LEMA","2020","class","group"
"1153",-0.285943689348129,0.349820255310497,"LEMA","2020","class","group"
"1154",-0.309897453246976,0.162551467229678,"LEMA","2020","class","group"
"1155",-0.357287166348046,0.0233571598739382,"LEMA","2020","class","group"
"1156",-0.180285638094041,0.243033425096195,"LEMA","2020","class","group"
"1157",-0.303571684701966,0.0679258099847984,"LEMA","2020","class","group"
"1158",-0.328221994177867,0.134119170086759,"LEMA","2020","class","group"
"1159",-0.401547421312719,0.220832184276636,"LEMA","2020","class","group"
"1160",-0.379453300873083,0.216550813690118,"LEMA","2020","class","group"
"1161",-0.252855207306999,0.0609433517377285,"LEMA","2020","class","group"
"1162",-0.502245961091601,0.0372075222002421,"LEMA","2020","class","group"
"1163",-0.294174269867632,0.229978850152948,"LEMA","2020","class","group"
"1164",-0.341435258896931,0.207948654977442,"LEMA","2020","class","group"
"1165",-0.371381441148306,0.17998276604737,"LEMA","2020","class","group"
"1166",-0.297981555176589,0.0615035378049751,"LEMA","2020","class","group"
"1167",-0.34497791887759,0.303140359071988,"LEMA","2020","class","group"
"1168",-0.257696704364231,0.200149480304418,"LEMA","2020","class","group"
"1169",-0.335074214109811,0.0996394172530521,"LEMA","2020","class","group"
"1170",-0.313425491437608,0.133234715682194,"LEMA","2020","class","group"
"1171",-0.271820597326302,0.0647742571568348,"LEMA","2020","class","group"
"1172",-0.288061986664317,0.0638062297343158,"LEMA","2020","class","group"
"1173",-0.292044113344183,0.045614819840551,"LEMA","2020","class","group"
"1174",-0.26822232306125,0.201680543347531,"LEMA","2020","class","group"
"1175",-0.344753086958746,0.134603750977597,"LEMA","2020","class","group"
"1176",-0.258131024447606,0.0884043204276839,"LEMA","2020","class","group"
"1177",-0.246578461312478,0.103674274716415,"LEMA","2020","class","group"
"1178",-0.327464281633122,0.0897906637649357,"LEMA","2020","class","group"
"1179",-0.240217721435318,0.0717904882255771,"LEMA","2020","class","group"
"1180",-0.328662062487273,0.0426996609744148,"LEMA","2020","class","group"
"1181",-0.296648815556881,0.0765566094818235,"LEMA","2020","class","group"
"1182",-0.3130826419972,0.0854554132979042,"LEMA","2020","class","group"
"1183",-0.30315152154352,0.199604691548889,"LEMA","2020","class","group"
"1184",-0.374975348733361,0.122019136640352,"LEMA","2020","class","group"
"1185",-0.35314518313583,0.209820756469063,"LEMA","2020","class","group"
"1186",-0.322828542797459,0.115220949203691,"LEMA","2020","class","group"
"1187",-0.268827143885184,0.132952336517755,"LEMA","2020","class","group"
"1188",-0.181443432847188,0.260998206122264,"LEMA","2020","class","group"
"1189",-0.298880627619467,0.0994870787138271,"LEMA","2020","class","group"
"1190",-0.327039499370011,0.194282803107986,"LEMA","2020","class","group"
"1191",-0.195005668132852,0.0461318991451631,"LEMA","2020","class","group"
"1192",-0.287665542900208,0.145650434892072,"LEMA","2020","class","group"
"1193",-0.279586775429429,0.097445176344181,"LEMA","2020","class","group"
"1194",-0.42710883101573,0.145418177373742,"LEMA","2020","class","group"
"1195",-0.279868913359456,0.127448334137477,"LEMA","2020","class","group"
"1196",-0.326699567692701,0.229379544352646,"LEMA","2020","class","group"
"1197",-0.219085431632274,0.0987427666956981,"LEMA","2020","class","group"
"1198",-0.351579723236012,0.2542991182477,"LEMA","2020","class","group"
"1199",-0.353711855265447,0.192272477553775,"LEMA","2020","class","group"
"1200",-0.337568257770778,0.171000583553133,"LEMA","2020","class","group"
"1201",-0.364710785858431,0.167542323264783,"LEMA","2020","class","group"
"1202",-0.252639939448036,0.132957946981006,"LEMA","2020","class","group"
"1203",-0.351738327252646,0.155020081563522,"LEMA","2020","class","group"
"1204",-0.232206277112706,0.21016829973024,"LEMA","2020","class","group"
"1205",-0.330801130662315,0.191308626974335,"LEMA","2020","class","group"
"1206",-0.341132291511533,0.185512693055837,"LEMA","2020","class","group"
"1207",-0.268123535201927,0.0425850063817541,"LEMA","2020","class","group"
"1208",-0.337116664247896,0.226395583225266,"LEMA","2020","class","group"
"1209",-0.250454354548137,0.11091808827608,"LEMA","2020","class","group"
"1210",-0.267211331651089,0.246646938282192,"LEMA","2020","class","group"
"1211",-0.291719275800731,0.256371781780939,"LEMA","2020","class","group"
"1212",-0.322754225085584,0.181447800684199,"LEMA","2020","class","group"
"1213",-0.315800300022832,0.276063683892016,"LEMA","2020","class","group"
"1214",-0.414975376823188,0.136712099469482,"LEMA","2020","class","group"
"1215",-0.341632604028839,0.163741532173054,"LEMA","2020","class","group"
"1216",-0.371760044342705,0.222840055643427,"LEMA","2020","class","group"
"1217",-0.267377932529441,0.0762623019192281,"LEMA","2020","class","group"
"1218",-0.354321746121734,0.174855418042523,"LEMA","2020","class","group"
"1219",-0.353141302222845,0.0889712570039896,"LEMA","2020","class","group"
"1220",-0.249932207751866,0.2688150796196,"LEMA","2020","class","group"
"1221",-0.308101753730701,0.257687313647155,"LEMA","2020","class","group"
"1222",-0.252870468093247,0.136378297034706,"LEMA","2020","class","group"
"1223",-0.27015625984444,0.0881462970847084,"LEMA","2020","class","group"
"1224",-0.3161736569526,0.225458708288547,"LEMA","2020","class","group"
"1225",-0.245688514342679,0.215685954284515,"LEMA","2020","class","group"
"1226",-0.313820201930187,0.210881713620735,"LEMA","2020","class","group"
"1227",-0.206243414219069,0.0985025300013072,"LEMA","2020","class","group"
"1228",-0.348934048700232,0.263658355913645,"LEMA","2020","class","group"
"1229",-0.329167861943228,0.201885560297736,"LEMA","2020","class","group"
"1230",-0.370432658128037,0.134956104110653,"LEMA","2020","class","group"
"1231",-0.23345798811975,0.17671433995789,"LEMA","2020","class","group"
"1232",-0.337602899014929,0.320511601924909,"LEMA","2020","class","group"
"1233",-0.347756773658253,-0.0305715471562996,"LEMA","2020","class","group"
"1234",-0.400522969341489,0.10404326300466,"LEMA","2020","class","group"
"1235",-0.397899882849381,0.135002877197985,"LEMA","2020","class","group"
"1236",-0.400072547202905,0.16746005634117,"LEMA","2020","class","group"
"1237",-0.356850614766046,0.112958170646161,"LEMA","2020","class","group"
"1238",-0.312695614641284,0.0578315502980975,"LEMA","2020","class","group"
"1239",-0.422989077869069,0.133659194107594,"LEMA","2020","class","group"
"1240",-0.368108127156513,0.150287608290575,"LEMA","2020","class","group"
"1241",-0.358084776295572,0.161395807629986,"LEMA","2020","class","group"
"1242",-0.357765989931855,-0.0530867822015265,"LEMA","2020","class","group"
"1243",-0.27592446448642,0.227082416413271,"LEMA","2020","class","group"
"1244",-0.312483389816261,0.0293295804922353,"LEMA","2020","class","group"
"1245",-0.344614566436045,0.229267573157232,"LEMA","2020","class","group"
"1246",-0.466742597041129,0.209277377826791,"LEMA","2020","class","group"
"1247",-0.367033320868803,0.164204362359138,"LEMA","2020","class","group"
"1248",-0.295780989318887,0.109705434778284,"LEMA","2020","class","group"
"1249",-0.352137512864055,0.251157971023974,"LEMA","2020","class","group"
"1250",-0.340719017785869,0.28182143154409,"LEMA","2020","class","group"
"1251",-0.364389221710136,0.141764458123362,"LEMA","2020","class","group"
"1252",-0.312283353603704,0.199802654199639,"LEMA","2020","class","group"
"1253",-0.241822105098778,0.0678277202942714,"LEMA","2020","class","group"
"1254",-0.297731286428084,0.199454266943641,"LEMA","2020","class","group"
"1255",-0.322570490710782,0.182566135462941,"LEMA","2020","class","group"
"1256",-0.286697793917701,0.169188718897465,"LEMA","2020","class","group"
"1257",-0.294112092418526,0.235517864560456,"LEMA","2020","class","group"
"1258",-0.353055091845847,0.0599281415861577,"LEMA","2020","class","group"
"1259",-0.315136961916929,0.140772114469741,"LEMA","2020","class","group"
"1260",-0.288143789062495,0.0475178851820104,"LEMA","2020","class","group"
"1261",-0.325678189746295,0.0350934780371555,"LEMA","2020","class","group"
"1262",-0.232205607063798,0.266754002633337,"LEMA","2020","class","group"
"1263",-0.254784148159897,0.180309473064259,"LEMA","2020","class","group"
"1264",-0.317661032878859,0.128009466445094,"LEMA","2020","class","group"
"1265",-0.33275480595038,0.170070263738179,"LEMA","2020","class","group"
"1266",-0.255097968787855,0.246654896561679,"LEMA","2020","class","group"
"1267",-0.289371321842031,0.197088298172273,"LEMA","2020","class","group"
"1268",-0.257931363753672,0.322541500153756,"LEMA","2020","class","group"
"1269",-0.262852481710629,-0.0130557857398866,"LEMA","2020","class","group"
"1270",-0.30870669774264,0.134929234586037,"LEMA","2020","class","group"
"1271",-0.305443497958733,0.167086697873048,"LEMA","2020","class","group"
"1272",-0.323980294759983,0.104728331972666,"LEMA","2020","class","group"
"1273",-0.242091870258211,0.23078034552144,"LEMA","2020","class","group"
"1274",-0.289582767259557,0.155042983740316,"LEMA","2020","class","group"
"1275",-0.351353879062046,0.189826010477838,"LEMA","2020","class","group"
"1276",-0.278399842698348,0.033354319986405,"LEMA","2020","class","group"
"1277",-0.337432482543356,0.0921655815382929,"LEMA","2020","class","group"
"1278",-0.318124782990104,0.192536725405203,"LEMA","2020","class","group"
"1279",-0.401832393340899,0.229476698712564,"LEMA","2020","class","group"
"1280",-0.377331708648031,0.0787501502919645,"LEMA","2020","class","group"
"1281",-0.357996448277367,0.215503530438312,"LEMA","2020","class","group"
"1282",-0.340043325992629,-0.0175533129591953,"LEMA","2020","class","group"
"1283",-0.370682116006338,0.152562660914487,"LEMA","2020","class","group"
"1284",-0.341742318810122,0.204898363685958,"LEMA","2020","class","group"
"1285",-0.315378227719366,0.227883477031971,"LEMA","2020","class","group"
"1286",-0.250270995385489,0.130882529221077,"LEMA","2020","class","group"
"1287",-0.339611778409694,0.153148381430774,"LEMA","2020","class","group"
"1288",-0.359392375078058,0.143542226172843,"LEMA","2020","class","group"
"1289",-0.313898133048597,0.183001474318579,"LEMA","2020","class","group"
"1290",-0.388640823407673,0.253374760656007,"LEMA","2020","class","group"
"1291",-0.24353951847216,0.126778486361836,"LEMA","2020","class","group"
"1292",-0.271566013391709,0.174345536743353,"LEMA","2020","class","group"
"1293",-0.270364906249658,0.0736612340538496,"LEMA","2020","class","group"
"1294",-0.376801849128172,0.324114581694712,"LEMA","2020","class","group"
"1295",-0.382778223957126,0.120182794675995,"LEMA","2020","class","group"
"1296",-0.285516346883377,0.133796695219961,"LEMA","2020","class","group"
"1297",-0.395388451759186,0.0516246387119625,"LEMA","2020","class","group"
"1298",-0.213337013967482,0.0890436061691533,"LEMA","2020","class","group"
"1299",-0.332290674905441,0.128852191976294,"LEMA","2020","class","group"
"1300",-0.311626680485629,0.267591877834597,"LEMA","2020","class","group"
"1301",-0.175444134467379,0.145276120336247,"LEMA","2020","class","group"
"1302",-0.346384883252691,0.206939030712142,"LEMA","2020","class","group"
"1303",-0.276670156570834,0.0247391894802125,"LEMA","2020","class","group"
"1304",-0.251501025138774,0.194099766178863,"LEMA","2020","class","group"
"1305",-0.205121090327171,0.260262348056963,"LEMA","2020","class","group"
"1306",-0.267040618596546,-0.0249963899832386,"LEMA","2020","class","group"
"1307",-0.326659845590214,0.0929394656307863,"LEMA","2020","class","group"
"1308",-0.306111753867155,0.197668258877913,"LEMA","2020","class","group"
"1309",-0.356712053937332,0.056627275551328,"LEMA","2020","class","group"
"1310",-0.317526137588701,0.311666503413036,"LEMA","2020","class","group"
"1311",-0.338277163444141,0.309301067117083,"LEMA","2020","class","group"
"1312",-0.257860038397106,0.155739979365014,"LEMA","2020","class","group"
"1313",-0.318192403304332,0.133813911068027,"LEMA","2020","class","group"
"1314",-0.360388532730573,0.0556368798978231,"LEMA","2020","class","group"
"1315",-0.285860562575085,-0.0448123711442829,"LEMA","2020","class","group"
"1316",-0.262899383326908,0.162075263806109,"LEMA","2020","class","group"
"1317",-0.364002382119545,0.17082431296773,"LEMA","2020","class","group"
"1318",-0.407855872129436,0.268220214083462,"LEMA","2020","class","group"
"1319",-0.371669491402423,0.266323904999147,"LEMA","2020","class","group"
"1320",-0.313142163229286,0.233734133850492,"LEMA","2020","class","group"
"1321",-0.429641114575479,0.236665070377863,"LEMA","2020","class","group"
"1322",-0.310899154431802,0.212312303028259,"LEMA","2020","class","group"
"1323",-0.285325487041597,0.0397755096035355,"LEMA","2020","class","group"
"1324",-0.291518693599336,0.125659264415347,"LEMA","2020","class","group"
"1325",-0.316670654041347,0.0476080297275543,"LEMA","2020","class","group"
"1326",-0.31959294513496,0.181149095730106,"LEMA","2020","class","group"
"1327",-0.35809968276818,0.211218138487681,"LEMA","2020","class","group"
"1328",-0.25354525408693,0.236076266008453,"LEMA","2020","class","group"
"1329",-0.330961964662985,0.133330294686015,"LEMA","2020","class","group"
"1330",-0.351518915484537,0.158626982542832,"LEMA","2020","class","group"
"1331",-0.327432094564286,0.0756438572771838,"LEMA","2020","class","group"
"1332",-0.387458674085807,0.239233575739147,"LEMA","2020","class","group"
"1333",-0.341184695685871,0.207953639303379,"LEMA","2020","class","group"
"1334",-0.284229251132483,0.0362170635938481,"LEMA","2020","class","group"
"1335",-0.324299612892664,0.172692239570952,"LEMA","2020","class","group"
"1336",-0.228339219620878,0.318813508528294,"LEMA","2020","class","group"
"1337",-0.334840027789562,0.269140334733536,"LEMA","2020","class","group"
"1338",-0.375895597512397,0.131236166399618,"LEMA","2020","class","group"
"1339",-0.310715060036487,0.201837425771109,"LEMA","2020","class","group"
"1340",-0.315688553711448,0.266361997842163,"LEMA","2020","class","group"
"1341",-0.309670796508828,0.103333054288712,"LEMA","2020","class","group"
"1342",-0.397212855838164,0.125688140869246,"LEMA","2020","class","group"
"1343",-0.219873734210226,0.269877070275989,"LEMA","2020","class","group"
"1344",-0.247405883812978,0.203995943618957,"LEMA","2020","class","group"
"1345",-0.311496194346404,0.142674928852766,"LEMA","2020","class","group"
"1346",-0.242933416565966,0.14689890486145,"LEMA","2020","class","group"
"1347",-0.284577493204302,0.154458936204482,"LEMA","2020","class","group"
"1348",-0.291751679593864,0.104399062331421,"LEMA","2020","class","group"
"1349",-0.324401072001333,0.0796498712468359,"LEMA","2020","class","group"
"1350",-0.307164821326128,0.115800660244127,"LEMA","2020","class","group"
"1351",-0.274527796594304,0.172610583926782,"LEMA","2020","class","group"
"1352",-0.274730786366027,0.0963467732890784,"LEMA","2020","class","group"
"1353",-0.284631363610166,0.0494128068375823,"LEMA","2020","class","group"
"1354",-0.270765298519632,0.12445047396821,"LEMA","2020","class","group"
"1355",-0.317441014391755,0.24002465278332,"LEMA","2020","class","group"
"1356",-0.329095725356287,0.182355770894693,"LEMA","2020","class","group"
"1357",-0.317841423599928,0.191650682175886,"LEMA","2020","class","group"
"1358",-0.348632773413393,0.094300136801293,"LEMA","2020","class","group"
"1359",-0.274824718642546,0.185700116734543,"LEMA","2020","class","group"
"1360",-0.314381561107684,0.127411326506514,"LEMA","2020","class","group"
"1361",-0.349064407009016,0.168905842868313,"LEMA","2020","class","group"
"1362",-0.170843855597406,0.232669086004519,"LEMA","2020","class","group"
"1363",-0.356081725524626,0.180558683476083,"LEMA","2020","class","group"
"1364",-0.287046684876515,0.305564425541025,"LEMA","2020","class","group"
"1365",-0.228314580588256,0.148186071523106,"LEMA","2020","class","group"
"1366",-0.36935103771537,0.281567485513631,"LEMA","2020","class","group"
"1367",-0.328940484122514,0.228883856455391,"LEMA","2020","class","group"
"1368",-0.265014474753214,0.120591721131385,"LEMA","2020","class","group"
"1369",-0.302095557121,0.173227252787503,"LEMA","2020","class","group"
"1370",-0.275839375007328,0.0960101311100554,"LEMA","2020","class","group"
"1371",-0.318251329632334,0.200373306657704,"LEMA","2020","class","group"
"1372",-0.301513198047634,0.306836172203584,"LEMA","2020","class","group"
"1373",-0.320680847373448,0.225448027988466,"LEMA","2020","class","group"
"1374",-0.286873391149232,0.241370186998648,"LEMA","2020","class","group"
"1375",-0.342340679409364,0.0330366362991599,"LEMA","2020","class","group"
"1376",-0.238366243732672,0.0129327274533335,"LEMA","2020","class","group"
"1377",-0.414123346801885,0.174848013624087,"LEMA","2020","class","group"
"1378",-0.372178658647316,0.0783494404769143,"LEMA","2020","class","group"
"1379",-0.336198801201138,0.181423543224138,"LEMA","2020","class","group"
"1380",-0.271536946586158,0.193385297167385,"LEMA","2020","class","group"
"1381",-0.34232243150927,0.191127670869611,"LEMA","2020","class","group"
"1382",-0.343324884676538,0.145010217122628,"LEMA","2020","class","group"
"1383",-0.339526537628223,0.161296262090931,"LEMA","2020","class","group"
"1384",-0.362608158951304,0.0584859690596766,"LEMA","2020","class","group"
"1385",-0.274511042259311,0.040415055360449,"LEMA","2020","class","group"
"1386",-0.219403471695816,0.0704604836573948,"LEMA","2020","class","group"
"1387",-0.24482704250665,0.212959144857885,"LEMA","2020","class","group"
"1388",-0.355274015417323,0.181174024743383,"LEMA","2020","class","group"
"1389",-0.305360195941768,0.077989014626803,"LEMA","2020","class","group"
"1390",-0.268677876150693,0.104174454694031,"LEMA","2020","class","group"
"1391",-0.330046781672304,0.157377722369135,"LEMA","2020","class","group"
"1392",-0.347971800498471,0.290791233510812,"LEMA","2020","class","group"
"1393",-0.30594189123685,0.154553661220311,"LEMA","2020","class","group"
"1394",-0.186436990116881,0.114555927071719,"LEMA","2020","class","group"
"1395",-0.299646664584544,0.159173888725232,"LEMA","2020","class","group"
"1396",-0.258743133290666,0.289576165998975,"LEMA","2020","class","group"
"1397",-0.297162006190365,0.274083056595289,"LEMA","2020","class","group"
