"","alpha_hat_ij_MEEL","focal","year","complexity.plant","complexity.animal"
"764",-0.292512742360102,"LEMA","2021","code.plant","species"
"765",0.126288932718691,"LEMA","2021","code.plant","species"
"766",-0.113034632168774,"LEMA","2021","code.plant","species"
"767",-0.121016209211829,"LEMA","2021","code.plant","species"
"768",-0.164158540773973,"LEMA","2021","code.plant","species"
"769",-0.205912453564745,"LEMA","2021","code.plant","species"
"770",-0.355231853540094,"LEMA","2021","code.plant","species"
"771",-0.320474649042263,"LEMA","2021","code.plant","species"
"772",-0.177220584212764,"LEMA","2021","code.plant","species"
"773",-0.0834834402261223,"LEMA","2021","code.plant","species"
"774",-0.166653949196913,"LEMA","2021","code.plant","species"
"775",-0.217733774880472,"LEMA","2021","code.plant","species"
"776",-0.0887687173186044,"LEMA","2021","code.plant","species"
"777",-0.152534013653689,"LEMA","2021","code.plant","species"
"778",-0.0717620052502537,"LEMA","2021","code.plant","species"
"779",-0.334434616692201,"LEMA","2021","code.plant","species"
"780",-0.179868882755471,"LEMA","2021","code.plant","species"
"781",-0.183932989635091,"LEMA","2021","code.plant","species"
"782",-0.167223715040866,"LEMA","2021","code.plant","species"
"783",-0.126158552218573,"LEMA","2021","code.plant","species"
"784",-0.168898781377011,"LEMA","2021","code.plant","species"
"785",-0.0610159172262869,"LEMA","2021","code.plant","species"
"786",-0.158974209484414,"LEMA","2021","code.plant","species"
"787",-0.108326394695104,"LEMA","2021","code.plant","species"
"788",-0.0872067685932841,"LEMA","2021","code.plant","species"
"789",-0.0872582192507589,"LEMA","2021","code.plant","species"
"790",-0.113561245024979,"LEMA","2021","code.plant","species"
"791",-0.174310238492618,"LEMA","2021","code.plant","species"
"792",-0.161943379451288,"LEMA","2021","code.plant","species"
"793",0.0276832719001907,"LEMA","2021","code.plant","species"
"794",-0.122937334850876,"LEMA","2021","code.plant","species"
"795",-0.166370750354254,"LEMA","2021","code.plant","species"
"796",-0.122777173753212,"LEMA","2021","code.plant","species"
"797",-0.185402427110452,"LEMA","2021","code.plant","species"
"798",-0.115995455378054,"LEMA","2021","code.plant","species"
"799",-0.146761428207019,"LEMA","2021","code.plant","species"
"800",-0.158892469454818,"LEMA","2021","code.plant","species"
"801",-0.271963124110107,"LEMA","2021","code.plant","species"
"802",-0.186014709941792,"LEMA","2021","code.plant","species"
"803",-0.101290649560689,"LEMA","2021","code.plant","species"
"804",-0.249279814543174,"LEMA","2021","code.plant","species"
"805",-0.202237549799325,"LEMA","2021","code.plant","species"
"806",-0.225563606004403,"LEMA","2021","code.plant","species"
"807",-0.148988349785465,"LEMA","2021","code.plant","species"
"808",-0.120380753962399,"LEMA","2021","code.plant","species"
"809",-0.25729739876105,"LEMA","2021","code.plant","species"
"810",-0.156600192761091,"LEMA","2021","code.plant","species"
"811",-0.172414510587702,"LEMA","2021","code.plant","species"
"812",-0.0708528546501241,"LEMA","2021","code.plant","species"
"813",-0.151444124205142,"LEMA","2021","code.plant","species"
"814",0.00286127031969197,"LEMA","2021","code.plant","species"
"815",-0.0402750825087033,"LEMA","2021","code.plant","species"
"816",-0.141829679844348,"LEMA","2021","code.plant","species"
"817",-0.20909328670557,"LEMA","2021","code.plant","species"
"818",-0.180584860682801,"LEMA","2021","code.plant","species"
"819",-0.280688927508602,"LEMA","2021","code.plant","species"
"820",-0.162060372949328,"LEMA","2021","code.plant","species"
"821",-0.212067342645532,"LEMA","2021","code.plant","species"
"822",-0.0756623370050798,"LEMA","2021","code.plant","species"
"823",-0.240523598084583,"LEMA","2021","code.plant","species"
"824",-0.0999697343119007,"LEMA","2021","code.plant","species"
"825",-0.152837169471031,"LEMA","2021","code.plant","species"
"826",-0.123518688799778,"LEMA","2021","code.plant","species"
"827",-0.15964855736696,"LEMA","2021","code.plant","species"
"828",-0.227700886563436,"LEMA","2021","code.plant","species"
"829",-0.107223054773349,"LEMA","2021","code.plant","species"
"830",-0.121136676930537,"LEMA","2021","code.plant","species"
"831",-0.158154902020106,"LEMA","2021","code.plant","species"
"832",-0.203733371600684,"LEMA","2021","code.plant","species"
"833",-0.177884142074745,"LEMA","2021","code.plant","species"
"834",-0.284427283171369,"LEMA","2021","code.plant","species"
"835",-0.128443515575173,"LEMA","2021","code.plant","species"
"836",-0.138573272824042,"LEMA","2021","code.plant","species"
"837",-0.0885287160208755,"LEMA","2021","code.plant","species"
"838",-0.0834830280710073,"LEMA","2021","code.plant","species"
"839",-0.0995391830242105,"LEMA","2021","code.plant","species"
"840",-0.110570655636934,"LEMA","2021","code.plant","species"
"841",-0.0168529138921494,"LEMA","2021","code.plant","species"
"842",-0.10211978835115,"LEMA","2021","code.plant","species"
"843",-0.115209310519823,"LEMA","2021","code.plant","species"
"844",-0.220853799645495,"LEMA","2021","code.plant","species"
"845",-0.161307536049399,"LEMA","2021","code.plant","species"
"846",-0.150483160973081,"LEMA","2021","code.plant","species"
"847",-0.155447808003792,"LEMA","2021","code.plant","species"
"848",-0.123226850312371,"LEMA","2021","code.plant","species"
"849",-0.233851750656898,"LEMA","2021","code.plant","species"
"850",-0.160805763178684,"LEMA","2021","code.plant","species"
"851",-0.172526718685896,"LEMA","2021","code.plant","species"
"852",-0.198537031436802,"LEMA","2021","code.plant","species"
"853",-0.203491536906845,"LEMA","2021","code.plant","species"
"854",-0.0685796755136218,"LEMA","2021","code.plant","species"
"855",-0.162993095738538,"LEMA","2021","code.plant","species"
"856",-0.326790198616444,"LEMA","2021","code.plant","species"
"857",-0.131654550877378,"LEMA","2021","code.plant","species"
"858",-0.201824329746492,"LEMA","2021","code.plant","species"
"859",-0.107797802938373,"LEMA","2021","code.plant","species"
"860",-0.129398742713525,"LEMA","2021","code.plant","species"
"861",-0.202532254541651,"LEMA","2021","code.plant","species"
"862",-0.243715892372218,"LEMA","2021","code.plant","species"
"863",-0.107517178574692,"LEMA","2021","code.plant","species"
"864",-0.142286859579319,"LEMA","2021","code.plant","species"
"865",-0.224504093357067,"LEMA","2021","code.plant","species"
"866",-0.196074301886679,"LEMA","2021","code.plant","species"
"867",-0.126595889893178,"LEMA","2021","code.plant","species"
"868",-0.0822409713201206,"LEMA","2021","code.plant","species"
"869",0.0512473239283806,"LEMA","2021","code.plant","species"
"870",-0.215649017560025,"LEMA","2021","code.plant","species"
"871",-0.0728965603954361,"LEMA","2021","code.plant","species"
"872",-0.120152164641427,"LEMA","2021","code.plant","species"
"873",-0.142958054832625,"LEMA","2021","code.plant","species"
"874",-0.333670666386454,"LEMA","2021","code.plant","species"
"875",-0.201104510796781,"LEMA","2021","code.plant","species"
"876",-0.091658064055001,"LEMA","2021","code.plant","species"
"877",-0.262483511079455,"LEMA","2021","code.plant","species"
"878",-0.203474064663139,"LEMA","2021","code.plant","species"
"879",-0.0690451420954338,"LEMA","2021","code.plant","species"
"880",-0.191364872754399,"LEMA","2021","code.plant","species"
"881",-0.164267194274318,"LEMA","2021","code.plant","species"
"882",-0.218557309183942,"LEMA","2021","code.plant","species"
"883",-0.21329867853542,"LEMA","2021","code.plant","species"
"884",-0.0810580962111126,"LEMA","2021","code.plant","species"
"885",-0.227586039195681,"LEMA","2021","code.plant","species"
"886",-0.292390572947334,"LEMA","2021","code.plant","species"
"887",-0.326124843856314,"LEMA","2021","code.plant","species"
"888",-0.267737602534601,"LEMA","2021","code.plant","species"
"889",-0.127056594664454,"LEMA","2021","code.plant","species"
"890",-0.129985176282435,"LEMA","2021","code.plant","species"
"891",-0.170229731232829,"LEMA","2021","code.plant","species"
"892",-0.00251418213358523,"LEMA","2021","code.plant","species"
"893",-0.166658750603134,"LEMA","2021","code.plant","species"
"894",-0.145090695744705,"LEMA","2021","code.plant","species"
"895",-0.206385822830678,"LEMA","2021","code.plant","species"
"896",-0.206785588333518,"LEMA","2021","code.plant","species"
"897",-0.0302128733307926,"LEMA","2021","code.plant","species"
"898",-0.0285401079261209,"LEMA","2021","code.plant","species"
"899",-0.179709119597163,"LEMA","2021","code.plant","species"
"900",-0.198714553615965,"LEMA","2021","code.plant","species"
"901",-0.317939816262657,"LEMA","2021","code.plant","species"
"902",-0.171186097586314,"LEMA","2021","code.plant","species"
"903",-0.133725013231373,"LEMA","2021","code.plant","species"
"904",-0.0825969917293498,"LEMA","2021","code.plant","species"
"905",-0.184416471982154,"LEMA","2021","code.plant","species"
"906",-0.31028139287577,"LEMA","2021","code.plant","species"
"907",-0.204140248002843,"LEMA","2021","code.plant","species"
"908",-0.186523465476614,"LEMA","2021","code.plant","species"
"909",-0.0772075781713597,"LEMA","2021","code.plant","species"
"910",-0.155522112504569,"LEMA","2021","code.plant","species"
"911",-0.207584025571679,"LEMA","2021","code.plant","species"
"912",-0.183983689087087,"LEMA","2021","code.plant","species"
"913",-0.180621834534177,"LEMA","2021","code.plant","species"
"914",-0.131191564408369,"LEMA","2021","code.plant","species"
"915",-0.14504912674791,"LEMA","2021","code.plant","species"
"916",-0.192735787143743,"LEMA","2021","code.plant","species"
"917",0.00631507141375609,"LEMA","2021","code.plant","species"
"918",-0.0171993401820951,"LEMA","2021","code.plant","species"
"919",-0.0947212318003668,"LEMA","2021","code.plant","species"
"920",-0.217942893550681,"LEMA","2021","code.plant","species"
"921",-0.113926010899245,"LEMA","2021","code.plant","species"
"922",-0.114296398165516,"LEMA","2021","code.plant","species"
"923",-0.207838022844092,"LEMA","2021","code.plant","species"
"924",-0.241249669437637,"LEMA","2021","code.plant","species"
"925",-0.177406520031853,"LEMA","2021","code.plant","species"
"926",-0.191914506925182,"LEMA","2021","code.plant","species"
"927",-0.157719951307505,"LEMA","2021","code.plant","species"
"928",-0.100486875806488,"LEMA","2021","code.plant","species"
"929",-0.239174792445193,"LEMA","2021","code.plant","species"
"930",-0.253988659386693,"LEMA","2021","code.plant","species"
"931",-0.100425160031374,"LEMA","2021","code.plant","species"
"932",-0.107067679262414,"LEMA","2021","code.plant","species"
"933",-0.216606381155746,"LEMA","2021","code.plant","species"
"934",-0.103645605609813,"LEMA","2021","code.plant","species"
"935",-0.0720000004622985,"LEMA","2021","code.plant","species"
"936",-0.124102318889286,"LEMA","2021","code.plant","species"
"937",-0.351427000241959,"LEMA","2021","code.plant","species"
"938",-0.146315729613814,"LEMA","2021","code.plant","species"
"939",-0.173187000074299,"LEMA","2021","code.plant","species"
"940",-0.111801021221881,"LEMA","2021","code.plant","species"
"941",0.0151030380705286,"LEMA","2021","code.plant","species"
"942",-0.222643543530671,"LEMA","2021","code.plant","species"
"943",-0.283560399058038,"LEMA","2021","code.plant","species"
"944",-0.0968422729778519,"LEMA","2021","code.plant","species"
"945",-0.170822043302467,"LEMA","2021","code.plant","species"
"946",-0.216317893791684,"LEMA","2021","code.plant","species"
"947",-0.29871503353291,"LEMA","2021","code.plant","species"
"948",-0.225446843280538,"LEMA","2021","code.plant","species"
"949",-0.0978728449221771,"LEMA","2021","code.plant","species"
"950",-0.18132501995888,"LEMA","2021","code.plant","species"
"951",-0.125951578498098,"LEMA","2021","code.plant","species"
"952",-0.155814785468661,"LEMA","2021","code.plant","species"
"953",-0.164925213921454,"LEMA","2021","code.plant","species"
"954",-0.182423645103992,"LEMA","2021","code.plant","species"
"955",-0.0954239361756881,"LEMA","2021","code.plant","species"
"956",-0.25907674493241,"LEMA","2021","code.plant","species"
"957",-0.165189166545616,"LEMA","2021","code.plant","species"
"958",-0.0928721483463343,"LEMA","2021","code.plant","species"
"959",-0.182060880845584,"LEMA","2021","code.plant","species"
"960",-0.153596812583097,"LEMA","2021","code.plant","species"
"961",-0.125720454765656,"LEMA","2021","code.plant","species"
"962",0.106123688090765,"LEMA","2021","code.plant","species"
"963",-0.0323120290441964,"LEMA","2021","code.plant","species"
"964",-0.143422127499765,"LEMA","2021","code.plant","species"
"965",-0.201865794087199,"LEMA","2021","code.plant","species"
"966",-0.0969036505306359,"LEMA","2021","code.plant","species"
"967",-0.101054920473077,"LEMA","2021","code.plant","species"
"968",-0.292037196652475,"LEMA","2021","code.plant","species"
"969",-0.20338793230921,"LEMA","2021","code.plant","species"
"970",-0.262621109691607,"LEMA","2021","code.plant","species"
"971",-0.270452871988717,"LEMA","2021","code.plant","species"
"972",-0.128688253130951,"LEMA","2021","code.plant","species"
"973",-0.22728650223551,"LEMA","2021","code.plant","species"
"974",-0.123343703354485,"LEMA","2021","code.plant","species"
"975",-0.247797381611084,"LEMA","2021","code.plant","species"
"976",-0.269377315803244,"LEMA","2021","code.plant","species"
"977",-0.117028521014249,"LEMA","2021","code.plant","species"
"978",-0.197915821619281,"LEMA","2021","code.plant","species"
"979",-0.135009997220309,"LEMA","2021","code.plant","species"
"980",-0.0881877689112845,"LEMA","2021","code.plant","species"
"981",-0.0391300754736454,"LEMA","2021","code.plant","species"
"982",-0.111601096500405,"LEMA","2021","code.plant","species"
"983",-0.131654589065984,"LEMA","2021","code.plant","species"
"984",-0.0788988663914606,"LEMA","2021","code.plant","species"
"985",-0.221052539186932,"LEMA","2021","code.plant","species"
"986",-0.286897013388463,"LEMA","2021","code.plant","species"
"987",-0.0662763501365399,"LEMA","2021","code.plant","species"
"988",-0.278902730466975,"LEMA","2021","code.plant","species"
"989",-0.0476549775311814,"LEMA","2021","code.plant","species"
"990",-0.107903962310895,"LEMA","2021","code.plant","species"
"991",-0.200757704929302,"LEMA","2021","code.plant","species"
"992",-0.120886311637994,"LEMA","2021","code.plant","species"
"993",-0.169124259146247,"LEMA","2021","code.plant","species"
"994",0.026257036165765,"LEMA","2021","code.plant","species"
"995",-0.221269259712708,"LEMA","2021","code.plant","species"
"996",-0.162059916617381,"LEMA","2021","code.plant","species"
"997",-0.327988606354615,"LEMA","2021","code.plant","species"
"998",-0.194207826854544,"LEMA","2021","code.plant","species"
"999",-0.108343454691959,"LEMA","2021","code.plant","species"
"1000",-0.202805318523133,"LEMA","2021","code.plant","species"
"1001",-0.319739889477299,"LEMA","2021","code.plant","species"
"1002",-0.219261071569011,"LEMA","2021","code.plant","species"
"1003",-0.258726544554446,"LEMA","2021","code.plant","species"
"1004",-0.256061739019685,"LEMA","2021","code.plant","species"
"1005",-0.248669247021024,"LEMA","2021","code.plant","species"
"1006",-0.186136621682349,"LEMA","2021","code.plant","species"
"1007",-0.223379676271691,"LEMA","2021","code.plant","species"
"1008",-0.0993451796577067,"LEMA","2021","code.plant","species"
"1009",-0.155914326327878,"LEMA","2021","code.plant","species"
"1010",0.0994102496403486,"LEMA","2021","code.plant","species"
"1011",-0.29471765648741,"LEMA","2021","code.plant","species"
"1012",-0.305967670982329,"LEMA","2021","code.plant","species"
"1013",-0.167855743157921,"LEMA","2021","code.plant","species"
"1014",-0.266335163989045,"LEMA","2021","code.plant","species"
"1015",-0.214846944288976,"LEMA","2021","code.plant","species"
"1016",-0.175975796597834,"LEMA","2021","code.plant","species"
"1017",-0.0180049300968368,"LEMA","2021","code.plant","species"
"1018",-0.0247089603682512,"LEMA","2021","code.plant","species"
"1019",-0.150193921476465,"LEMA","2021","code.plant","species"
"1020",-0.150890045429927,"LEMA","2021","code.plant","species"
"1021",-0.139548582106818,"LEMA","2021","code.plant","species"
"1022",-0.118986265683506,"LEMA","2021","code.plant","species"
"1023",-0.0427968501295258,"LEMA","2021","code.plant","species"
"1024",-0.123293743077289,"LEMA","2021","code.plant","species"
"1025",-0.288645081129578,"LEMA","2021","code.plant","species"
"1026",-0.231912181956701,"LEMA","2021","code.plant","species"
"1027",-0.13948683891524,"LEMA","2021","code.plant","species"
"1028",-0.191018381390739,"LEMA","2021","code.plant","species"
"1029",-0.0787163958815736,"LEMA","2021","code.plant","species"
"1030",-0.251486193230742,"LEMA","2021","code.plant","species"
"1031",-0.104203046297552,"LEMA","2021","code.plant","species"
"1032",-0.1445226007411,"LEMA","2021","code.plant","species"
"1033",-0.239756085554729,"LEMA","2021","code.plant","species"
"1034",-0.236492910288759,"LEMA","2021","code.plant","species"
"1035",-0.0848918367388957,"LEMA","2021","code.plant","species"
"1036",-0.150767392356258,"LEMA","2021","code.plant","species"
"1037",-0.0958445550549905,"LEMA","2021","code.plant","species"
"1038",-0.199175361994745,"LEMA","2021","code.plant","species"
"1039",-0.207906069409918,"LEMA","2021","code.plant","species"
"1040",-0.252579304776122,"LEMA","2021","code.plant","species"
"1041",-0.114217291249435,"LEMA","2021","code.plant","species"
"1042",-0.203061487990961,"LEMA","2021","code.plant","species"
"1043",-0.195084148576331,"LEMA","2021","code.plant","species"
"1044",-0.183699439232491,"LEMA","2021","code.plant","species"
"1045",-0.190695620191926,"LEMA","2021","code.plant","species"
"1046",-0.329447018724814,"LEMA","2021","code.plant","species"
"1047",-0.142886797409958,"LEMA","2021","code.plant","species"
"1048",-0.195452132901845,"LEMA","2021","code.plant","species"
"1049",-0.113279273608135,"LEMA","2021","code.plant","species"
"1050",-0.201555809583867,"LEMA","2021","code.plant","species"
"1051",-0.17285905558351,"LEMA","2021","code.plant","species"
"1052",-0.0283329962302893,"LEMA","2021","code.plant","species"
"1053",-0.109455299770781,"LEMA","2021","code.plant","species"
"1054",-0.272596579657488,"LEMA","2021","code.plant","species"
"1055",0.00734855494870779,"LEMA","2021","code.plant","species"
"1056",-0.181477603695734,"LEMA","2021","code.plant","species"
"1057",-0.254286522340173,"LEMA","2021","code.plant","species"
"1058",-0.139760055226391,"LEMA","2021","code.plant","species"
"1059",-0.161541112045101,"LEMA","2021","code.plant","species"
"1060",-0.160153443647683,"LEMA","2021","code.plant","species"
"1061",-0.218400473352686,"LEMA","2021","code.plant","species"
"1062",-0.18199015511033,"LEMA","2021","code.plant","species"
"1063",-0.0187344837256411,"LEMA","2021","code.plant","species"
"1064",0.0305703951781873,"LEMA","2021","code.plant","species"
"1065",-0.352699113584546,"LEMA","2021","code.plant","species"
"1066",-0.0601820928746756,"LEMA","2021","code.plant","species"
"1067",-0.186806513580817,"LEMA","2021","code.plant","species"
"1068",-0.30666991426945,"LEMA","2021","code.plant","species"
"1069",-0.0922644613703139,"LEMA","2021","code.plant","species"
"1070",0.0170708421859858,"LEMA","2021","code.plant","species"
"1071",-0.181975320089633,"LEMA","2021","code.plant","species"
"1072",-5.27833878525286e-05,"LEMA","2021","code.plant","species"
"1073",0.107814585526141,"LEMA","2021","code.plant","species"
"1074",-0.141651385602063,"LEMA","2021","code.plant","species"
"1075",-0.183193810810098,"LEMA","2021","code.plant","species"
"1076",-0.00282524687472507,"LEMA","2021","code.plant","species"
"1077",-0.142352681363808,"LEMA","2021","code.plant","species"
"1078",-0.364735801478157,"LEMA","2021","code.plant","species"
"1079",-0.204965983242055,"LEMA","2021","code.plant","species"
"1080",-0.126887343412381,"LEMA","2021","code.plant","species"
"1081",-0.0402110587522798,"LEMA","2021","code.plant","species"
"1082",-0.144177789677437,"LEMA","2021","code.plant","species"
"1083",-0.313944770532317,"LEMA","2021","code.plant","species"
"1084",-0.1545746063232,"LEMA","2021","code.plant","species"
"1085",-0.196150336970964,"LEMA","2021","code.plant","species"
"1086",-0.109395051417553,"LEMA","2021","code.plant","species"
"1087",-0.0872105562490246,"LEMA","2021","code.plant","species"
"1088",-0.108373502558148,"LEMA","2021","code.plant","species"
"1089",-0.0513371031482142,"LEMA","2021","code.plant","species"
"1090",-0.232529940653016,"LEMA","2021","code.plant","species"
"1091",-0.0752137549512779,"LEMA","2021","code.plant","species"
"1092",-0.10537915621795,"LEMA","2021","code.plant","species"
"1093",-0.254206477855059,"LEMA","2021","code.plant","species"
"1094",-0.158357925797997,"LEMA","2021","code.plant","species"
"1095",-0.155850620110974,"LEMA","2021","code.plant","species"
"1096",-0.28332511938141,"LEMA","2021","code.plant","species"
"1097",-0.29410172401804,"LEMA","2021","code.plant","species"
"1098",-0.124179951164475,"LEMA","2021","code.plant","species"
"1099",-0.0852793154313574,"LEMA","2021","code.plant","species"
"1100",-0.16707386271143,"LEMA","2021","code.plant","species"
"1101",-0.193994592231118,"LEMA","2021","code.plant","species"
"1102",-0.180368413428287,"LEMA","2021","code.plant","species"
"1103",-0.188810629199972,"LEMA","2021","code.plant","species"
"1104",-0.140757906536955,"LEMA","2021","code.plant","species"
"1105",-0.0372358196499242,"LEMA","2021","code.plant","species"
"1106",-0.0410720174415282,"LEMA","2021","code.plant","species"
"1107",-0.104506364781293,"LEMA","2021","code.plant","species"
"1108",-0.144662591938946,"LEMA","2021","code.plant","species"
"1109",-0.120322069227095,"LEMA","2021","code.plant","species"
"1110",-0.1089227482575,"LEMA","2021","code.plant","species"
"1111",-0.255896846199696,"LEMA","2021","code.plant","species"
"1112",-0.225671871652329,"LEMA","2021","code.plant","species"
"1113",-0.0312172943303211,"LEMA","2021","code.plant","species"
"1114",-0.198553057794066,"LEMA","2021","code.plant","species"
"1115",-0.357204839925168,"LEMA","2021","code.plant","species"
"1116",-0.287491688575736,"LEMA","2021","code.plant","species"
"1117",0.00970635208034709,"LEMA","2021","code.plant","species"
"1118",-0.221164211678554,"LEMA","2021","code.plant","species"
"1119",0.00360031714272724,"LEMA","2021","code.plant","species"
"1120",0.0324086673036519,"LEMA","2021","code.plant","species"
"1121",-0.167712796467272,"LEMA","2021","code.plant","species"
"1122",-0.258597861316195,"LEMA","2021","code.plant","species"
"1123",-0.0819080918136592,"LEMA","2021","code.plant","species"
"1124",-0.138189470830518,"LEMA","2021","code.plant","species"
"1125",-0.0845921486380804,"LEMA","2021","code.plant","species"
"1126",-0.208902940558963,"LEMA","2021","code.plant","species"
"1127",-0.0189042913148399,"LEMA","2021","code.plant","species"
"1128",-0.175335852845652,"LEMA","2021","code.plant","species"
"1129",-0.35974460127096,"LEMA","2021","code.plant","species"
"1130",-0.174991028160984,"LEMA","2021","code.plant","species"
"1131",-0.154899839585553,"LEMA","2021","code.plant","species"
"1132",-0.174953426933037,"LEMA","2021","code.plant","species"
"1133",-0.0883930746445104,"LEMA","2021","code.plant","species"
"1134",-0.151273481016998,"LEMA","2021","code.plant","species"
"1135",-0.227840949007397,"LEMA","2021","code.plant","species"
"1136",-0.156740613191633,"LEMA","2021","code.plant","species"
"1137",-0.16114302712381,"LEMA","2021","code.plant","species"
"1138",-0.218021249583241,"LEMA","2021","code.plant","species"
"1139",-0.146022536753731,"LEMA","2021","code.plant","species"
"1140",-0.0400448667389302,"LEMA","2021","code.plant","species"
"1141",-0.355990371293729,"LEMA","2021","code.plant","species"
"1142",-0.163794245414607,"LEMA","2021","code.plant","species"
"1143",-0.203751045745136,"LEMA","2021","code.plant","species"
"1144",0.0253021417245436,"LEMA","2021","code.plant","species"
"1145",-0.151516292520186,"LEMA","2021","code.plant","species"
"1146",-0.157067101307521,"LEMA","2021","code.plant","species"
"1147",-0.216988281024582,"LEMA","2021","code.plant","species"
"1148",-0.163117657167332,"LEMA","2021","code.plant","species"
"1149",-0.305925746005415,"LEMA","2021","code.plant","species"
"1150",-0.251285403248572,"LEMA","2021","code.plant","species"
"1151",-0.0964193738957062,"LEMA","2021","code.plant","species"
"1152",-0.14517199742427,"LEMA","2021","code.plant","species"
"1153",-0.118673295827553,"LEMA","2021","code.plant","species"
"1154",-0.216542294947016,"LEMA","2021","code.plant","species"
"1155",-0.295557177748416,"LEMA","2021","code.plant","species"
"1156",-0.182763090630202,"LEMA","2021","code.plant","species"
"1157",-0.135273933216492,"LEMA","2021","code.plant","species"
"1158",-0.192009406288288,"LEMA","2021","code.plant","species"
"1159",-0.0600961282648951,"LEMA","2021","code.plant","species"
"1160",-0.0911018326883746,"LEMA","2021","code.plant","species"
"1161",-0.182304745819755,"LEMA","2021","code.plant","species"
"1162",-0.18095698855795,"LEMA","2021","code.plant","species"
"1163",-0.234097631133966,"LEMA","2021","code.plant","species"
"1164",-0.186475724863468,"LEMA","2021","code.plant","species"
"1165",0.0354892952421799,"LEMA","2021","code.plant","species"
"1166",-0.175280328846073,"LEMA","2021","code.plant","species"
"1167",-0.0867480088027137,"LEMA","2021","code.plant","species"
"1168",-0.158804702691024,"LEMA","2021","code.plant","species"
"1169",0.00563450451750147,"LEMA","2021","code.plant","species"
"1170",-0.258283659137868,"LEMA","2021","code.plant","species"
"1171",-0.2438121253779,"LEMA","2021","code.plant","species"
"1172",-0.127415812811447,"LEMA","2021","code.plant","species"
"1173",-0.131895225403003,"LEMA","2021","code.plant","species"
"1174",-0.189536896231878,"LEMA","2021","code.plant","species"
"1175",-0.165978738645697,"LEMA","2021","code.plant","species"
"1176",-0.0172069355040708,"LEMA","2021","code.plant","species"
"1177",-0.0768307327265121,"LEMA","2021","code.plant","species"
"1178",-0.147615434049071,"LEMA","2021","code.plant","species"
"1179",-0.0988915293910021,"LEMA","2021","code.plant","species"
"1180",-0.0644165341259701,"LEMA","2021","code.plant","species"
"1181",-0.0319225965685264,"LEMA","2021","code.plant","species"
"1182",-0.170924916450333,"LEMA","2021","code.plant","species"
"1183",-0.251238409797485,"LEMA","2021","code.plant","species"
"1184",-0.258435272949972,"LEMA","2021","code.plant","species"
"1185",-0.0542259323596295,"LEMA","2021","code.plant","species"
"1186",-0.129524441146418,"LEMA","2021","code.plant","species"
"1187",-0.0731136167268279,"LEMA","2021","code.plant","species"
"1188",-0.0770430504629779,"LEMA","2021","code.plant","species"
"1189",-0.0850575684174502,"LEMA","2021","code.plant","species"
"1190",-0.0188575672891019,"LEMA","2021","code.plant","species"
"1191",-0.111292553525342,"LEMA","2021","code.plant","species"
"1192",-0.0291050611302736,"LEMA","2021","code.plant","species"
"1193",-0.175106038597489,"LEMA","2021","code.plant","species"
"1194",-0.109905886584025,"LEMA","2021","code.plant","species"
"1195",-0.198346009375821,"LEMA","2021","code.plant","species"
"1196",-0.0225492808693671,"LEMA","2021","code.plant","species"
"1197",-0.257717742785702,"LEMA","2021","code.plant","species"
"1198",-0.188572717732244,"LEMA","2021","code.plant","species"
"1199",-0.233392478668169,"LEMA","2021","code.plant","species"
"1200",-0.139157021961839,"LEMA","2021","code.plant","species"
"1201",-0.145661800875696,"LEMA","2021","code.plant","species"
"1202",-0.0748531941015431,"LEMA","2021","code.plant","species"
"1203",-0.282948190108636,"LEMA","2021","code.plant","species"
"1204",-0.20747942660325,"LEMA","2021","code.plant","species"
"1205",-0.140270634319375,"LEMA","2021","code.plant","species"
"1206",-0.165220481095241,"LEMA","2021","code.plant","species"
"1207",-0.128521316313501,"LEMA","2021","code.plant","species"
"1208",-0.0587971626631343,"LEMA","2021","code.plant","species"
"1209",-0.0561508451910417,"LEMA","2021","code.plant","species"
"1210",-0.0716638477495006,"LEMA","2021","code.plant","species"
"1211",-0.0469460045948248,"LEMA","2021","code.plant","species"
"1212",-0.0990760982814356,"LEMA","2021","code.plant","species"
"1213",-0.305549528271924,"LEMA","2021","code.plant","species"
"1214",-0.125167186102403,"LEMA","2021","code.plant","species"
"1215",-0.130592889651996,"LEMA","2021","code.plant","species"
"1216",-0.317362097417449,"LEMA","2021","code.plant","species"
"1217",-0.079800233772893,"LEMA","2021","code.plant","species"
"1218",-0.158715740858293,"LEMA","2021","code.plant","species"
"1219",-0.0322688099071401,"LEMA","2021","code.plant","species"
"1220",-0.115108628688983,"LEMA","2021","code.plant","species"
"1221",-0.104671434314302,"LEMA","2021","code.plant","species"
"1222",-0.132477084636569,"LEMA","2021","code.plant","species"
"1223",-0.0913502690705046,"LEMA","2021","code.plant","species"
"1224",-0.190299537278208,"LEMA","2021","code.plant","species"
"1225",-0.223920392975447,"LEMA","2021","code.plant","species"
"1226",-0.184146813478784,"LEMA","2021","code.plant","species"
"1227",-0.262614535899667,"LEMA","2021","code.plant","species"
"1228",-0.169952296017038,"LEMA","2021","code.plant","species"
"1229",-0.00818909385205446,"LEMA","2021","code.plant","species"
"1230",-0.253220687494569,"LEMA","2021","code.plant","species"
"1231",-0.232436748413434,"LEMA","2021","code.plant","species"
"1232",-0.3178074170375,"LEMA","2021","code.plant","species"
"1233",-0.147960425793629,"LEMA","2021","code.plant","species"
