"","alpha_hat_ij_MEEL","focal","year","complexity.plant","complexity.animal"
"975",-0.317057441326654,"HOMA","2020","code.plant","species"
"976",-0.227607480734939,"HOMA","2020","code.plant","species"
"977",-0.307068098024525,"HOMA","2020","code.plant","species"
"978",-0.0709030497917097,"HOMA","2020","code.plant","species"
"979",-0.280162758354861,"HOMA","2020","code.plant","species"
"980",-0.0445394750834445,"HOMA","2020","code.plant","species"
"981",-0.241154525729116,"HOMA","2020","code.plant","species"
"982",-0.0305164096215935,"HOMA","2020","code.plant","species"
"983",-0.183150253606714,"HOMA","2020","code.plant","species"
"984",-0.24762656167216,"HOMA","2020","code.plant","species"
"985",-0.142205571774024,"HOMA","2020","code.plant","species"
"986",-0.238764375286676,"HOMA","2020","code.plant","species"
"987",-0.338854410786444,"HOMA","2020","code.plant","species"
"988",-0.0880838429638687,"HOMA","2020","code.plant","species"
"989",-0.275522640699669,"HOMA","2020","code.plant","species"
"990",-0.255658276301861,"HOMA","2020","code.plant","species"
"991",-0.121068160681842,"HOMA","2020","code.plant","species"
"992",-0.141662515712583,"HOMA","2020","code.plant","species"
"993",-0.28312432456489,"HOMA","2020","code.plant","species"
"994",-0.204904519273952,"HOMA","2020","code.plant","species"
"995",-0.284693372132708,"HOMA","2020","code.plant","species"
"996",-0.144301828124148,"HOMA","2020","code.plant","species"
"997",-0.170931347709516,"HOMA","2020","code.plant","species"
"998",-0.206713932435025,"HOMA","2020","code.plant","species"
"999",-0.199086197664906,"HOMA","2020","code.plant","species"
"1000",-0.117797452549482,"HOMA","2020","code.plant","species"
"1001",-0.284215473229853,"HOMA","2020","code.plant","species"
"1002",-0.0693772518769822,"HOMA","2020","code.plant","species"
"1003",-0.00782031822997886,"HOMA","2020","code.plant","species"
"1004",-0.270488528278085,"HOMA","2020","code.plant","species"
"1005",-0.32136850274529,"HOMA","2020","code.plant","species"
"1006",-0.276541595407144,"HOMA","2020","code.plant","species"
"1007",-0.261615408500059,"HOMA","2020","code.plant","species"
"1008",-0.145300476807782,"HOMA","2020","code.plant","species"
"1009",-0.154477245387951,"HOMA","2020","code.plant","species"
"1010",-0.297782809537952,"HOMA","2020","code.plant","species"
"1011",-0.187261124490613,"HOMA","2020","code.plant","species"
"1012",-0.239894224408246,"HOMA","2020","code.plant","species"
"1013",-0.15292269064469,"HOMA","2020","code.plant","species"
"1014",-0.146487819989575,"HOMA","2020","code.plant","species"
"1015",-0.162758372933178,"HOMA","2020","code.plant","species"
"1016",-0.190918812526002,"HOMA","2020","code.plant","species"
"1017",-0.0293864800587242,"HOMA","2020","code.plant","species"
"1018",-0.29519614452667,"HOMA","2020","code.plant","species"
"1019",-0.259036505961322,"HOMA","2020","code.plant","species"
"1020",-0.181702741599399,"HOMA","2020","code.plant","species"
"1021",-0.187778019144316,"HOMA","2020","code.plant","species"
"1022",-0.226440245311857,"HOMA","2020","code.plant","species"
"1023",-0.250487293408828,"HOMA","2020","code.plant","species"
"1024",-0.183569135079187,"HOMA","2020","code.plant","species"
"1025",-0.1929651047652,"HOMA","2020","code.plant","species"
"1026",-0.209100145177498,"HOMA","2020","code.plant","species"
"1027",-0.310754391152879,"HOMA","2020","code.plant","species"
"1028",-0.190356147620333,"HOMA","2020","code.plant","species"
"1029",-0.103193202842979,"HOMA","2020","code.plant","species"
"1030",-0.197548657385841,"HOMA","2020","code.plant","species"
"1031",-0.314860363783186,"HOMA","2020","code.plant","species"
"1032",-0.255386992666659,"HOMA","2020","code.plant","species"
"1033",-0.220407932788952,"HOMA","2020","code.plant","species"
"1034",-0.11681189650927,"HOMA","2020","code.plant","species"
"1035",-0.125803069323195,"HOMA","2020","code.plant","species"
"1036",-0.25558853891125,"HOMA","2020","code.plant","species"
"1037",-0.0802495310910675,"HOMA","2020","code.plant","species"
"1038",-0.201262959220702,"HOMA","2020","code.plant","species"
"1039",-0.390985445843987,"HOMA","2020","code.plant","species"
"1040",-0.319249505415637,"HOMA","2020","code.plant","species"
"1041",-0.169433730378008,"HOMA","2020","code.plant","species"
"1042",-0.18503217363068,"HOMA","2020","code.plant","species"
"1043",-0.125426647692304,"HOMA","2020","code.plant","species"
"1044",-0.23235352345633,"HOMA","2020","code.plant","species"
"1045",-0.155988274005045,"HOMA","2020","code.plant","species"
"1046",-0.105455609858815,"HOMA","2020","code.plant","species"
"1047",-0.176947417354246,"HOMA","2020","code.plant","species"
"1048",-0.332630093125127,"HOMA","2020","code.plant","species"
"1049",-0.183369781380866,"HOMA","2020","code.plant","species"
"1050",-0.258325230636682,"HOMA","2020","code.plant","species"
"1051",-0.171872681977091,"HOMA","2020","code.plant","species"
"1052",0.0492032776671887,"HOMA","2020","code.plant","species"
"1053",-0.136160225094165,"HOMA","2020","code.plant","species"
"1054",-0.189889042545572,"HOMA","2020","code.plant","species"
"1055",-0.135486111451372,"HOMA","2020","code.plant","species"
"1056",-0.198857718648515,"HOMA","2020","code.plant","species"
"1057",-0.191312166783109,"HOMA","2020","code.plant","species"
"1058",-0.0892693980402873,"HOMA","2020","code.plant","species"
"1059",-0.348668577515276,"HOMA","2020","code.plant","species"
"1060",-0.0862782469096518,"HOMA","2020","code.plant","species"
"1061",-0.258634976640966,"HOMA","2020","code.plant","species"
"1062",-0.132770874397699,"HOMA","2020","code.plant","species"
"1063",-0.102592282757768,"HOMA","2020","code.plant","species"
"1064",-0.159038064127098,"HOMA","2020","code.plant","species"
"1065",0.00223576071740572,"HOMA","2020","code.plant","species"
"1066",-0.242667843420209,"HOMA","2020","code.plant","species"
"1067",-0.181278995940451,"HOMA","2020","code.plant","species"
"1068",-0.292276264820588,"HOMA","2020","code.plant","species"
"1069",-0.154804168899999,"HOMA","2020","code.plant","species"
"1070",-0.24726545413446,"HOMA","2020","code.plant","species"
"1071",-0.207989786571729,"HOMA","2020","code.plant","species"
"1072",-0.331921207418884,"HOMA","2020","code.plant","species"
"1073",-0.228118093896273,"HOMA","2020","code.plant","species"
"1074",-0.284983733375269,"HOMA","2020","code.plant","species"
"1075",-0.223452975511089,"HOMA","2020","code.plant","species"
"1076",-0.155200367007249,"HOMA","2020","code.plant","species"
"1077",-0.239221538741083,"HOMA","2020","code.plant","species"
"1078",-0.193258407915559,"HOMA","2020","code.plant","species"
"1079",-0.208576633486695,"HOMA","2020","code.plant","species"
"1080",-0.242783909015694,"HOMA","2020","code.plant","species"
"1081",-0.25773218214606,"HOMA","2020","code.plant","species"
"1082",-0.135334414841517,"HOMA","2020","code.plant","species"
"1083",-0.200200616382408,"HOMA","2020","code.plant","species"
"1084",-0.197752902298473,"HOMA","2020","code.plant","species"
"1085",-0.236795302841673,"HOMA","2020","code.plant","species"
"1086",-0.182130590589509,"HOMA","2020","code.plant","species"
"1087",-0.263755272570168,"HOMA","2020","code.plant","species"
"1088",-0.196870602595489,"HOMA","2020","code.plant","species"
"1089",-0.249968159175547,"HOMA","2020","code.plant","species"
"1090",-0.118557379776672,"HOMA","2020","code.plant","species"
"1091",-0.296052013642271,"HOMA","2020","code.plant","species"
"1092",-0.171285440233105,"HOMA","2020","code.plant","species"
"1093",-0.131043773281236,"HOMA","2020","code.plant","species"
"1094",-0.281426301940575,"HOMA","2020","code.plant","species"
"1095",-0.107180538033311,"HOMA","2020","code.plant","species"
"1096",-0.0933570191942596,"HOMA","2020","code.plant","species"
"1097",-0.305822548606256,"HOMA","2020","code.plant","species"
"1098",-0.126669271309183,"HOMA","2020","code.plant","species"
"1099",-0.254461867967595,"HOMA","2020","code.plant","species"
"1100",-0.139943953680863,"HOMA","2020","code.plant","species"
"1101",-0.132091565101876,"HOMA","2020","code.plant","species"
"1102",-0.145498034899377,"HOMA","2020","code.plant","species"
"1103",-0.172823353069589,"HOMA","2020","code.plant","species"
"1104",-0.148512188134803,"HOMA","2020","code.plant","species"
"1105",-0.0624070984159383,"HOMA","2020","code.plant","species"
"1106",-0.214482121873065,"HOMA","2020","code.plant","species"
"1107",-0.0905666573297765,"HOMA","2020","code.plant","species"
"1108",-0.27957884814038,"HOMA","2020","code.plant","species"
"1109",-0.223194791134432,"HOMA","2020","code.plant","species"
"1110",-0.395652775531645,"HOMA","2020","code.plant","species"
"1111",-0.187274141668017,"HOMA","2020","code.plant","species"
"1112",-0.323184642155895,"HOMA","2020","code.plant","species"
"1113",-0.134363961718356,"HOMA","2020","code.plant","species"
"1114",-0.243703308303401,"HOMA","2020","code.plant","species"
"1115",-0.207664046109942,"HOMA","2020","code.plant","species"
"1116",-0.231980140681814,"HOMA","2020","code.plant","species"
"1117",-0.139486272955029,"HOMA","2020","code.plant","species"
"1118",-0.18044965823776,"HOMA","2020","code.plant","species"
"1119",-0.23690374069876,"HOMA","2020","code.plant","species"
"1120",-0.166479496650699,"HOMA","2020","code.plant","species"
"1121",-0.186772982253422,"HOMA","2020","code.plant","species"
"1122",-0.180536376491281,"HOMA","2020","code.plant","species"
"1123",-0.220395032248327,"HOMA","2020","code.plant","species"
"1124",-0.202663228729958,"HOMA","2020","code.plant","species"
"1125",-0.275001926159092,"HOMA","2020","code.plant","species"
"1126",-0.105100090171766,"HOMA","2020","code.plant","species"
"1127",-0.30600556031312,"HOMA","2020","code.plant","species"
"1128",-0.215141051484888,"HOMA","2020","code.plant","species"
"1129",-0.0867959113474375,"HOMA","2020","code.plant","species"
"1130",-0.326836373032937,"HOMA","2020","code.plant","species"
"1131",-0.276847978908277,"HOMA","2020","code.plant","species"
"1132",-0.226874670165864,"HOMA","2020","code.plant","species"
"1133",-0.0452686115419538,"HOMA","2020","code.plant","species"
"1134",-0.214550015493364,"HOMA","2020","code.plant","species"
"1135",-0.237959256932883,"HOMA","2020","code.plant","species"
"1136",-0.348529668068095,"HOMA","2020","code.plant","species"
"1137",-0.076933415360767,"HOMA","2020","code.plant","species"
"1138",-0.233879011924551,"HOMA","2020","code.plant","species"
"1139",-0.150508885985325,"HOMA","2020","code.plant","species"
"1140",-0.14162404793014,"HOMA","2020","code.plant","species"
"1141",-0.132097725571681,"HOMA","2020","code.plant","species"
"1142",-0.234402409033373,"HOMA","2020","code.plant","species"
"1143",-0.184382078061105,"HOMA","2020","code.plant","species"
"1144",0.0206798349905282,"HOMA","2020","code.plant","species"
"1145",-0.173773986205579,"HOMA","2020","code.plant","species"
"1146",-0.158983533353168,"HOMA","2020","code.plant","species"
"1147",-0.145772194972571,"HOMA","2020","code.plant","species"
"1148",-0.109221410678367,"HOMA","2020","code.plant","species"
"1149",-0.0806832278553106,"HOMA","2020","code.plant","species"
"1150",-0.232856874624476,"HOMA","2020","code.plant","species"
"1151",-0.177205129839268,"HOMA","2020","code.plant","species"
"1152",-0.287095860473341,"HOMA","2020","code.plant","species"
"1153",-0.156406844025977,"HOMA","2020","code.plant","species"
"1154",-0.164227257743685,"HOMA","2020","code.plant","species"
"1155",-0.18644975898494,"HOMA","2020","code.plant","species"
"1156",-0.203172744062741,"HOMA","2020","code.plant","species"
"1157",-0.213436453592537,"HOMA","2020","code.plant","species"
"1158",-0.24234784663477,"HOMA","2020","code.plant","species"
"1159",-0.177028743322562,"HOMA","2020","code.plant","species"
"1160",-0.289779629356406,"HOMA","2020","code.plant","species"
"1161",-0.297366739468277,"HOMA","2020","code.plant","species"
"1162",-0.174027962128461,"HOMA","2020","code.plant","species"
"1163",-0.197217534162664,"HOMA","2020","code.plant","species"
"1164",-0.265868615116188,"HOMA","2020","code.plant","species"
"1165",-0.17037857353582,"HOMA","2020","code.plant","species"
"1166",-0.143091932552423,"HOMA","2020","code.plant","species"
"1167",-0.0995339526539358,"HOMA","2020","code.plant","species"
"1168",-0.150864479659534,"HOMA","2020","code.plant","species"
"1169",-0.178024100033747,"HOMA","2020","code.plant","species"
"1170",-0.267170201974977,"HOMA","2020","code.plant","species"
"1171",-0.270492157859466,"HOMA","2020","code.plant","species"
"1172",-0.213383376971988,"HOMA","2020","code.plant","species"
"1173",-0.2011166011817,"HOMA","2020","code.plant","species"
"1174",-0.279183316770399,"HOMA","2020","code.plant","species"
"1175",-0.201140483760328,"HOMA","2020","code.plant","species"
"1176",-0.176541806520295,"HOMA","2020","code.plant","species"
"1177",-0.168210510044507,"HOMA","2020","code.plant","species"
"1178",-0.125584957334856,"HOMA","2020","code.plant","species"
"1179",-0.166305955541512,"HOMA","2020","code.plant","species"
"1180",-0.202026324962273,"HOMA","2020","code.plant","species"
"1181",-0.292842847316769,"HOMA","2020","code.plant","species"
"1182",-0.358194159154965,"HOMA","2020","code.plant","species"
"1183",-0.283112469654139,"HOMA","2020","code.plant","species"
"1184",-0.280455415519374,"HOMA","2020","code.plant","species"
"1185",-0.0902960856951025,"HOMA","2020","code.plant","species"
"1186",-0.116130595349699,"HOMA","2020","code.plant","species"
"1187",-0.18728193655503,"HOMA","2020","code.plant","species"
"1188",-0.246466686693741,"HOMA","2020","code.plant","species"
"1189",-0.0461393096618655,"HOMA","2020","code.plant","species"
"1190",-0.127275324484934,"HOMA","2020","code.plant","species"
"1191",-0.183619173725969,"HOMA","2020","code.plant","species"
"1192",-0.0546839697963249,"HOMA","2020","code.plant","species"
"1193",-0.243774437384256,"HOMA","2020","code.plant","species"
"1194",-0.0235334007043613,"HOMA","2020","code.plant","species"
"1195",-0.173781581560032,"HOMA","2020","code.plant","species"
"1196",-0.284026106866002,"HOMA","2020","code.plant","species"
"1197",-0.142657876269011,"HOMA","2020","code.plant","species"
"1198",-0.175167682217866,"HOMA","2020","code.plant","species"
"1199",-0.321408070494077,"HOMA","2020","code.plant","species"
"1200",-0.26356672937674,"HOMA","2020","code.plant","species"
"1201",-0.149611703096712,"HOMA","2020","code.plant","species"
"1202",-0.136089522322221,"HOMA","2020","code.plant","species"
"1203",-0.0745968490734612,"HOMA","2020","code.plant","species"
"1204",-0.19400760114755,"HOMA","2020","code.plant","species"
"1205",-0.184645051317773,"HOMA","2020","code.plant","species"
"1206",-0.168817198201427,"HOMA","2020","code.plant","species"
"1207",-0.12752467781514,"HOMA","2020","code.plant","species"
"1208",-0.270051597248025,"HOMA","2020","code.plant","species"
"1209",-0.0855743098322805,"HOMA","2020","code.plant","species"
"1210",-0.189466949323204,"HOMA","2020","code.plant","species"
"1211",-0.202379621880455,"HOMA","2020","code.plant","species"
"1212",-0.160014706168795,"HOMA","2020","code.plant","species"
"1213",-0.0494574905632558,"HOMA","2020","code.plant","species"
"1214",-0.247424324556731,"HOMA","2020","code.plant","species"
"1215",-0.179545461732091,"HOMA","2020","code.plant","species"
"1216",-0.361971598938166,"HOMA","2020","code.plant","species"
"1217",-0.286609087593937,"HOMA","2020","code.plant","species"
"1218",-0.156271553715037,"HOMA","2020","code.plant","species"
"1219",-0.221097615171886,"HOMA","2020","code.plant","species"
"1220",-0.206553489771441,"HOMA","2020","code.plant","species"
"1221",-0.270800917982204,"HOMA","2020","code.plant","species"
"1222",-0.264149315997473,"HOMA","2020","code.plant","species"
"1223",-0.116250406187659,"HOMA","2020","code.plant","species"
"1224",-0.17277527029189,"HOMA","2020","code.plant","species"
"1225",-0.212592074312169,"HOMA","2020","code.plant","species"
"1226",-0.302602782573193,"HOMA","2020","code.plant","species"
"1227",-0.211547237255108,"HOMA","2020","code.plant","species"
"1228",-0.174422610554274,"HOMA","2020","code.plant","species"
"1229",-0.132172881413124,"HOMA","2020","code.plant","species"
"1230",-0.230511170061905,"HOMA","2020","code.plant","species"
"1231",-0.290205497253123,"HOMA","2020","code.plant","species"
"1232",-0.0416683171538326,"HOMA","2020","code.plant","species"
"1233",-0.171889816613473,"HOMA","2020","code.plant","species"
"1234",-0.107444913529181,"HOMA","2020","code.plant","species"
"1235",-0.219329504985465,"HOMA","2020","code.plant","species"
"1236",-0.136165871769413,"HOMA","2020","code.plant","species"
"1237",-0.207716765997693,"HOMA","2020","code.plant","species"
"1238",-0.158483657665257,"HOMA","2020","code.plant","species"
"1239",-0.210839670240658,"HOMA","2020","code.plant","species"
"1240",-0.223873566381176,"HOMA","2020","code.plant","species"
"1241",-0.166817459641043,"HOMA","2020","code.plant","species"
"1242",-0.174354333199633,"HOMA","2020","code.plant","species"
"1243",-0.307284951289912,"HOMA","2020","code.plant","species"
"1244",-0.314120946873947,"HOMA","2020","code.plant","species"
"1245",-0.25752361860183,"HOMA","2020","code.plant","species"
"1246",-0.242497368376194,"HOMA","2020","code.plant","species"
"1247",-0.223383616954987,"HOMA","2020","code.plant","species"
"1248",-0.0939801102487927,"HOMA","2020","code.plant","species"
"1249",-0.274925451045403,"HOMA","2020","code.plant","species"
"1250",-0.305365683827326,"HOMA","2020","code.plant","species"
"1251",-0.250885344191509,"HOMA","2020","code.plant","species"
"1252",-0.0568229644055972,"HOMA","2020","code.plant","species"
"1253",-0.0313405547002829,"HOMA","2020","code.plant","species"
"1254",-0.410277402651153,"HOMA","2020","code.plant","species"
"1255",-0.225802693828669,"HOMA","2020","code.plant","species"
"1256",-0.132491747984087,"HOMA","2020","code.plant","species"
"1257",-0.211932249822367,"HOMA","2020","code.plant","species"
"1258",-0.20442979580784,"HOMA","2020","code.plant","species"
"1259",-0.185729469506533,"HOMA","2020","code.plant","species"
"1260",-0.208556104772619,"HOMA","2020","code.plant","species"
"1261",-0.185884869643083,"HOMA","2020","code.plant","species"
"1262",-0.225471315263977,"HOMA","2020","code.plant","species"
"1263",-0.221867618445091,"HOMA","2020","code.plant","species"
"1264",-0.342039255237094,"HOMA","2020","code.plant","species"
"1265",-0.186243615782219,"HOMA","2020","code.plant","species"
"1266",-0.161634792014145,"HOMA","2020","code.plant","species"
"1267",-0.404249923233774,"HOMA","2020","code.plant","species"
"1268",-0.203405624047994,"HOMA","2020","code.plant","species"
"1269",-0.103777626970351,"HOMA","2020","code.plant","species"
"1270",-0.179533760932725,"HOMA","2020","code.plant","species"
"1271",-0.0805609771896255,"HOMA","2020","code.plant","species"
"1272",-0.0894736763448124,"HOMA","2020","code.plant","species"
"1273",-0.128402240798788,"HOMA","2020","code.plant","species"
"1274",-0.137644518000576,"HOMA","2020","code.plant","species"
"1275",-0.255130983390153,"HOMA","2020","code.plant","species"
"1276",-0.13363697766172,"HOMA","2020","code.plant","species"
"1277",-0.254233815136929,"HOMA","2020","code.plant","species"
"1278",0.0784114854720641,"HOMA","2020","code.plant","species"
"1279",-0.070434843397695,"HOMA","2020","code.plant","species"
"1280",-0.29702756072963,"HOMA","2020","code.plant","species"
"1281",-0.156402633541464,"HOMA","2020","code.plant","species"
"1282",-0.0421249119219533,"HOMA","2020","code.plant","species"
"1283",-0.119732941484816,"HOMA","2020","code.plant","species"
"1284",-0.152113778900067,"HOMA","2020","code.plant","species"
"1285",-0.145720544832071,"HOMA","2020","code.plant","species"
"1286",-0.0808048200469678,"HOMA","2020","code.plant","species"
"1287",-0.193929889835688,"HOMA","2020","code.plant","species"
"1288",-0.255951615866984,"HOMA","2020","code.plant","species"
"1289",0.039565952606301,"HOMA","2020","code.plant","species"
"1290",-0.111151520304365,"HOMA","2020","code.plant","species"
"1291",-0.341574455260217,"HOMA","2020","code.plant","species"
"1292",-0.147145094710734,"HOMA","2020","code.plant","species"
"1293",-0.141572827254791,"HOMA","2020","code.plant","species"
"1294",-0.22872480015368,"HOMA","2020","code.plant","species"
"1295",-0.222024465770062,"HOMA","2020","code.plant","species"
"1296",-0.240146912528789,"HOMA","2020","code.plant","species"
"1297",-0.333265947843048,"HOMA","2020","code.plant","species"
"1298",-0.214796311340141,"HOMA","2020","code.plant","species"
"1299",-0.179577489616708,"HOMA","2020","code.plant","species"
"1300",-0.0678506335579069,"HOMA","2020","code.plant","species"
"1301",-0.131889790401586,"HOMA","2020","code.plant","species"
"1302",-0.190570773583335,"HOMA","2020","code.plant","species"
"1303",-0.158338599180216,"HOMA","2020","code.plant","species"
"1304",-0.0991468637871504,"HOMA","2020","code.plant","species"
"1305",-0.267014007634943,"HOMA","2020","code.plant","species"
"1306",-0.168616556789634,"HOMA","2020","code.plant","species"
"1307",-0.133950097599712,"HOMA","2020","code.plant","species"
"1308",-0.225746185774055,"HOMA","2020","code.plant","species"
"1309",-0.169520431557992,"HOMA","2020","code.plant","species"
"1310",-0.231602783911524,"HOMA","2020","code.plant","species"
"1311",-0.0777814750900343,"HOMA","2020","code.plant","species"
"1312",-0.364655666964818,"HOMA","2020","code.plant","species"
"1313",-0.119426622261959,"HOMA","2020","code.plant","species"
"1314",-0.140272618757277,"HOMA","2020","code.plant","species"
"1315",-0.232963060062932,"HOMA","2020","code.plant","species"
"1316",-0.144034255515872,"HOMA","2020","code.plant","species"
"1317",-0.184374478176789,"HOMA","2020","code.plant","species"
"1318",-0.177103014819052,"HOMA","2020","code.plant","species"
"1319",-0.114169534994225,"HOMA","2020","code.plant","species"
"1320",-0.137862416878549,"HOMA","2020","code.plant","species"
"1321",-0.204755741954051,"HOMA","2020","code.plant","species"
"1322",-0.27839370209934,"HOMA","2020","code.plant","species"
"1323",-0.166649492234072,"HOMA","2020","code.plant","species"
"1324",-0.220380826545787,"HOMA","2020","code.plant","species"
"1325",-0.264113579882923,"HOMA","2020","code.plant","species"
"1326",-0.233277762585761,"HOMA","2020","code.plant","species"
"1327",-0.112365439872471,"HOMA","2020","code.plant","species"
"1328",-0.0325169559138878,"HOMA","2020","code.plant","species"
"1329",-0.164976078358618,"HOMA","2020","code.plant","species"
"1330",-0.112411900923385,"HOMA","2020","code.plant","species"
"1331",-0.172419472463151,"HOMA","2020","code.plant","species"
"1332",-0.264098646780646,"HOMA","2020","code.plant","species"
"1333",-0.285522084261528,"HOMA","2020","code.plant","species"
"1334",-0.26472352365979,"HOMA","2020","code.plant","species"
"1335",-0.350018852586345,"HOMA","2020","code.plant","species"
"1336",-0.167968251674509,"HOMA","2020","code.plant","species"
"1337",-0.224752433673964,"HOMA","2020","code.plant","species"
"1338",-0.275325817556871,"HOMA","2020","code.plant","species"
"1339",-0.128924219944209,"HOMA","2020","code.plant","species"
"1340",-0.0832153323625069,"HOMA","2020","code.plant","species"
"1341",-0.221329986651585,"HOMA","2020","code.plant","species"
"1342",-0.203774932250383,"HOMA","2020","code.plant","species"
"1343",-0.269584529450962,"HOMA","2020","code.plant","species"
"1344",-0.20638264711584,"HOMA","2020","code.plant","species"
"1345",-0.28778569750484,"HOMA","2020","code.plant","species"
"1346",-0.0755829215927624,"HOMA","2020","code.plant","species"
"1347",-0.141845084477343,"HOMA","2020","code.plant","species"
"1348",-0.235704340501174,"HOMA","2020","code.plant","species"
"1349",-0.326561210179845,"HOMA","2020","code.plant","species"
"1350",-0.157676200907053,"HOMA","2020","code.plant","species"
"1351",-0.221690743891868,"HOMA","2020","code.plant","species"
"1352",-0.221051086796713,"HOMA","2020","code.plant","species"
"1353",-0.240520520192301,"HOMA","2020","code.plant","species"
"1354",-0.155632850975139,"HOMA","2020","code.plant","species"
"1355",-0.116073835031537,"HOMA","2020","code.plant","species"
"1356",-0.151324912145963,"HOMA","2020","code.plant","species"
"1357",-0.248449623808689,"HOMA","2020","code.plant","species"
"1358",-0.201858485904391,"HOMA","2020","code.plant","species"
"1359",-0.0264492453037656,"HOMA","2020","code.plant","species"
"1360",-0.145307442918034,"HOMA","2020","code.plant","species"
"1361",-0.25635339050088,"HOMA","2020","code.plant","species"
"1362",-0.292825281497638,"HOMA","2020","code.plant","species"
"1363",-0.172576102293575,"HOMA","2020","code.plant","species"
"1364",-0.172050543898518,"HOMA","2020","code.plant","species"
"1365",-0.234755837085308,"HOMA","2020","code.plant","species"
"1366",-0.24137939186538,"HOMA","2020","code.plant","species"
"1367",-0.244105164145332,"HOMA","2020","code.plant","species"
"1368",-0.2399603457039,"HOMA","2020","code.plant","species"
"1369",-0.250521292686154,"HOMA","2020","code.plant","species"
"1370",-0.114920158455249,"HOMA","2020","code.plant","species"
"1371",-0.205637187433851,"HOMA","2020","code.plant","species"
"1372",-0.107018060371641,"HOMA","2020","code.plant","species"
"1373",-0.255776061593359,"HOMA","2020","code.plant","species"
"1374",0.00274574154379059,"HOMA","2020","code.plant","species"
"1375",-0.320023562237937,"HOMA","2020","code.plant","species"
"1376",-0.140727262926306,"HOMA","2020","code.plant","species"
"1377",-0.182230917572182,"HOMA","2020","code.plant","species"
"1378",-0.261799679923327,"HOMA","2020","code.plant","species"
"1379",-0.240657352428493,"HOMA","2020","code.plant","species"
"1380",-0.11909413390194,"HOMA","2020","code.plant","species"
"1381",-0.239938897975235,"HOMA","2020","code.plant","species"
"1382",-0.264832745107068,"HOMA","2020","code.plant","species"
"1383",-0.189134745273862,"HOMA","2020","code.plant","species"
"1384",-0.152432718971643,"HOMA","2020","code.plant","species"
"1385",-0.341083672103131,"HOMA","2020","code.plant","species"
"1386",-0.196833073084392,"HOMA","2020","code.plant","species"
"1387",-0.0917341487224074,"HOMA","2020","code.plant","species"
"1388",-0.347300758214983,"HOMA","2020","code.plant","species"
"1389",-0.135872850467813,"HOMA","2020","code.plant","species"
"1390",-0.214717341455822,"HOMA","2020","code.plant","species"
"1391",-0.176014768664307,"HOMA","2020","code.plant","species"
"1392",-0.0501431290083474,"HOMA","2020","code.plant","species"
"1393",-0.157914290197573,"HOMA","2020","code.plant","species"
"1394",-0.100105337685213,"HOMA","2020","code.plant","species"
"1395",-0.130704331957004,"HOMA","2020","code.plant","species"
"1396",-0.269032070548752,"HOMA","2020","code.plant","species"
"1397",-0.241016973875993,"HOMA","2020","code.plant","species"
"1398",-0.180510701637277,"HOMA","2020","code.plant","species"
"1399",-0.182442030385219,"HOMA","2020","code.plant","species"
"1400",-0.118637531509843,"HOMA","2020","code.plant","species"
"1401",-0.105191329091426,"HOMA","2020","code.plant","species"
"1402",-0.238677024445601,"HOMA","2020","code.plant","species"
"1403",-0.154815071919045,"HOMA","2020","code.plant","species"
"1404",-0.0780409178539356,"HOMA","2020","code.plant","species"
"1405",-0.359468392038296,"HOMA","2020","code.plant","species"
"1406",-0.147360599964287,"HOMA","2020","code.plant","species"
"1407",-0.159262961559746,"HOMA","2020","code.plant","species"
"1408",-0.057447772351108,"HOMA","2020","code.plant","species"
"1409",-0.292825281497638,"HOMA","2020","code.plant","species"
"1410",-0.116489742653282,"HOMA","2020","code.plant","species"
"1411",-0.235517756364486,"HOMA","2020","code.plant","species"
"1412",-0.109519023336784,"HOMA","2020","code.plant","species"
"1413",-0.0608023252978259,"HOMA","2020","code.plant","species"
"1414",-0.197932089035647,"HOMA","2020","code.plant","species"
"1415",-0.220825759261061,"HOMA","2020","code.plant","species"
"1416",-0.343600368707525,"HOMA","2020","code.plant","species"
"1417",-0.0825847410762869,"HOMA","2020","code.plant","species"
"1418",-0.088499546325414,"HOMA","2020","code.plant","species"
"1419",-0.102610478726138,"HOMA","2020","code.plant","species"
"1420",-0.143893351416013,"HOMA","2020","code.plant","species"
"1421",-0.168814037758262,"HOMA","2020","code.plant","species"
"1422",-0.0558343849466927,"HOMA","2020","code.plant","species"
"1423",-0.100893382863026,"HOMA","2020","code.plant","species"
"1424",-0.248620529850199,"HOMA","2020","code.plant","species"
"1425",-0.240253365218167,"HOMA","2020","code.plant","species"
"1426",-0.230767606186887,"HOMA","2020","code.plant","species"
"1427",-0.205638804946044,"HOMA","2020","code.plant","species"
"1428",-0.358456613823927,"HOMA","2020","code.plant","species"
"1429",-0.23182796546632,"HOMA","2020","code.plant","species"
"1430",-0.26015658631511,"HOMA","2020","code.plant","species"
"1431",-0.0380508761247238,"HOMA","2020","code.plant","species"
"1432",-0.264372710246253,"HOMA","2020","code.plant","species"
"1433",-0.166566511830425,"HOMA","2020","code.plant","species"
"1434",-0.259202767113452,"HOMA","2020","code.plant","species"
"1435",-0.186526566180184,"HOMA","2020","code.plant","species"
"1436",-0.269859044539003,"HOMA","2020","code.plant","species"
"1437",-0.180676617763326,"HOMA","2020","code.plant","species"
"1438",0.0757209523527091,"HOMA","2020","code.plant","species"
