"","gamma_H_hat_ih_beetle","beta_plant_hat_ijk_Forb_Grass","beta_plant_hat_ijk_Grass_LEMA","beta_H_hat_ijh_Grass_leafhopper","beta_H_hat_ijh_Forb_mite","focal","year","complexity.plant","complexity.animal"
"541",0.275883583605348,0.0885289408795005,0.0688910757820131,-0.148250142874668,-0.0717051912252926,"LEMA","All","class","group"
"542",0.139889935093076,0.0989193078060029,0.173836039979587,-0.183273417686283,-0.168072597307665,"LEMA","All","class","group"
"543",0.279775047583494,0.209226219695173,0.000850438031398726,-0.136024221527665,-0.21556439290361,"LEMA","All","class","group"
"544",0.228209042720486,0.267263698935359,-0.00481721546776237,-0.119486702757739,-0.0500232889615266,"LEMA","All","class","group"
"545",0.139388535091842,0.0899081891098126,-0.0254992464601539,-0.0730438288992492,-0.161929495887606,"LEMA","All","class","group"
"546",0.193024033603602,0.179951876105484,0.180629561958182,-0.116040567627543,-0.0851049669984143,"LEMA","All","class","group"
"547",0.27898610677785,0.199963177443109,0.168646274950775,-0.0768671478138666,0.0639155389817196,"LEMA","All","class","group"
"548",0.249984412588486,0.0962083078709148,0.115587129435904,-0.201705392583282,-0.172768508431261,"LEMA","All","class","group"
"549",0.206226182491763,0.205525394511074,0.0735137260631147,-0.117166711685945,-0.19232918461697,"LEMA","All","class","group"
"550",0.0968392651452619,0.221746485843691,0.160017973347916,-0.0187132713324933,-0.27920846668648,"LEMA","All","class","group"
"551",0.240802989949755,0.2825147070098,0.0812050950835801,-0.0599636593907955,-0.227534134313109,"LEMA","All","class","group"
"552",0.209024694982415,0.243991244522752,0.159387943647712,-0.321492439537927,-0.124874404063767,"LEMA","All","class","group"
"553",0.262656500198851,0.283773541524824,0.123254999566287,-0.0143700282124837,-0.108314013160138,"LEMA","All","class","group"
"554",0.218017364492638,0.220172307295899,0.0562284343977224,-0.162355482892976,-0.275597741387729,"LEMA","All","class","group"
"555",0.193893056720959,0.147476950734342,0.241412325256827,-0.0871534160140773,-0.0643222927032613,"LEMA","All","class","group"
"556",0.161849368702496,0.225992673812582,0.221121674934688,-0.194900463268516,-0.160281424775821,"LEMA","All","class","group"
"557",0.282160746084956,0.22868940812816,0.197831125417194,-0.285751449189664,-0.0458581444825292,"LEMA","All","class","group"
"558",0.280422171540078,0.244055249678553,-0.0989140954763841,-0.276216773244881,-0.319239692220009,"LEMA","All","class","group"
"559",0.191712040536209,0.0803040439357754,-0.00102577310700058,-0.101926458938054,-0.161528005195876,"LEMA","All","class","group"
"560",0.250877523782534,0.26816521465862,0.0710512900018114,-0.144977044392107,-0.10801797977767,"LEMA","All","class","group"
"561",0.155588120477792,0.0973156166229545,0.0211339859062962,-0.212347052886586,-0.203242367257419,"LEMA","All","class","group"
"562",0.247634433929089,0.201170081126031,0.183337693832045,-0.215779666531969,-0.1126126013682,"LEMA","All","class","group"
"563",0.258066866510899,-0.0171229617046951,0.121861707688728,-0.163630928430044,-0.0578603695827002,"LEMA","All","class","group"
"564",0.285655067250634,0.143632382368297,0.192002916004267,-0.180686139076038,-0.166627329228322,"LEMA","All","class","group"
"565",0.211726378613261,0.202367246114266,0.000256853488063369,-0.17570026879401,-0.165886672949072,"LEMA","All","class","group"
"566",0.322051342370948,0.0876298590796989,-0.0362181705538868,-0.220798613053716,-0.22365313332769,"LEMA","All","class","group"
"567",0.27430827984139,0.169653523027258,-0.0932258156961646,-0.236537692867745,-0.181348499205852,"LEMA","All","class","group"
"568",0.167504928773676,0.150851788950852,0.107554713268187,-0.311375401610267,-0.114228252211994,"LEMA","All","class","group"
"569",0.271797792646495,0.149018325569979,0.0351519006939611,-0.228338402074465,-0.108363090726244,"LEMA","All","class","group"
"570",0.191472358459616,0.116740524891509,0.120309635440434,-0.13092012098247,-0.145410974798428,"LEMA","All","class","group"
"571",0.0635691757260497,0.0239348704736186,-0.0737588596567543,-0.168289475941287,-0.0236081748277721,"LEMA","All","class","group"
"572",0.24620125963521,0.13247447955,0.219931786599589,-0.066257254441295,-0.229003890700323,"LEMA","All","class","group"
"573",0.272381089409996,-0.0153811188759257,0.00593522076323771,-0.413569190983452,-0.14104012667536,"LEMA","All","class","group"
"574",0.239655116268383,0.292154744492211,0.0903225366859219,-0.184811548260188,-0.243542513148014,"LEMA","All","class","group"
"575",0.11534869458002,0.215641690302596,0.011199775925955,-0.153729592775158,-0.150381441951094,"LEMA","All","class","group"
"576",0.125160382830133,0.0525257561120476,0.0441173102544024,-0.272435162654275,-0.186916525658204,"LEMA","All","class","group"
"577",0.263378029621377,0.119789163718519,0.125299126582355,-0.238924108536917,-0.102277415662388,"LEMA","All","class","group"
"578",0.222462866276608,0.153481515847119,-0.0186388441454839,-0.207348705316787,-0.162112064705288,"LEMA","All","class","group"
"579",0.251527621828156,0.0780871522820654,-0.0423200619456736,-0.269898297221916,-0.0352296133001185,"LEMA","All","class","group"
"580",0.0585659847503095,0.212774432641277,0.0328071435937454,-0.134498926335156,-0.112065700246019,"LEMA","All","class","group"
"581",0.230873493567745,-0.0121348715895745,0.0752017514919106,-0.0282742644412124,-0.0796844188762802,"LEMA","All","class","group"
"582",0.311988386131252,0.212432895282769,-0.0440396154603564,-0.116783812052174,-0.163046508552683,"LEMA","All","class","group"
"583",0.0577645978928962,0.258115459691474,0.172811615742847,-0.0705039174722996,-0.0620576926331403,"LEMA","All","class","group"
"584",0.249844292220011,0.0681871111273096,-0.00333611779187848,-0.0584568716726254,-0.014965690473887,"LEMA","All","class","group"
"585",0.25212117382056,0.210884711686012,0.199190621277016,-0.209458417774189,-0.0318408324430253,"LEMA","All","class","group"
"586",0.204211851225429,0.0872551419352485,0.0781187347283572,-0.0874484702467153,-0.0655699074486218,"LEMA","All","class","group"
"587",0.146977030146629,0.111751736127064,0.115444093088377,-0.290759920159833,-0.15792796441445,"LEMA","All","class","group"
"588",0.152316212439066,0.074166251630343,0.176019915644074,-0.150179618260148,-0.083825782976234,"LEMA","All","class","group"
"589",0.288362095400218,0.0138142893214563,0.00378093035877791,-0.142850347989265,0.00374569919725154,"LEMA","All","class","group"
"590",0.0779842648190374,0.160126463358328,0.0881447953004135,-0.176508876498171,-0.043799510992048,"LEMA","All","class","group"
"591",0.192246791278984,0.239871432427722,0.187776001100555,-0.129553812815627,-0.165319031233177,"LEMA","All","class","group"
"592",0.184006371781402,0.241093250001048,-0.0287679926620327,0.00716209865670914,-0.0576868040596354,"LEMA","All","class","group"
"593",0.167066891570161,0.104108173285456,0.215195743399559,-0.22703886138125,-0.0659374954985656,"LEMA","All","class","group"
"594",0.104329971388521,0.093544395118712,0.140597136477312,-0.208716337538637,-0.113616767457813,"LEMA","All","class","group"
"595",0.354854846055326,0.111791493119402,0.146133924986412,-0.328757535173905,-0.16169265663229,"LEMA","All","class","group"
"596",0.296413551409906,0.117227979315992,-0.0259585564776511,-0.190085323402225,-0.0508990508808381,"LEMA","All","class","group"
"597",0.26701368573216,0.0995071789519484,0.285811132656345,-0.264330097283074,-0.093616766886505,"LEMA","All","class","group"
"598",0.180687934164874,0.213058047141421,0.115158759937717,-0.179154906633633,-0.0923723413041168,"LEMA","All","class","group"
"599",0.0864461381790114,0.0996974274848039,0.244534779219031,-0.235901086197164,-0.0361134181109718,"LEMA","All","class","group"
"600",0.383855690246237,0.153456464300205,0.091380001516665,-0.145662021155495,-0.189989212605359,"LEMA","All","class","group"
"601",0.258547677984734,0.224407313908288,0.256476498588148,-0.12083616241545,-0.225479332747591,"LEMA","All","class","group"
"602",0.152370443905078,0.20098714567984,0.00916504376010385,-0.109888633686144,-0.165665564382326,"LEMA","All","class","group"
"603",0.210150434323172,0.230181207457843,0.0657418279445157,-0.2406863480792,0.0180444903436958,"LEMA","All","class","group"
"604",0.270127915330747,0.156736106795287,0.0791722073679757,-0.264355157021997,-0.00188506630889607,"LEMA","All","class","group"
"605",0.0226939982120864,0.20483285714526,-0.0380599181862155,-0.0961579086776244,-0.144841892924892,"LEMA","All","class","group"
"606",0.165470567681523,0.216052110921907,-0.0877726184415253,-0.132599001380339,-0.150575807760419,"LEMA","All","class","group"
"607",0.255038480179968,0.252491325962074,0.0183050825966611,-0.135674111954631,-0.0319677216387302,"LEMA","All","class","group"
"608",0.253632194885368,0.158403242007614,0.0403675783624244,-0.0447421041330456,-0.118557489382822,"LEMA","All","class","group"
"609",0.239817163800302,0.146419141752168,0.25993315084938,-0.14416987063974,-0.151040003151423,"LEMA","All","class","group"
"610",0.369342357007802,0.111769015256482,0.137676673412799,-0.290654481503917,-0.0247773225160927,"LEMA","All","class","group"
"611",0.225924578687825,0.0662847083083995,0.246004738100278,-0.0706936202637334,-0.139082718507611,"LEMA","All","class","group"
"612",0.19433397004315,0.184340141288585,-0.0616532124613522,-0.172109371179893,-0.117211278875902,"LEMA","All","class","group"
"613",0.130173709980708,0.133879488949401,0.042140106050373,-0.221747073225351,-0.286073672784035,"LEMA","All","class","group"
"614",0.162502666912298,0.344473236157729,0.121841205338044,-0.286534480894517,-0.246894064426469,"LEMA","All","class","group"
"615",0.0416213677526898,-0.0685876144165953,-0.0315169401623095,-0.171545360632828,-0.0640020690161335,"LEMA","All","class","group"
"616",0.0773115835374178,0.250776381959178,0.181752992255844,-0.0150573154280407,-0.135145845790064,"LEMA","All","class","group"
"617",0.098520469444632,0.132852440113033,0.0998490730222266,-0.256228944353739,-0.199774858923868,"LEMA","All","class","group"
"618",0.0587571582294686,0.182893858303913,0.321759866269567,-0.172766426827499,-0.102591876567681,"LEMA","All","class","group"
"619",0.23700231127788,0.0142104071150106,0.015585570743692,-0.246327367686265,-0.12589719702399,"LEMA","All","class","group"
"620",0.118962007683079,0.208200916497027,-0.0362017983166713,-0.224315233129217,-0.107623323157522,"LEMA","All","class","group"
"621",0.250970895770645,0.236102582139099,0.0671994374314608,-0.221461183163483,-0.153033134123108,"LEMA","All","class","group"
"622",0.233759481110323,0.169304276353485,0.13431339656371,-0.192926145357486,-0.195824490217733,"LEMA","All","class","group"
"623",0.125019635557571,0.316632559761499,0.19282289342869,-0.146071167529203,-0.111822421047002,"LEMA","All","class","group"
"624",0.253446555554416,0.273240680342435,-0.0515558191455529,-0.196457676042071,0.0129248531261037,"LEMA","All","class","group"
"625",0.19167217936956,0.211604678562878,0.232957012194084,-0.244015400308247,-0.0931673747090001,"LEMA","All","class","group"
"626",0.199885703065783,0.0519228628270338,0.13015840761309,-0.253488993607211,-0.100867477629234,"LEMA","All","class","group"
"627",0.148896384363151,0.0995606756273777,0.0175668593852594,-0.0890352033216733,-0.109101708444966,"LEMA","All","class","group"
"628",0.121739805553477,0.305623430076995,-0.0480533452565063,-0.11307632486604,-0.118598087123281,"LEMA","All","class","group"
"629",0.175500712427837,0.140738587224336,-0.0564345508817187,-0.292226294324675,-0.0618265408862034,"LEMA","All","class","group"
"630",0.157250763073554,0.134864582101336,0.183737718539123,-0.105065569150291,-0.0401461745412047,"LEMA","All","class","group"
"631",0.100855260699892,0.200265166769541,0.110019984543492,-0.246034903173828,-0.198808671763408,"LEMA","All","class","group"
"632",0.245177105018414,0.0520927478871929,0.0860195821189884,-0.0691624367597252,-0.173389935260096,"LEMA","All","class","group"
"633",0.152139233379471,0.117570401665678,-1.35602998942996e-05,-0.203659424029231,-0.0503743282143068,"LEMA","All","class","group"
"634",0.192543075357945,0.132335948663286,-0.0730640304585611,-0.01678937106496,-0.165812343929582,"LEMA","All","class","group"
"635",0.22611655003883,0.176331816864607,0.0265581604048437,-0.135462720458878,-0.210192838153139,"LEMA","All","class","group"
"636",0.170827178321517,0.19851908570859,-0.0217858738572777,-0.220148825366493,-0.0852436297145276,"LEMA","All","class","group"
"637",0.0248345116795818,0.241593803472058,0.138626544978278,-0.120347889747682,-0.141331410094532,"LEMA","All","class","group"
"638",0.117269264442609,0.14400589398814,0.130783754834801,-0.210449192631082,-0.198287507045622,"LEMA","All","class","group"
"639",0.106782114475086,0.245246998795614,0.132763533659105,-0.21244818384042,-0.0334991054035362,"LEMA","All","class","group"
"640",0.0933573388714981,0.164875612725115,0.0189740458728516,-0.0954886451348103,-0.115129209805673,"LEMA","All","class","group"
"641",0.285581089209104,0.126951272737827,0.331092299168088,-0.0293125469875558,-0.279449349973666,"LEMA","All","class","group"
"642",0.18239352537902,0.289217905909037,0.0673604700438744,-0.108981111556803,-0.240180328960421,"LEMA","All","class","group"
"643",0.249488764713646,0.247768916368394,0.0837262260570262,0.00528931435497459,-0.0472374024280591,"LEMA","All","class","group"
"644",0.277266276441769,0.10526684332504,0.158260508008317,-0.0867732919996972,-0.0818707897895338,"LEMA","All","class","group"
"645",0.16778949673324,0.23750112258075,0.0698759236580759,-0.27687183724573,-0.189195255533143,"LEMA","All","class","group"
"646",0.27383390556812,0.27345530983064,0.099211528137563,-0.273655626187095,-0.166570224459982,"LEMA","All","class","group"
"647",0.107601265085985,0.104915145225954,0.201940242536995,-0.0789459859904402,-0.241690795615604,"LEMA","All","class","group"
"648",0.161545477167906,0.10567179654482,0.142391734783479,-0.274871393117285,-0.193705000741376,"LEMA","All","class","group"
"649",0.168584628149909,0.175200553612272,-0.0659309275808889,-0.117692059628549,-0.302094523803123,"LEMA","All","class","group"
"650",0.299720097197195,0.100355042497543,0.204930370267256,-0.0358261709583829,-0.0958813105533295,"LEMA","All","class","group"
"651",0.23933309315216,0.237179239959362,0.0195309764094429,-0.335859081864586,-0.0223835284160879,"LEMA","All","class","group"
"652",0.205035326251581,0.308444405356182,0.193856484889001,-0.13791778812884,-0.214325992340033,"LEMA","All","class","group"
"653",0.153616525392149,0.110263763712299,-0.0767896333587503,-0.27975064279254,-0.174103895255062,"LEMA","All","class","group"
"654",0.177704621346157,0.147893969086617,-0.0234909902918048,-0.187855766231534,-0.0637774078668807,"LEMA","All","class","group"
"655",0.262097375312164,0.107647409207094,0.000669436472251483,-0.210669591468802,-0.12511023308764,"LEMA","All","class","group"
"656",0.216719218256371,0.169958400722823,0.0098600603654786,-0.23855210598389,-0.109438151308445,"LEMA","All","class","group"
"657",0.127761547717931,0.126248779365578,0.11927309399872,-0.16993477246698,-0.103789186441333,"LEMA","All","class","group"
"658",0.144688156226531,0.186250885293069,0.0824307322809945,-0.283725020929525,-0.152695407691375,"LEMA","All","class","group"
"659",0.165410572752168,0.142349527023067,0.238691768369436,-0.0826835643153379,-0.293422492059151,"LEMA","All","class","group"
"660",0.115362169378044,0.0824798847383079,-0.0522566744493259,-0.059315840612586,0.0502658362630979,"LEMA","All","class","group"
"661",0.238513711615613,0.104237306266989,0.164577469101354,-0.198643076901683,0.0135315860159213,"LEMA","All","class","group"
"662",0.228430220472802,-0.00608237958857294,0.00460641966689623,-0.161787325356079,-0.115168532175029,"LEMA","All","class","group"
"663",0.209568793747325,0.0578355095623526,0.0544703076137432,-0.172880918049771,-0.1039374569098,"LEMA","All","class","group"
"664",0.270484491481673,0.153642029197919,0.0628437380033602,-0.0275249183957362,-0.107911435556046,"LEMA","All","class","group"
"665",0.196763973555474,0.214262516506013,0.108250585764714,-0.174092775030379,-0.179954773629757,"LEMA","All","class","group"
"666",0.164324880916274,0.179769658658695,0.0247879541869562,-0.0796527212105181,-0.000786448926548111,"LEMA","All","class","group"
"667",0.263215696873535,0.225093744038514,-0.0341709248911948,-0.0614421835282498,-0.23434439276167,"LEMA","All","class","group"
"668",0.105018266008422,0.195682561436421,0.0602173132961588,-0.191029889103,-0.210322685486793,"LEMA","All","class","group"
"669",0.313659987763073,0.345111427455608,0.146935229566705,-0.171862340378887,-0.165490314588368,"LEMA","All","class","group"
"670",0.25796859481543,0.167512241906044,0.206035114413496,-0.162945403624736,-0.219111933018179,"LEMA","All","class","group"
"671",0.259367140545352,-0.0110677231994986,0.204102367764067,-0.0283286392893427,-0.149891486024028,"LEMA","All","class","group"
"672",0.20127425695826,0.198672892116218,0.0720769901645038,-0.153237767465178,-0.201201547055563,"LEMA","All","class","group"
"673",0.25581180943836,0.11517067773686,0.00901958602396502,-0.119927424041578,-0.252668415126557,"LEMA","All","class","group"
"674",0.184334048539439,0.265329841098312,-0.0128172830712794,-0.00125136942984094,-0.252522924357324,"LEMA","All","class","group"
"675",0.228519686951906,0.160181421521951,0.184798555279559,-0.23913301402746,-0.167566983315568,"LEMA","All","class","group"
"676",0.247342191379689,0.108666154669165,0.0620438269815142,-0.278210190661804,-0.133525926686891,"LEMA","All","class","group"
"677",0.249833213150173,0.215537881610451,0.126851372236594,-0.190226393183317,-0.0673661870533543,"LEMA","All","class","group"
"678",0.116750640737454,0.0158486191248659,0.0241281216357785,-0.155952505921157,-0.156244774070974,"LEMA","All","class","group"
"679",0.259163154653196,0.18143617391389,0.0267590571837348,-0.128581426797793,-0.142854033635089,"LEMA","All","class","group"
"680",0.32623894745354,0.154334936837061,-0.131441238287966,-0.210087227386205,-0.0580349277805736,"LEMA","All","class","group"
"681",0.211684669171243,0.162031390424242,0.129535124746691,-0.0870801508036652,-0.154004212926226,"LEMA","All","class","group"
"682",0.174181887660611,0.136222784982624,0.0410661641175596,-0.277501227186065,-0.174195969900983,"LEMA","All","class","group"
"683",0.36227122859757,0.201451403608364,-0.0512515472362223,-0.16958116006391,0.00888488529297637,"LEMA","All","class","group"
"684",0.157321519334471,0.202376426544282,-0.00422866716018844,-0.118839687020091,-0.243653770509504,"LEMA","All","class","group"
"685",0.173896891082191,0.255342617184144,0.0500791713520552,-0.242206583106282,-0.225754248557662,"LEMA","All","class","group"
"686",0.154901747749491,0.100326297049319,0.211588839666608,-0.230984355249092,-0.0911851055638366,"LEMA","All","class","group"
"687",0.196020865072404,0.146850057552613,0.0513925748849799,-0.137223885295409,-0.269224023136909,"LEMA","All","class","group"
"688",0.144328619164412,0.261307570110017,0.0274906126143466,-0.0983421956995091,-0.212410002884015,"LEMA","All","class","group"
"689",0.0677204585282745,0.125074654116506,0.215735682896284,-0.123218611925756,-0.11097705264858,"LEMA","All","class","group"
"690",0.113453781778655,0.110191422490118,0.0987099834122949,-0.21007623817577,-0.0144761313489451,"LEMA","All","class","group"
"691",0.246116302875441,0.369830095925674,0.273042131263539,-0.197469252102312,-0.174156774412089,"LEMA","All","class","group"
"692",0.21309408508054,0.0984930027293023,0.100667118774197,-0.0246055022001153,0.0207133063985059,"LEMA","All","class","group"
"693",0.282855509186847,0.14249658425606,0.0911934906000635,-0.230891841830973,-0.267421216781775,"LEMA","All","class","group"
"694",0.372403921607572,0.292531069911678,0.128833740821763,-0.150320450161924,-0.163114859585215,"LEMA","All","class","group"
"695",0.123947418152852,0.230720437683796,0.14708723231511,-0.0218650071974499,-0.116531359427261,"LEMA","All","class","group"
"696",0.265971152757681,0.211673614075935,0.241322453817246,-0.0750483511839473,-0.0904124001750484,"LEMA","All","class","group"
"697",0.223952757509521,-0.0155850469551148,0.0866388653182082,-0.216323395602738,-0.131288974125677,"LEMA","All","class","group"
"698",0.357251780466349,0.107704978350572,-0.0120193180217035,-0.247174483716832,-0.192859689108705,"LEMA","All","class","group"
"699",0.228776043258956,0.192526529307504,-0.0399832269179465,-0.0302288658491373,-0.16771765667606,"LEMA","All","class","group"
"700",0.129407167251511,0.126763301065226,0.180281041151892,-0.25979099437535,-0.108091206714085,"LEMA","All","class","group"
"701",0.160347543788923,0.256925566207058,0.0603063019116814,-0.248723153771854,-0.119370198957249,"LEMA","All","class","group"
"702",0.212301328382461,0.182779987997532,0.177041105365818,-0.0376044176766636,-0.0381322690332763,"LEMA","All","class","group"
"703",0.219146354735573,0.187073554182646,0.0472976133011671,-0.129729322785004,-0.0990417181157602,"LEMA","All","class","group"
"704",0.104561727826094,0.213357801567008,0.103293824737104,-0.222989531355587,0.0187044741507552,"LEMA","All","class","group"
"705",0.301742550932361,0.0934713561156697,0.00286159335529823,-0.0184083823324137,-0.205304521465852,"LEMA","All","class","group"
"706",0.370536705727184,0.379572507053344,0.0576099972121156,-0.200352123317987,-0.115837992520052,"LEMA","All","class","group"
"707",0.230970875084178,0.340294872533876,0.15472319573228,-0.059311643461232,-0.19911728509213,"LEMA","All","class","group"
"708",0.240598195331866,0.0504958153455648,0.156823151510915,-0.180103555927753,-0.168037039346715,"LEMA","All","class","group"
"709",0.210140121411426,-0.0429631249886159,0.0105487467393459,0.00613340709792554,-0.114863930506221,"LEMA","All","class","group"
"710",0.274515761579579,0.175240983885152,-0.0152435650805846,-0.179774364142455,-0.102231166106934,"LEMA","All","class","group"
"711",0.328731098884627,0.13722166160735,0.136453668309492,-0.110419924449273,-0.147785126197498,"LEMA","All","class","group"
"712",0.16931268505434,0.283159485626779,0.197911009406996,0.0691185483709125,-0.0450912965616755,"LEMA","All","class","group"
"713",0.165545051415787,0.224144174360646,-0.101246078665023,-0.229281870141322,-0.0371849952802144,"LEMA","All","class","group"
"714",0.191295019609822,0.270332949032014,0.0403442927954811,-0.139954994043088,-0.172476241431745,"LEMA","All","class","group"
"715",0.226666099746229,0.302946637596287,0.0952587377837377,-0.0709965213527173,-0.244221290180256,"LEMA","All","class","group"
"716",0.0605869055412283,0.0171892113747627,0.182728210711888,-0.318099892934998,-0.0632862520854305,"LEMA","All","class","group"
"717",0.162771889274136,0.176803409413405,-0.157119106754464,-0.00673379915856187,-0.0452089559038676,"LEMA","All","class","group"
"718",0.230723706850199,0.146885459737788,0.0864500333466605,-0.0962756929633719,-0.0972307146603159,"LEMA","All","class","group"
"719",0.311960128633059,0.130261478443242,0.24317953338314,-0.209259670072882,-0.29631859194676,"LEMA","All","class","group"
"720",0.168444272178495,0.171128495067395,0.208299610143334,-0.155056969369487,-0.156834958232741,"LEMA","All","class","group"
"721",0.288172419294908,0.137989665994464,0.101903352792557,-0.174777956675906,-0.0914956326001044,"LEMA","All","class","group"
"722",0.127596124609656,0.0511434034857439,0.14746518103703,-0.259001346171712,-0.0505600875331361,"LEMA","All","class","group"
"723",0.186112817206896,0.128458905579142,-0.119864002865009,-0.172660983363217,-0.0863264833885946,"LEMA","All","class","group"
"724",0.428961572071459,0.264152074784884,0.139848231978082,-0.189934662987816,-0.196071122737108,"LEMA","All","class","group"
"725",0.229944467694497,-0.0823382460996045,0.0391976688355709,-0.0732733381674185,-0.0827310995712243,"LEMA","All","class","group"
"726",0.0813305787404792,-0.0298133973505098,0.0576661593603649,-0.142368047801615,-0.188668951393483,"LEMA","All","class","group"
"727",0.0592786528976108,0.194361041425207,-0.0121619079442312,-0.239149948428691,-0.121156836765364,"LEMA","All","class","group"
"728",0.222147118069921,0.220087658606202,0.0256510337625142,-0.0888584345686193,-0.110025346800852,"LEMA","All","class","group"
"729",0.221160302361483,0.100156483089259,0.0135818613038348,-0.0766861338848883,-0.108097875649096,"LEMA","All","class","group"
"730",0.18115424229483,0.316030586069004,0.0764374946716879,-0.238840725390772,-0.0678637102060549,"LEMA","All","class","group"
"731",0.190861468732417,0.0667005757570889,0.0121997549776633,-0.143322957295673,-0.111251046372561,"LEMA","All","class","group"
"732",0.370097034286611,0.05265478615714,0.0451098130063949,-0.192709882793437,-0.0529923964775435,"LEMA","All","class","group"
"733",0.334323191094217,0.0530080625096785,0.00629954070330441,-0.13358033757433,-0.240827939200113,"LEMA","All","class","group"
"734",0.154810107323289,0.203186780381696,0.110750857170604,-0.0122326917150283,-0.0892725942187554,"LEMA","All","class","group"
"735",0.0918044728846119,0.0967044930514702,-0.046263192484343,-0.0965590754730805,-0.00504235657573682,"LEMA","All","class","group"
"736",0.174360070850621,0.211931146474085,-0.0938938016416286,-0.121445577197639,-0.0464834607088503,"LEMA","All","class","group"
"737",0.180932734812022,0.0839395766506281,0.214400366675966,-0.226053047048035,-0.11955824166027,"LEMA","All","class","group"
"738",0.261614676974083,0.339547217539609,-0.0101102848172594,-0.0391039774891215,-0.0824764620303889,"LEMA","All","class","group"
"739",0.386718196965902,0.173988952639218,0.192475225746177,-0.174849487940551,-0.193339396865503,"LEMA","All","class","group"
"740",0.246324381493956,0.131979548931279,-0.0993673917045259,-0.204308977918439,-0.148195779045767,"LEMA","All","class","group"
"741",0.196583986081125,0.0268458204914095,0.0981097924061074,-0.268547638271847,-0.0108024481464335,"LEMA","All","class","group"
"742",0.265644040653838,0.163127804373856,-0.00338610057631061,-0.12249754167717,-0.141842506359169,"LEMA","All","class","group"
"743",0.151821309589139,0.172019991178618,0.180353048370502,-0.0791731495412208,-0.161109981840215,"LEMA","All","class","group"
"744",0.280110241598507,0.135488232217028,0.149961858649689,-0.181098835122651,-0.0704074352021239,"LEMA","All","class","group"
"745",0.207236124519496,0.13748443858123,0.172111887584855,-0.207949658797555,-0.12586647054329,"LEMA","All","class","group"
"746",0.152023014609955,-0.0297800136267995,0.0436782988037685,-0.29692490730779,-0.146939163594535,"LEMA","All","class","group"
"747",0.284810985880531,-0.0343250969252046,0.0752558913462704,-0.14733871399618,-0.192542944993222,"LEMA","All","class","group"
"748",0.13926862561987,0.300032365261519,0.0896960943521703,-0.103837533848366,-0.110777532600194,"LEMA","All","class","group"
"749",0.255978328893564,0.130894632278114,-0.101702766459349,-0.171941770966894,-0.14419663847199,"LEMA","All","class","group"
"750",0.245980378710536,0.141144739010074,-0.0199402899050514,-0.190019800219794,-0.0322948372751607,"LEMA","All","class","group"
"751",0.19231134392298,0.240629886502725,-0.0228504851163804,-0.208738776327703,-0.0706258925371662,"LEMA","All","class","group"
"752",0.162869534088842,0.0854230398235578,0.0785129773177748,-0.182680683283398,-0.111284791971309,"LEMA","All","class","group"
"753",0.14303206548162,0.18151210127038,-0.0669115379198747,-0.252636387313769,-0.0279739003202223,"LEMA","All","class","group"
"754",0.208641518781157,0.147736231462213,0.298410157778262,-0.305654882240214,-0.216631563936618,"LEMA","All","class","group"
"755",0.217555605570441,0.228575572485283,0.200384753826884,-0.178827703597179,-0.109852416165252,"LEMA","All","class","group"
"756",0.318078027055313,0.0813523462832508,-0.0963257772183513,-0.214318952705865,-0.239751736469283,"LEMA","All","class","group"
"757",0.27807817187162,0.104395457829925,-0.0186919520488831,-0.233709618711044,-0.0407927753826963,"LEMA","All","class","group"
"758",0.322301256500979,0.18988444108613,0.237439782297779,-0.265618378563236,-0.00398767017009571,"LEMA","All","class","group"
"759",0.207617570954127,0.0331747079419227,0.136565576606524,-0.121760170192647,-0.103896662249762,"LEMA","All","class","group"
"760",0.20462677776433,0.214707253602053,-0.00351560514862148,-0.16052167805088,-0.26744039912287,"LEMA","All","class","group"
"761",0.208455610466932,0.235312049362032,0.0850465418978585,-0.075431239588629,-0.208987199831339,"LEMA","All","class","group"
"762",0.28016187494155,0.227742018769721,0.0509214066967889,-0.105344770347165,-0.185448947024824,"LEMA","All","class","group"
"763",0.173653946379482,0.153717026030467,0.166551245547368,-0.283393183728975,-0.157765688016241,"LEMA","All","class","group"
"764",0.274755738716863,-0.0115971398403435,0.0814229430670486,-0.263350562692373,-0.273265330712561,"LEMA","All","class","group"
"765",0.232844788180006,0.187095848805209,-0.0546105020840499,-0.157934487086827,-0.129300313375431,"LEMA","All","class","group"
"766",0.241786906375224,0.18924357261419,0.136888143473883,-0.182574494784526,-0.1409097740833,"LEMA","All","class","group"
"767",0.184530737032116,0.0557710851244413,0.0526843335605369,-0.158690006217257,-0.0519930209562276,"LEMA","All","class","group"
"768",0.0709536652253702,0.135803321858291,0.0441005024866894,-0.148011618658163,-0.215897725692885,"LEMA","All","class","group"
"769",0.12148168591586,0.122899414706765,-0.0228414745717048,-0.158964400597648,-0.15984276439638,"LEMA","All","class","group"
"770",0.271922418064792,0.18015267301859,-0.00358691090508945,-0.223731410836887,-0.0372634124092912,"LEMA","All","class","group"
"771",0.0659549441477825,-0.0553945364663194,0.0740125972204662,-0.0206784226890929,-0.0674525369251233,"LEMA","All","class","group"
"772",0.266646470881135,0.290714038155639,0.196886957803676,-0.00690564254342108,-0.18248018974806,"LEMA","All","class","group"
