"","alpha_hat_ij_LEMA","focal","year","complexity.plant","complexity.animal"
"886",-0.301510877968481,"CHFU","2019","code.plant","species"
"887",-0.146941047587478,"CHFU","2019","code.plant","species"
"888",-0.307928792582883,"CHFU","2019","code.plant","species"
"889",-0.24341676961897,"CHFU","2019","code.plant","species"
"890",-0.155427039356125,"CHFU","2019","code.plant","species"
"891",-0.11326485901085,"CHFU","2019","code.plant","species"
"892",-0.131943663794788,"CHFU","2019","code.plant","species"
"893",-0.157298309393108,"CHFU","2019","code.plant","species"
"894",-0.220273694970907,"CHFU","2019","code.plant","species"
"895",-0.250069308792922,"CHFU","2019","code.plant","species"
"896",-0.2319349495129,"CHFU","2019","code.plant","species"
"897",-0.144264172126816,"CHFU","2019","code.plant","species"
"898",-0.120448925741117,"CHFU","2019","code.plant","species"
"899",-0.0687147048471013,"CHFU","2019","code.plant","species"
"900",-0.188546041525748,"CHFU","2019","code.plant","species"
"901",-0.0980365116397561,"CHFU","2019","code.plant","species"
"902",-0.33367592508959,"CHFU","2019","code.plant","species"
"903",-0.212765117562711,"CHFU","2019","code.plant","species"
"904",-0.20184764769636,"CHFU","2019","code.plant","species"
"905",-0.272573350217274,"CHFU","2019","code.plant","species"
"906",-0.207522882927355,"CHFU","2019","code.plant","species"
"907",-0.213101223380705,"CHFU","2019","code.plant","species"
"908",-0.197959532454222,"CHFU","2019","code.plant","species"
"909",-0.228130869964786,"CHFU","2019","code.plant","species"
"910",-0.100988114458307,"CHFU","2019","code.plant","species"
"911",-0.19936551826397,"CHFU","2019","code.plant","species"
"912",-0.190221731517097,"CHFU","2019","code.plant","species"
"913",-0.227869355564528,"CHFU","2019","code.plant","species"
"914",-0.13822088443763,"CHFU","2019","code.plant","species"
"915",-0.0562295863232015,"CHFU","2019","code.plant","species"
"916",-0.0633139752707325,"CHFU","2019","code.plant","species"
"917",-0.191758248981579,"CHFU","2019","code.plant","species"
"918",-0.185295359456846,"CHFU","2019","code.plant","species"
"919",-0.110123410001486,"CHFU","2019","code.plant","species"
"920",-0.0967528717227459,"CHFU","2019","code.plant","species"
"921",-0.15699050891121,"CHFU","2019","code.plant","species"
"922",-0.222617715607986,"CHFU","2019","code.plant","species"
"923",-0.0397875488969113,"CHFU","2019","code.plant","species"
"924",-0.0792718310094677,"CHFU","2019","code.plant","species"
"925",-0.11806689025003,"CHFU","2019","code.plant","species"
"926",-0.203945302822232,"CHFU","2019","code.plant","species"
"927",-0.0906423255460503,"CHFU","2019","code.plant","species"
"928",-0.127170890151741,"CHFU","2019","code.plant","species"
"929",-0.252839117449655,"CHFU","2019","code.plant","species"
"930",-0.164482421627307,"CHFU","2019","code.plant","species"
"931",-0.227330967197603,"CHFU","2019","code.plant","species"
"932",-0.0905793951092212,"CHFU","2019","code.plant","species"
"933",-0.0448686520857332,"CHFU","2019","code.plant","species"
"934",-0.197292631781583,"CHFU","2019","code.plant","species"
"935",-0.124887683767057,"CHFU","2019","code.plant","species"
"936",-0.0219442972136665,"CHFU","2019","code.plant","species"
"937",-0.16237356311546,"CHFU","2019","code.plant","species"
"938",-0.105001164240628,"CHFU","2019","code.plant","species"
"939",-0.227057923152102,"CHFU","2019","code.plant","species"
"940",-0.149684161995942,"CHFU","2019","code.plant","species"
"941",-0.21237034948386,"CHFU","2019","code.plant","species"
"942",-0.213749999262935,"CHFU","2019","code.plant","species"
"943",-0.160713072596599,"CHFU","2019","code.plant","species"
"944",-0.232464207297645,"CHFU","2019","code.plant","species"
"945",-0.0996206392687436,"CHFU","2019","code.plant","species"
"946",-0.167670256107852,"CHFU","2019","code.plant","species"
"947",-0.0420071104032342,"CHFU","2019","code.plant","species"
"948",-0.178738828076488,"CHFU","2019","code.plant","species"
"949",-0.229482946358355,"CHFU","2019","code.plant","species"
"950",-0.120563487449723,"CHFU","2019","code.plant","species"
"951",-0.22606456686499,"CHFU","2019","code.plant","species"
"952",-0.140119351495997,"CHFU","2019","code.plant","species"
"953",-0.307069235557371,"CHFU","2019","code.plant","species"
"954",-0.154240055839475,"CHFU","2019","code.plant","species"
"955",-0.219504174424433,"CHFU","2019","code.plant","species"
"956",0.0107295665147638,"CHFU","2019","code.plant","species"
"957",-0.122163532217538,"CHFU","2019","code.plant","species"
"958",-0.178288246280703,"CHFU","2019","code.plant","species"
"959",-0.142633884753312,"CHFU","2019","code.plant","species"
"960",-0.0201512290728667,"CHFU","2019","code.plant","species"
"961",-0.176063461642543,"CHFU","2019","code.plant","species"
"962",-0.0778307390026157,"CHFU","2019","code.plant","species"
"963",-0.115820902113947,"CHFU","2019","code.plant","species"
"964",-0.0388033605101523,"CHFU","2019","code.plant","species"
"965",-0.144793771413277,"CHFU","2019","code.plant","species"
"966",-0.211068749186968,"CHFU","2019","code.plant","species"
"967",-0.223778275924889,"CHFU","2019","code.plant","species"
"968",-0.158047310191181,"CHFU","2019","code.plant","species"
"969",-0.170931380485207,"CHFU","2019","code.plant","species"
"970",-0.257661001391023,"CHFU","2019","code.plant","species"
"971",-0.186435895643674,"CHFU","2019","code.plant","species"
"972",-0.0715586752877457,"CHFU","2019","code.plant","species"
"973",-0.197252834847192,"CHFU","2019","code.plant","species"
"974",-0.123972283347796,"CHFU","2019","code.plant","species"
"975",-0.189067019255914,"CHFU","2019","code.plant","species"
"976",-0.194710618331775,"CHFU","2019","code.plant","species"
"977",-0.183728909936141,"CHFU","2019","code.plant","species"
"978",-0.25128111733527,"CHFU","2019","code.plant","species"
"979",-0.189134408329623,"CHFU","2019","code.plant","species"
"980",-0.162978562267714,"CHFU","2019","code.plant","species"
"981",-0.171950379644567,"CHFU","2019","code.plant","species"
"982",-0.111693367685785,"CHFU","2019","code.plant","species"
"983",-0.208175379593791,"CHFU","2019","code.plant","species"
"984",-0.180657533518738,"CHFU","2019","code.plant","species"
"985",-0.245948245193159,"CHFU","2019","code.plant","species"
"986",-0.222308794970033,"CHFU","2019","code.plant","species"
"987",-0.199503289244642,"CHFU","2019","code.plant","species"
"988",-0.159372138203139,"CHFU","2019","code.plant","species"
"989",-0.0480269669709193,"CHFU","2019","code.plant","species"
"990",-0.13759167194522,"CHFU","2019","code.plant","species"
"991",-0.11819107120331,"CHFU","2019","code.plant","species"
"992",-0.0656968893952209,"CHFU","2019","code.plant","species"
"993",-0.235730420239118,"CHFU","2019","code.plant","species"
"994",-0.281403053320301,"CHFU","2019","code.plant","species"
"995",-0.113156066059217,"CHFU","2019","code.plant","species"
"996",-0.146339793357528,"CHFU","2019","code.plant","species"
"997",-0.162135943516499,"CHFU","2019","code.plant","species"
"998",-0.148644244981706,"CHFU","2019","code.plant","species"
"999",-0.201161896311628,"CHFU","2019","code.plant","species"
"1000",-0.183084984333276,"CHFU","2019","code.plant","species"
"1001",-0.0303215560658038,"CHFU","2019","code.plant","species"
"1002",-0.254464403141289,"CHFU","2019","code.plant","species"
"1003",-0.216659425026953,"CHFU","2019","code.plant","species"
"1004",-0.250691753924785,"CHFU","2019","code.plant","species"
"1005",-0.157503329188859,"CHFU","2019","code.plant","species"
"1006",-0.19595685696948,"CHFU","2019","code.plant","species"
"1007",-0.0958732550320424,"CHFU","2019","code.plant","species"
"1008",-0.21307863831835,"CHFU","2019","code.plant","species"
"1009",-0.263317557747036,"CHFU","2019","code.plant","species"
"1010",-0.168507684593897,"CHFU","2019","code.plant","species"
"1011",-0.0850850688522281,"CHFU","2019","code.plant","species"
"1012",-0.18146772809769,"CHFU","2019","code.plant","species"
"1013",-0.184828699067687,"CHFU","2019","code.plant","species"
"1014",-0.221915750898326,"CHFU","2019","code.plant","species"
"1015",-0.177456586225552,"CHFU","2019","code.plant","species"
"1016",-0.164521788870884,"CHFU","2019","code.plant","species"
"1017",-0.169243756211554,"CHFU","2019","code.plant","species"
"1018",-0.188758696161216,"CHFU","2019","code.plant","species"
"1019",-0.140753010692882,"CHFU","2019","code.plant","species"
"1020",-0.198436113657788,"CHFU","2019","code.plant","species"
"1021",-0.105265571934381,"CHFU","2019","code.plant","species"
"1022",-0.297746443915361,"CHFU","2019","code.plant","species"
"1023",-0.165979856458019,"CHFU","2019","code.plant","species"
"1024",-0.146445722446631,"CHFU","2019","code.plant","species"
"1025",-0.0856563537020072,"CHFU","2019","code.plant","species"
"1026",-0.237552245205403,"CHFU","2019","code.plant","species"
"1027",-0.160371699086971,"CHFU","2019","code.plant","species"
"1028",-0.214827843873651,"CHFU","2019","code.plant","species"
"1029",-0.218747169888982,"CHFU","2019","code.plant","species"
"1030",-0.105910260923523,"CHFU","2019","code.plant","species"
"1031",-0.168689433997402,"CHFU","2019","code.plant","species"
"1032",-0.226317351872632,"CHFU","2019","code.plant","species"
"1033",-0.0908298460759249,"CHFU","2019","code.plant","species"
"1034",-0.0944412824302325,"CHFU","2019","code.plant","species"
"1035",-0.0927565300505793,"CHFU","2019","code.plant","species"
"1036",-0.176390380982757,"CHFU","2019","code.plant","species"
"1037",-0.0952613334503242,"CHFU","2019","code.plant","species"
"1038",-0.132553258328441,"CHFU","2019","code.plant","species"
"1039",-0.15760619600756,"CHFU","2019","code.plant","species"
"1040",-0.146073400751297,"CHFU","2019","code.plant","species"
"1041",-0.0329627459195029,"CHFU","2019","code.plant","species"
"1042",-0.0367595986689583,"CHFU","2019","code.plant","species"
"1043",-0.106641791908998,"CHFU","2019","code.plant","species"
"1044",-0.207849187428642,"CHFU","2019","code.plant","species"
"1045",-0.0956284396860773,"CHFU","2019","code.plant","species"
"1046",-0.168909636604253,"CHFU","2019","code.plant","species"
"1047",-0.115421518507845,"CHFU","2019","code.plant","species"
"1048",-0.230745794666271,"CHFU","2019","code.plant","species"
"1049",-0.146829502911881,"CHFU","2019","code.plant","species"
"1050",-0.295274969405208,"CHFU","2019","code.plant","species"
"1051",-0.146488705528326,"CHFU","2019","code.plant","species"
"1052",-0.158951742959721,"CHFU","2019","code.plant","species"
"1053",-0.0783565172389654,"CHFU","2019","code.plant","species"
"1054",-0.199697187754617,"CHFU","2019","code.plant","species"
"1055",-0.175590042656972,"CHFU","2019","code.plant","species"
"1056",-0.206887075582841,"CHFU","2019","code.plant","species"
"1057",-0.21114955109088,"CHFU","2019","code.plant","species"
"1058",-0.141511569411858,"CHFU","2019","code.plant","species"
"1059",-0.203405431132057,"CHFU","2019","code.plant","species"
"1060",-0.0738515570188572,"CHFU","2019","code.plant","species"
"1061",-0.213659868022362,"CHFU","2019","code.plant","species"
"1062",-0.0134952490455006,"CHFU","2019","code.plant","species"
"1063",-0.164930188613332,"CHFU","2019","code.plant","species"
"1064",-0.126926802056383,"CHFU","2019","code.plant","species"
"1065",-0.0853529380439235,"CHFU","2019","code.plant","species"
"1066",-0.188433755025568,"CHFU","2019","code.plant","species"
"1067",-0.188441064060738,"CHFU","2019","code.plant","species"
"1068",-0.187214047695636,"CHFU","2019","code.plant","species"
"1069",-0.306025664116201,"CHFU","2019","code.plant","species"
"1070",-0.290642663436314,"CHFU","2019","code.plant","species"
"1071",-0.221770441854288,"CHFU","2019","code.plant","species"
"1072",-0.193936802109155,"CHFU","2019","code.plant","species"
"1073",-0.259200831373952,"CHFU","2019","code.plant","species"
"1074",-0.262634824890068,"CHFU","2019","code.plant","species"
"1075",-0.195763861486922,"CHFU","2019","code.plant","species"
"1076",-0.174623174814652,"CHFU","2019","code.plant","species"
"1077",-0.0786632207280406,"CHFU","2019","code.plant","species"
"1078",-0.19445867507152,"CHFU","2019","code.plant","species"
"1079",-0.126730912515251,"CHFU","2019","code.plant","species"
"1080",-0.245795762192559,"CHFU","2019","code.plant","species"
"1081",-0.189882012737792,"CHFU","2019","code.plant","species"
"1082",-0.262856108557478,"CHFU","2019","code.plant","species"
"1083",-0.131952951931336,"CHFU","2019","code.plant","species"
"1084",-0.107535589925484,"CHFU","2019","code.plant","species"
"1085",-0.191175159794972,"CHFU","2019","code.plant","species"
"1086",-0.192289390914947,"CHFU","2019","code.plant","species"
"1087",-0.144185795849752,"CHFU","2019","code.plant","species"
"1088",-0.224745017678147,"CHFU","2019","code.plant","species"
"1089",-0.170575414678069,"CHFU","2019","code.plant","species"
"1090",-0.217159106293974,"CHFU","2019","code.plant","species"
"1091",-0.0594878656508088,"CHFU","2019","code.plant","species"
"1092",-0.19205036342204,"CHFU","2019","code.plant","species"
"1093",-0.0865872817437898,"CHFU","2019","code.plant","species"
"1094",-0.167074815396638,"CHFU","2019","code.plant","species"
"1095",0.0264723991699074,"CHFU","2019","code.plant","species"
"1096",-0.242403765332183,"CHFU","2019","code.plant","species"
"1097",-0.0579972544788482,"CHFU","2019","code.plant","species"
"1098",-0.234923080230979,"CHFU","2019","code.plant","species"
"1099",-0.135763308933777,"CHFU","2019","code.plant","species"
"1100",-0.141051218481395,"CHFU","2019","code.plant","species"
"1101",-0.0746713226044659,"CHFU","2019","code.plant","species"
"1102",-0.142456433662393,"CHFU","2019","code.plant","species"
"1103",-0.170079241524293,"CHFU","2019","code.plant","species"
"1104",-0.0688128042383531,"CHFU","2019","code.plant","species"
"1105",-0.07260793106793,"CHFU","2019","code.plant","species"
"1106",-0.0944138414999288,"CHFU","2019","code.plant","species"
"1107",-0.216563823442474,"CHFU","2019","code.plant","species"
"1108",-0.258620646217958,"CHFU","2019","code.plant","species"
"1109",-0.107824001587006,"CHFU","2019","code.plant","species"
"1110",-0.0908361111860961,"CHFU","2019","code.plant","species"
"1111",-0.211069352466837,"CHFU","2019","code.plant","species"
"1112",-0.193734434480122,"CHFU","2019","code.plant","species"
"1113",-0.143301241083873,"CHFU","2019","code.plant","species"
"1114",-0.152387537945038,"CHFU","2019","code.plant","species"
"1115",-0.140322296991273,"CHFU","2019","code.plant","species"
"1116",-0.144894427079298,"CHFU","2019","code.plant","species"
"1117",-0.122277600806715,"CHFU","2019","code.plant","species"
"1118",-0.0465987453879234,"CHFU","2019","code.plant","species"
"1119",-0.0842952746689966,"CHFU","2019","code.plant","species"
"1120",-0.142932532602461,"CHFU","2019","code.plant","species"
"1121",-0.113025486985005,"CHFU","2019","code.plant","species"
"1122",0.0328774887795027,"CHFU","2019","code.plant","species"
"1123",-0.109098760484426,"CHFU","2019","code.plant","species"
"1124",-0.12617327660276,"CHFU","2019","code.plant","species"
"1125",-0.276814703951052,"CHFU","2019","code.plant","species"
"1126",-0.103632949209746,"CHFU","2019","code.plant","species"
"1127",-0.229796191488571,"CHFU","2019","code.plant","species"
"1128",-0.254295279303974,"CHFU","2019","code.plant","species"
"1129",-0.176199638738793,"CHFU","2019","code.plant","species"
"1130",-0.147210138561549,"CHFU","2019","code.plant","species"
"1131",-0.138584786742104,"CHFU","2019","code.plant","species"
"1132",-0.187298452783126,"CHFU","2019","code.plant","species"
"1133",-0.15521110320722,"CHFU","2019","code.plant","species"
"1134",-0.19111159576399,"CHFU","2019","code.plant","species"
"1135",-0.117169569105722,"CHFU","2019","code.plant","species"
"1136",-0.196859325061093,"CHFU","2019","code.plant","species"
"1137",-0.151659751959731,"CHFU","2019","code.plant","species"
"1138",-0.153518317563685,"CHFU","2019","code.plant","species"
"1139",-0.309067197769585,"CHFU","2019","code.plant","species"
"1140",-0.158306894758239,"CHFU","2019","code.plant","species"
"1141",-0.011852796185005,"CHFU","2019","code.plant","species"
"1142",-0.136769993770177,"CHFU","2019","code.plant","species"
"1143",-0.144783476366867,"CHFU","2019","code.plant","species"
"1144",-0.0713185246813651,"CHFU","2019","code.plant","species"
"1145",-0.126742131024848,"CHFU","2019","code.plant","species"
"1146",-0.149838494166012,"CHFU","2019","code.plant","species"
"1147",-0.0924301379084079,"CHFU","2019","code.plant","species"
"1148",-0.156437101626482,"CHFU","2019","code.plant","species"
"1149",-0.137849232834551,"CHFU","2019","code.plant","species"
"1150",-0.175373283634695,"CHFU","2019","code.plant","species"
"1151",-0.0871907738071624,"CHFU","2019","code.plant","species"
"1152",-0.163545695120064,"CHFU","2019","code.plant","species"
"1153",-0.196173450438801,"CHFU","2019","code.plant","species"
"1154",-0.0883249405834011,"CHFU","2019","code.plant","species"
"1155",-0.182780509312779,"CHFU","2019","code.plant","species"
"1156",-0.201130891061097,"CHFU","2019","code.plant","species"
"1157",-0.17421248982939,"CHFU","2019","code.plant","species"
"1158",-0.243521391298581,"CHFU","2019","code.plant","species"
"1159",-0.177278867336961,"CHFU","2019","code.plant","species"
"1160",-0.09765008463112,"CHFU","2019","code.plant","species"
"1161",-0.234560295030169,"CHFU","2019","code.plant","species"
"1162",-0.0598986279383502,"CHFU","2019","code.plant","species"
"1163",-0.21799597764836,"CHFU","2019","code.plant","species"
"1164",-0.18245235797933,"CHFU","2019","code.plant","species"
"1165",-0.202309936786374,"CHFU","2019","code.plant","species"
"1166",-0.178365207653264,"CHFU","2019","code.plant","species"
"1167",-0.243844998763038,"CHFU","2019","code.plant","species"
"1168",-0.0312351447988835,"CHFU","2019","code.plant","species"
"1169",-0.248813901357721,"CHFU","2019","code.plant","species"
"1170",-0.15779783427099,"CHFU","2019","code.plant","species"
"1171",-0.133122888634694,"CHFU","2019","code.plant","species"
"1172",-0.199127720249023,"CHFU","2019","code.plant","species"
"1173",-0.135191917550911,"CHFU","2019","code.plant","species"
"1174",-0.135747859697578,"CHFU","2019","code.plant","species"
"1175",-0.0587314529983494,"CHFU","2019","code.plant","species"
"1176",-0.0698875126337968,"CHFU","2019","code.plant","species"
"1177",-0.110863519491756,"CHFU","2019","code.plant","species"
"1178",-0.0861379201041372,"CHFU","2019","code.plant","species"
"1179",-0.148550926145338,"CHFU","2019","code.plant","species"
"1180",-0.119704616131129,"CHFU","2019","code.plant","species"
"1181",-0.0256167883381768,"CHFU","2019","code.plant","species"
"1182",0.0205176176852642,"CHFU","2019","code.plant","species"
"1183",-0.0774530228964375,"CHFU","2019","code.plant","species"
"1184",-0.314951040550753,"CHFU","2019","code.plant","species"
"1185",-0.26253942616787,"CHFU","2019","code.plant","species"
"1186",-0.181397665831744,"CHFU","2019","code.plant","species"
"1187",-0.0937722663639423,"CHFU","2019","code.plant","species"
"1188",-0.118149268351278,"CHFU","2019","code.plant","species"
"1189",-0.190330204260808,"CHFU","2019","code.plant","species"
"1190",-0.227820921667469,"CHFU","2019","code.plant","species"
"1191",-0.0470937191331524,"CHFU","2019","code.plant","species"
"1192",-0.219281688026887,"CHFU","2019","code.plant","species"
"1193",-0.0773107444707389,"CHFU","2019","code.plant","species"
"1194",-0.283490311076414,"CHFU","2019","code.plant","species"
"1195",-0.23218974975957,"CHFU","2019","code.plant","species"
"1196",-0.095384590728273,"CHFU","2019","code.plant","species"
"1197",-0.12982935604546,"CHFU","2019","code.plant","species"
"1198",-0.146712670356338,"CHFU","2019","code.plant","species"
"1199",-0.171606192247277,"CHFU","2019","code.plant","species"
"1200",-0.202007225992645,"CHFU","2019","code.plant","species"
"1201",-0.186421461547654,"CHFU","2019","code.plant","species"
"1202",-0.0759039071257422,"CHFU","2019","code.plant","species"
"1203",-0.239541832553382,"CHFU","2019","code.plant","species"
"1204",-0.30611159747641,"CHFU","2019","code.plant","species"
"1205",-0.223112432639721,"CHFU","2019","code.plant","species"
"1206",-0.180003010111411,"CHFU","2019","code.plant","species"
"1207",-0.0757379625717783,"CHFU","2019","code.plant","species"
"1208",-0.150927062137033,"CHFU","2019","code.plant","species"
"1209",-0.194580362558626,"CHFU","2019","code.plant","species"
"1210",-0.21255170920371,"CHFU","2019","code.plant","species"
"1211",-0.0399430160852799,"CHFU","2019","code.plant","species"
"1212",-0.203905855525559,"CHFU","2019","code.plant","species"
"1213",-0.120927879108108,"CHFU","2019","code.plant","species"
"1214",-0.238171081358085,"CHFU","2019","code.plant","species"
"1215",-0.334185926894089,"CHFU","2019","code.plant","species"
"1216",-0.0981826956936543,"CHFU","2019","code.plant","species"
"1217",-0.126217444987192,"CHFU","2019","code.plant","species"
"1218",-0.283574194768803,"CHFU","2019","code.plant","species"
"1219",-0.148201123337888,"CHFU","2019","code.plant","species"
"1220",-0.133668701096053,"CHFU","2019","code.plant","species"
"1221",-0.143971611091102,"CHFU","2019","code.plant","species"
"1222",-0.0866445734996735,"CHFU","2019","code.plant","species"
"1223",-0.255361321748347,"CHFU","2019","code.plant","species"
"1224",-0.0296434407355578,"CHFU","2019","code.plant","species"
"1225",-0.202914607353867,"CHFU","2019","code.plant","species"
"1226",-0.128076603647454,"CHFU","2019","code.plant","species"
"1227",-0.159858504896715,"CHFU","2019","code.plant","species"
"1228",-0.0763223379528528,"CHFU","2019","code.plant","species"
"1229",-0.244408120372647,"CHFU","2019","code.plant","species"
"1230",-0.177184697603819,"CHFU","2019","code.plant","species"
"1231",-0.0382425533888455,"CHFU","2019","code.plant","species"
"1232",-0.376031141853358,"CHFU","2019","code.plant","species"
"1233",-0.295875163029536,"CHFU","2019","code.plant","species"
"1234",-0.201495955684212,"CHFU","2019","code.plant","species"
"1235",-0.15975944747387,"CHFU","2019","code.plant","species"
"1236",-0.223802554359092,"CHFU","2019","code.plant","species"
"1237",-0.142682480237242,"CHFU","2019","code.plant","species"
"1238",-0.219787043953072,"CHFU","2019","code.plant","species"
"1239",-0.211012091028366,"CHFU","2019","code.plant","species"
"1240",-0.232372691557118,"CHFU","2019","code.plant","species"
"1241",-0.190549527160141,"CHFU","2019","code.plant","species"
"1242",-0.230451827554554,"CHFU","2019","code.plant","species"
"1243",-0.218475188634774,"CHFU","2019","code.plant","species"
"1244",-0.103881064563789,"CHFU","2019","code.plant","species"
"1245",-0.224629728725324,"CHFU","2019","code.plant","species"
"1246",-0.120144825554784,"CHFU","2019","code.plant","species"
"1247",-0.193936802109155,"CHFU","2019","code.plant","species"
"1248",-0.361943508855505,"CHFU","2019","code.plant","species"
"1249",-0.145870902852983,"CHFU","2019","code.plant","species"
"1250",0.0100066440002937,"CHFU","2019","code.plant","species"
"1251",-0.0893930918574406,"CHFU","2019","code.plant","species"
"1252",-0.149094740004006,"CHFU","2019","code.plant","species"
"1253",-0.130387808001674,"CHFU","2019","code.plant","species"
"1254",-0.0368560312978524,"CHFU","2019","code.plant","species"
"1255",-0.160499051628862,"CHFU","2019","code.plant","species"
"1256",-0.122715847453316,"CHFU","2019","code.plant","species"
"1257",-0.221244399432227,"CHFU","2019","code.plant","species"
"1258",0.0865214075921443,"CHFU","2019","code.plant","species"
"1259",-0.0693218881507264,"CHFU","2019","code.plant","species"
"1260",-0.0741098315397546,"CHFU","2019","code.plant","species"
"1261",-0.172453061214211,"CHFU","2019","code.plant","species"
"1262",-0.206718333169645,"CHFU","2019","code.plant","species"
"1263",-0.110295603871094,"CHFU","2019","code.plant","species"
"1264",-0.179349132796811,"CHFU","2019","code.plant","species"
"1265",-0.187186668454405,"CHFU","2019","code.plant","species"
"1266",-0.262546114765649,"CHFU","2019","code.plant","species"
"1267",-0.0499207216443466,"CHFU","2019","code.plant","species"
"1268",-0.255537672924368,"CHFU","2019","code.plant","species"
"1269",-0.258120756115142,"CHFU","2019","code.plant","species"
"1270",-0.175224188065478,"CHFU","2019","code.plant","species"
"1271",-0.165526603320206,"CHFU","2019","code.plant","species"
"1272",-0.269833716917734,"CHFU","2019","code.plant","species"
"1273",-0.301183408580384,"CHFU","2019","code.plant","species"
"1274",-0.182745857820143,"CHFU","2019","code.plant","species"
"1275",-0.195534295076051,"CHFU","2019","code.plant","species"
"1276",-0.163081263822536,"CHFU","2019","code.plant","species"
"1277",-0.188795191650892,"CHFU","2019","code.plant","species"
"1278",-0.0724451430287386,"CHFU","2019","code.plant","species"
"1279",-0.158025087224692,"CHFU","2019","code.plant","species"
"1280",0.0297604550910062,"CHFU","2019","code.plant","species"
"1281",-0.242813061740322,"CHFU","2019","code.plant","species"
"1282",-0.150978995700435,"CHFU","2019","code.plant","species"
"1283",-0.11643059524664,"CHFU","2019","code.plant","species"
"1284",-0.220399086342026,"CHFU","2019","code.plant","species"
"1285",0.0179332773862539,"CHFU","2019","code.plant","species"
"1286",-0.176846045819096,"CHFU","2019","code.plant","species"
"1287",-0.224794353734791,"CHFU","2019","code.plant","species"
"1288",-0.18433098286248,"CHFU","2019","code.plant","species"
"1289",-0.291461389467484,"CHFU","2019","code.plant","species"
"1290",-0.0740403776633092,"CHFU","2019","code.plant","species"
"1291",-0.21840618414593,"CHFU","2019","code.plant","species"
"1292",-0.180011458134644,"CHFU","2019","code.plant","species"
"1293",-0.13838278437021,"CHFU","2019","code.plant","species"
"1294",-0.223141890729388,"CHFU","2019","code.plant","species"
"1295",-0.129278223520743,"CHFU","2019","code.plant","species"
"1296",-0.120455767352688,"CHFU","2019","code.plant","species"
"1297",-0.194289491983809,"CHFU","2019","code.plant","species"
"1298",-0.156054381770565,"CHFU","2019","code.plant","species"
"1299",-0.16417113896192,"CHFU","2019","code.plant","species"
"1300",-0.157996300054668,"CHFU","2019","code.plant","species"
"1301",-0.161851456539639,"CHFU","2019","code.plant","species"
"1302",-0.13800492316768,"CHFU","2019","code.plant","species"
"1303",-0.189573749972827,"CHFU","2019","code.plant","species"
"1304",-0.240406343873225,"CHFU","2019","code.plant","species"
"1305",-0.241928808978494,"CHFU","2019","code.plant","species"
"1306",-0.263980794639788,"CHFU","2019","code.plant","species"
"1307",-0.246497537148877,"CHFU","2019","code.plant","species"
"1308",-0.0894289656438928,"CHFU","2019","code.plant","species"
"1309",-0.022635114737921,"CHFU","2019","code.plant","species"
"1310",-0.221821173520705,"CHFU","2019","code.plant","species"
"1311",-0.178398168063177,"CHFU","2019","code.plant","species"
"1312",-0.149280901388136,"CHFU","2019","code.plant","species"
"1313",-0.0932085532586828,"CHFU","2019","code.plant","species"
"1314",-0.146046584747083,"CHFU","2019","code.plant","species"
"1315",-0.148114739910071,"CHFU","2019","code.plant","species"
"1316",-0.250995638035641,"CHFU","2019","code.plant","species"
"1317",-0.187853173700842,"CHFU","2019","code.plant","species"
"1318",-0.280779649672577,"CHFU","2019","code.plant","species"
"1319",-0.215610521675244,"CHFU","2019","code.plant","species"
"1320",-0.23377811467409,"CHFU","2019","code.plant","species"
"1321",-0.227086142038271,"CHFU","2019","code.plant","species"
"1322",-0.184615871766552,"CHFU","2019","code.plant","species"
"1323",-0.154288712533208,"CHFU","2019","code.plant","species"
"1324",-0.243305052447599,"CHFU","2019","code.plant","species"
"1325",-0.132495167481583,"CHFU","2019","code.plant","species"
"1326",-0.123552124201063,"CHFU","2019","code.plant","species"
"1327",-0.153712705064504,"CHFU","2019","code.plant","species"
"1328",-0.0972526736948873,"CHFU","2019","code.plant","species"
"1329",-0.190972419504417,"CHFU","2019","code.plant","species"
"1330",-0.10130429359727,"CHFU","2019","code.plant","species"
"1331",-0.0688430560683313,"CHFU","2019","code.plant","species"
"1332",-0.199000723710242,"CHFU","2019","code.plant","species"
"1333",-0.162793511247232,"CHFU","2019","code.plant","species"
"1334",-0.304933635169032,"CHFU","2019","code.plant","species"
"1335",-0.18132819901262,"CHFU","2019","code.plant","species"
"1336",-0.156039456082631,"CHFU","2019","code.plant","species"
"1337",-0.251375405546158,"CHFU","2019","code.plant","species"
"1338",-0.0220938069413863,"CHFU","2019","code.plant","species"
"1339",-0.174677403019221,"CHFU","2019","code.plant","species"
"1340",-0.292797331737854,"CHFU","2019","code.plant","species"
"1341",-0.36740151919349,"CHFU","2019","code.plant","species"
"1342",-0.137781801410569,"CHFU","2019","code.plant","species"
"1343",-0.142709692243854,"CHFU","2019","code.plant","species"
"1344",-0.163802497575998,"CHFU","2019","code.plant","species"
"1345",-0.170694880940777,"CHFU","2019","code.plant","species"
"1346",-0.176746859089072,"CHFU","2019","code.plant","species"
"1347",-0.243146589045326,"CHFU","2019","code.plant","species"
"1348",-0.117280295752207,"CHFU","2019","code.plant","species"
"1349",-0.104109954584151,"CHFU","2019","code.plant","species"
"1350",-0.276841337396658,"CHFU","2019","code.plant","species"
"1351",-0.182179977487507,"CHFU","2019","code.plant","species"
