"","alpha_hat_ij_Plantaginaceae","alpha_hat_ij_Ranunculuc","gamma_FV_hat_if_Bibionidae","gamma_H_hat_ih_Nitidulidae","beta_plant_hat_ijk_Fabaceae_Poaceae","beta_plant_hat_ijk_Poaceae_LEMA","beta_H_hat_ijh_Poaceae_Geomitridae","beta_FV_hat_ijf_NA","focal","year","complexity.plant","complexity.animal"
"501",0.10639644715816,0.0559262972251771,0.132956349066358,0.151779189690438,0.206225242460685,0.151859308639174,-0.00328873150822695,-0.0831682364880068,"LEMA","All","family","family"
"502",0.00686043428421068,0.177745787611713,0.2157272633029,0.0891100836123175,0.0493216891204435,0.26173850940811,-0.0964158606671403,-0.0195411878506208,"LEMA","All","family","family"
"503",-0.107578538956515,0.145901805928786,0.150438930186751,0.012623898918027,-0.0466802083353791,0.0707103857879015,-0.116824740611253,-0.0111964798307489,"LEMA","All","family","family"
"504",-0.161456539137414,0.0455062488777624,0.137757759441801,0.226436616344868,0.0221919063334404,-0.0436241501508927,-0.0862810216656024,-0.181869873274926,"LEMA","All","family","family"
"505",-0.0789381603333484,-0.0289928014162414,0.172371046579106,0.182142598546964,0.190764024050938,0.0291464174710603,-0.189304776643552,-0.0728311591186673,"LEMA","All","family","family"
"506",0.218621361787788,0.181384584662484,0.175534986267485,0.158246337695882,-0.0298588389821057,0.162320905178551,-0.312516508697222,-0.0894761856444316,"LEMA","All","family","family"
"507",0.0260611566911324,-0.0108149311188022,0.179832401162982,0.00307591208979785,-0.072017438757874,0.0530705970851344,-0.137683203234636,0.021594074178513,"LEMA","All","family","family"
"508",-0.0184861737934466,0.144162512056395,0.122021619619404,0.271205660941092,0.147281279062254,0.0523429892895797,-0.154314583836506,-0.222685985401595,"LEMA","All","family","family"
"509",-0.134834472107481,0.161355875589068,0.267716968456011,0.110754424980149,0.0566643611883699,0.112419521973567,-0.176337473324861,-0.10239134061328,"LEMA","All","family","family"
"510",-0.0351587754802726,0.117127425688087,0.0969804560437024,0.0939119288127013,0.0229875050512112,0.0199319699855256,-0.217204280417385,-0.137627607357345,"LEMA","All","family","family"
"511",-0.24882968991952,-0.0349597141191834,0.287548464670696,0.106260886345288,-0.0361479432724174,0.0951083524930696,-0.114022103573117,0.137440488493437,"LEMA","All","family","family"
"512",-0.0142919266501993,0.116624854864862,0.122768309115648,0.176297171115397,0.080660313344824,0.106648530626009,-0.0753121682908313,-0.16006007403845,"LEMA","All","family","family"
"513",-0.0334477457030175,-0.0665240954109414,0.225912351497817,0.0935000479980728,0.193445923790664,0.063734608233657,-0.0712168466690526,-0.101192560443894,"LEMA","All","family","family"
"514",-0.108300443289128,-0.0278691686075196,0.126999183428451,-0.0150040251598622,-0.0722174473213135,0.300418562464449,-0.111973796056129,-0.165458164618651,"LEMA","All","family","family"
"515",-0.0278656420954942,-0.03147108480232,0.278877755835122,0.108455434622146,0.0946735975844641,0.0391808282080763,-0.0835174787787233,-0.0879575037294028,"LEMA","All","family","family"
"516",-0.114348049166663,0.189623468980357,0.115991907026547,0.0685264650317206,0.167761887071221,0.0557471204482938,-0.0406159980243115,-0.030759753553377,"LEMA","All","family","family"
"517",0.00147284015464333,0.042950090425085,0.0511369027478752,0.0323181455434922,0.00259146165474422,0.00924935898810908,-0.233458586290258,-0.187510769425789,"LEMA","All","family","family"
"518",0.00195422830884628,-0.0184364678960761,0.121545385214376,0.0473848894031632,-0.00356737797028694,0.0481367113240248,-0.168681459772043,-0.318671633202227,"LEMA","All","family","family"
"519",0.0362313005348562,0.111427607113887,0.169510739018885,0.0549312592494788,0.0497067949029231,0.0858519032084546,-0.0278804060995496,-0.0888944740984089,"LEMA","All","family","family"
"520",0.0163353258722914,0.226080020098083,0.219637974958246,0.126176047260162,0.0721553021556511,0.255378084877226,-0.112889316794392,0.132124844546101,"LEMA","All","family","family"
"521",0.0247243924273599,0.141381687041164,0.302836090059714,0.0838625864098916,-0.0148143389090165,0.119388413221698,-0.082672275623232,-0.00911873451646572,"LEMA","All","family","family"
"522",-0.0623901820759645,0.100706603404619,0.0980022401267708,-0.11071673172296,-0.0475029866659944,0.273327795496605,-0.104464249736998,-0.0458855184118616,"LEMA","All","family","family"
"523",0.055864634718644,0.160638218504036,0.020021070249588,0.317965004947439,0.0518336553611329,0.0809929441892208,0.0460787003905974,-0.00443482057039912,"LEMA","All","family","family"
"524",-0.0746931035295353,0.126776047136834,0.24384492449975,0.179965404260628,0.193462468010243,-0.0794040539860198,-0.103198322491891,-0.0992152997449073,"LEMA","All","family","family"
"525",-0.0170627211935109,0.129533285796283,0.0725121507461564,0.193401581761328,0.133908236863112,0.0057796275819797,0.0722481546169726,-0.0373183164020049,"LEMA","All","family","family"
"526",-0.124165164838006,0.0301931236672273,0.334189357451943,0.104463751003108,0.0544416165778949,0.123375759141092,-0.0900625398343781,-0.00190814802241723,"LEMA","All","family","family"
"527",-0.327807606254959,0.0888299185021872,0.0580840709641341,0.0188195597905634,-0.0372570493355605,0.0487484645860581,-0.134946127613304,0.0142979173110294,"LEMA","All","family","family"
"528",-0.101824819250716,0.0124131112204275,0.273126946319638,0.052622694406713,0.157195514622356,0.289079381225107,0.0146825592339017,0.10772462650406,"LEMA","All","family","family"
"529",0.0767960943305177,0.246321546611317,0.145203058993168,0.139777498084789,0.207426492062995,0.143797104229174,-0.145950021072917,0.0104494073355741,"LEMA","All","family","family"
"530",-0.192768933526554,-0.0355935054028852,0.273024237306202,0.11000935979762,-0.164813309765854,0.131890541260547,-0.0281264642889604,0.181452496797807,"LEMA","All","family","family"
"531",-0.0309113816599417,0.050782395829394,0.0808294035750563,0.0781450773054706,0.0669357070434133,0.168938826337207,-0.217367573532256,-0.302484232831065,"LEMA","All","family","family"
"532",-0.0207684538303285,0.140777622275162,0.217634738959954,0.232601615391665,0.0416435974203211,0.0162675389635987,-0.171005687034657,-0.00908519131424657,"LEMA","All","family","family"
"533",0.0418490660519244,0.0224192453318879,0.134328215760063,0.155463535887492,0.00773255938990292,0.226622699807913,-0.00418994190962163,-0.116087775742303,"LEMA","All","family","family"
"534",-0.0214220339302663,0.101387125411119,0.0175712609544381,0.249527775246063,-0.0106601461265327,-0.0137916250214776,-0.225708304178003,-0.0963914731701049,"LEMA","All","family","family"
"535",-0.100154795170489,0.0921850960720247,0.206418071053267,0.0486189849115395,0.0412815791778702,0.0145708532676367,-0.215980511016747,-0.0342331924672074,"LEMA","All","family","family"
"536",0.00470399278542222,0.0611412216082461,0.217084316688163,0.23025006149076,0.0614838792497514,0.0687875406390688,-0.132323169618299,-0.113684191556054,"LEMA","All","family","family"
"537",0.0342333579141048,-0.0767345091686739,0.31019868711977,0.104765415284474,0.0515343823679575,-0.0145311567557298,-0.145831317089195,-0.155837138870762,"LEMA","All","family","family"
"538",-0.0122561017522204,0.0831762662296991,0.123770735724457,-0.0124095837516524,0.109948561404025,0.195557303397913,-0.195464055692336,-0.091444767763315,"LEMA","All","family","family"
"539",0.0496868211750323,0.0161644582573219,0.232458211806593,0.140954274930907,0.0372305154822279,0.119032790432928,-0.0756366141110538,-0.0759455175721911,"LEMA","All","family","family"
"540",-0.15471888204032,0.314136340420514,0.22721457305658,-0.0573407731557494,-0.0234473474853417,0.227073910376118,-0.179371054347804,-0.205287301748454,"LEMA","All","family","family"
"541",-0.125662039037325,-0.0285732689322806,0.150072625525775,0.121830165712756,0.126661833757268,0.178604951302868,-0.0721050288627827,-0.240044468064727,"LEMA","All","family","family"
"542",-0.0272173835374205,0.0112769288150472,0.242235400237625,0.070092024509862,0.149050235108866,-0.0122161206266513,0.0447612875243344,-0.0450223364424821,"LEMA","All","family","family"
"543",0.0914149052571904,0.0763022917129239,0.183050436736112,0.223913862041438,0.111875883440156,0.0882949704139617,-0.133986948664989,-0.13798725745103,"LEMA","All","family","family"
"544",-0.0665118135334245,0.0668673909652102,0.234440692872999,0.126253444435747,0.0495282667492538,0.0449546828725458,0.0101699472502175,0.125537366145704,"LEMA","All","family","family"
"545",-0.113482522128036,0.149274353649026,0.220695729329678,0.177049809958592,0.027612398153573,0.0402076981195276,-0.122589755792203,-0.000587461146624335,"LEMA","All","family","family"
"546",-0.0438463516121753,0.0537223823787447,0.0905820592572233,0.155219532867955,0.0624230269109256,0.0773278217989715,-0.216824455639777,-0.0018367631407219,"LEMA","All","family","family"
"547",-0.0993570378651086,0.191117811065218,0.14330645788935,0.214864115523914,0.0712183215497044,0.115754146823417,-0.0924506245636333,-0.16375728636252,"LEMA","All","family","family"
"548",-0.214296924040654,0.0815332933022819,0.296535499558047,0.249115357436811,0.0174780569796349,0.0905698089296716,-0.0300243407321215,-0.00121811968893148,"LEMA","All","family","family"
"549",-0.116013572738217,0.0915043992789177,0.125508651092532,0.0319570350784106,-0.0489332313887927,0.199084255300062,-0.114214175223642,-0.0428038937262242,"LEMA","All","family","family"
"550",0.0516657292328422,0.0883774614829786,0.132180555756216,0.0180641303184088,0.102281530681105,-0.0693145272774922,-0.119992074537392,-0.0182588378811573,"LEMA","All","family","family"
"551",0.000156148127947064,0.190969224368597,0.220401058270702,0.134699690921328,-0.0812898019745339,-0.0450193588746827,-0.245450901070762,0.110008744391468,"LEMA","All","family","family"
"552",0.0425827364690632,0.00137782578232493,0.15665152806734,0.127706836026334,0.0228287605309057,0.101277688114488,-0.0505663504775005,-0.0619488813736218,"LEMA","All","family","family"
"553",-0.0633980938837513,0.0334076743065526,0.222211392015054,-0.0829149263508625,-0.17281279502154,-0.00814123974521463,-0.0810113396660096,-0.0795497208876014,"LEMA","All","family","family"
"554",-0.0421955327305016,-0.0317070484495089,0.284261901968676,0.234317384957364,0.0373747994316895,-0.0917699457442307,-0.0246356455691861,-0.21308073824747,"LEMA","All","family","family"
"555",0.0229007058268527,0.052893698210446,0.259413635231032,0.00885283589612262,-0.0541026424036284,0.081665933700352,-0.0670487825549081,0.018896830370575,"LEMA","All","family","family"
"556",-0.239420493828306,0.0356993910500785,0.187173366815053,0.131237800467875,0.137146148361461,0.187106453129967,-0.0575285990083314,-0.143240919684583,"LEMA","All","family","family"
"557",0.0662809552480594,-0.0157558443482726,0.186589412622048,0.0778618326607439,-0.076252962043507,0.0904103119268167,-0.133176963659167,-0.15207421401115,"LEMA","All","family","family"
"558",-0.0723701055935682,0.00230667875135859,0.244281513444963,0.00168080659929126,0.222940733694846,-0.00204691066145068,-0.190015121708229,-0.11855136366564,"LEMA","All","family","family"
"559",-0.00754652725544303,0.0506317112651042,0.138031422275587,0.0632120483093226,0.0204125533406507,0.0590982526475479,-0.0442624463907109,-0.0802879663764837,"LEMA","All","family","family"
"560",0.0123247050247852,0.0357333542502234,0.0157484190263608,0.22297243731117,-0.00803761513551582,-0.11570186696104,-0.00830337773787126,-0.160339512179371,"LEMA","All","family","family"
"561",0.0192147546888803,0.113735159331208,0.0226870053106965,0.0444747301846564,0.0417969506779183,-0.117906036637117,-0.123348805271422,-0.0888132729032345,"LEMA","All","family","family"
"562",0.0166142335431023,0.128176552238737,0.135197751762365,0.00290398177009821,0.156246553739417,-0.143815231652385,-0.166558797104938,-0.175292947918826,"LEMA","All","family","family"
"563",0.0623190243932925,0.172868357627525,0.110307695872699,0.33605186673892,-0.0623486177366862,0.167160067712056,-0.207328789170015,-0.00516548859627219,"LEMA","All","family","family"
"564",-0.0107020253247976,-0.0246588889114459,0.125203520845045,0.0575342184745893,0.134372816229229,-0.132955377891471,-0.0057525967234392,-0.0229763854339682,"LEMA","All","family","family"
"565",-0.106720776334841,0.0514753906935612,0.0809454201494277,0.0160080714951225,0.0275850846466128,-0.16282473379461,-0.179435363432752,0.0221515979155384,"LEMA","All","family","family"
"566",-0.247779883098426,-0.151261810516195,0.211632393029326,0.32349813985655,-0.0317482658037072,0.120085265070236,-0.193117048549854,-0.123483122644105,"LEMA","All","family","family"
"567",-0.0211428435502816,0.050860697345102,0.216520835768218,0.257721313785324,0.12508624218351,-0.0170749838640167,-0.181646771857847,-0.221927858592908,"LEMA","All","family","family"
"568",0.00538392440074831,-0.00749861556461728,0.340585429495951,0.303304626097197,0.10246725915717,0.0672430629541985,-0.221087154155954,-0.0899925244171843,"LEMA","All","family","family"
"569",-0.0325074575241229,0.104002689524711,0.283929938976255,0.0990821399863988,0.0615600044570226,0.135484694073214,-0.125787454138568,-0.263550220050146,"LEMA","All","family","family"
"570",-0.0936103434443062,0.168536913775298,0.236523255785883,0.0149354180621093,0.0690430102811921,0.314589877257194,-0.155022384743229,0.053757172363889,"LEMA","All","family","family"
"571",-0.10781983074331,0.132651993249108,0.0825328227890678,0.143877803898637,0.0193036572915373,0.217537369837231,-0.0925644219942059,-0.0940719139138598,"LEMA","All","family","family"
"572",0.0367600351338018,0.0638752947991745,0.137616351905252,0.26189522238964,0.022987602079132,0.0561589194285783,-0.242722277448878,-0.166370843912029,"LEMA","All","family","family"
"573",-0.161103577469777,-0.0868754889983332,0.301455689567745,-0.0589642514435316,-0.0273266586808998,0.119723539405372,0.0924504233577568,-0.0558155162787405,"LEMA","All","family","family"
"574",-0.120726178131319,0.124110755133265,0.173911764689709,0.345525746866083,0.285616561520816,0.0706460941117368,-0.239274944982322,0.0323723523991308,"LEMA","All","family","family"
"575",-0.116078711933504,0.071951444885004,0.157028609478105,0.0790477693725289,-0.0523117947452982,0.134467286748576,-0.222349711148163,-0.0270859968133945,"LEMA","All","family","family"
"576",0.0952414766920968,0.0907512250589928,0.268909280916733,0.145414211780733,0.0737418278125606,-0.0200505227055636,-0.0936741185590177,0.167457617003926,"LEMA","All","family","family"
"577",-0.0248792623385554,-0.0048637821834624,0.0944981557245372,0.086257318212239,0.008001363075123,0.222793965596019,-0.130968511938323,-0.288931436381122,"LEMA","All","family","family"
"578",0.0935311465454567,-0.0459052003861163,0.175317588361827,0.130523124359544,-0.000389053444442622,0.200932588156269,-0.359871916392769,-0.0768576691385128,"LEMA","All","family","family"
"579",-0.0518709055370209,0.0690887967576048,0.203180650347018,-0.101833820691245,0.0759164348049597,0.0236580519502294,-0.0923722036287496,-0.0703713986349955,"LEMA","All","family","family"
"580",-0.0274633752017321,0.195446110086249,0.239584370340096,-0.111866223628054,0.123822906932467,0.216748370182936,-0.0595060167400038,-0.124325916892742,"LEMA","All","family","family"
"581",0.00315367647711917,-0.0117650706717484,0.317149808723617,0.0275293081076271,0.0650260534760674,0.124915426836563,-0.137074344514896,-0.231374350168889,"LEMA","All","family","family"
"582",-0.101466413801816,0.0256041274434631,0.261153010431451,0.0542930587813104,0.00547033002094222,0.00432405688722359,-0.122457051499504,-0.212318985351827,"LEMA","All","family","family"
"583",-0.0232436449175923,0.0624861361521647,0.178907343774951,0.120426747515066,-0.212970932493617,0.213617536215237,-0.125255511520964,-0.0293106408742597,"LEMA","All","family","family"
"584",-0.135208566760626,-0.0285245703967493,0.216008991376839,-0.0447945633604906,0.0589005014602406,0.0958692874554272,-0.0107063727011512,0.0384928548874282,"LEMA","All","family","family"
"585",-0.167014866328676,0.00739947418190368,0.26305817343954,0.0836999544098298,0.227232298672682,0.163414891010607,-0.320653534077844,-0.129310071595441,"LEMA","All","family","family"
"586",-0.07956703085905,0.0746828453570232,0.154646027093427,0.137161039289962,0.0136371380461169,-0.143213790721362,-0.130394093061349,0.0376976603399812,"LEMA","All","family","family"
"587",-0.0906169171272864,0.141819424022407,0.110120322375688,0.169198024594714,0.158813981603638,-0.0220203508279849,-0.169149130151308,-0.0972835869591558,"LEMA","All","family","family"
"588",-0.151689456899436,0.0502854343839734,0.267815663980633,0.121402464161506,0.0525330932624553,0.080398603285375,-0.206803948567656,-0.0598585876866387,"LEMA","All","family","family"
"589",-0.131581145243817,0.0821187813544075,0.166695434869283,0.240896628054942,0.190813492440296,0.169469857419493,-0.0862372598805382,-0.0488507309405317,"LEMA","All","family","family"
"590",-0.207537697447717,-0.0182283377851046,0.0897942185888498,0.0307573869875233,0.141787175118165,0.0887870062273608,-0.169636207077201,-0.106677889955038,"LEMA","All","family","family"
"591",-0.133702768877206,0.13947625130612,0.0887390873558449,0.17633436701899,0.0693898376729423,0.0503122590247755,-0.0773497381710418,0.0451842637483113,"LEMA","All","family","family"
"592",-0.161928116573905,0.198719608424399,0.212706598657571,0.296657545905944,-0.199400645712533,-0.0837779009656826,-0.137851486639618,-0.171281498417325,"LEMA","All","family","family"
"593",0.151201646422417,0.113900598722057,0.199220557513052,0.225923258347042,0.201252325188975,0.105970620521442,-0.296537543640311,-0.130473692035569,"LEMA","All","family","family"
"594",-0.038364795850338,0.0181433943533185,0.161173339459154,0.113876622308791,0.0216298421180814,0.069396926659834,0.00781423627431344,-0.0533398724380626,"LEMA","All","family","family"
"595",-0.00973087965462716,0.219401465382312,0.247164192282232,0.176592771448233,0.0117554234089932,0.0396593575069077,-0.0648522976115089,-0.108150874527129,"LEMA","All","family","family"
"596",0.00867488229541435,-0.0185971855188279,0.112707130576112,0.214261764805377,0.175971406425528,0.058644714399823,-0.208426435962146,-0.0825095670499308,"LEMA","All","family","family"
"597",-0.0229287577042256,0.0662870113349674,0.183528528049759,0.0923563812535202,0.139595470195326,0.0561294778759194,0.122433891399375,0.0356412653161124,"LEMA","All","family","family"
"598",0.0272889585619345,0.0773125634019696,0.0561415983484186,0.156305618056926,0.0594813652814437,-0.022150695863504,-0.139854411969146,-0.0634301791946913,"LEMA","All","family","family"
"599",-0.0603052113508105,0.122752644712485,0.246546215940719,0.178200158611065,0.0871429934014041,0.10098775475793,-0.23857556014135,-0.0467206161350019,"LEMA","All","family","family"
"600",-0.00844312210263354,0.0978131537548017,0.188551327984866,0.185315535915655,0.16400623164665,0.136999498521682,-0.130861267190313,-0.148425331838744,"LEMA","All","family","family"
"601",0.0242872705636321,0.19373255436765,0.209232444889688,0.183168384715775,0.108234028631462,0.12171581665089,-0.201819044122679,0.0652569182540819,"LEMA","All","family","family"
"602",-0.0634277352382204,-0.0695704279830738,0.114570239863583,0.18080808345171,0.135363360742003,0.111452569858893,-0.180985587309935,-0.14855514763365,"LEMA","All","family","family"
"603",0.0916597588806425,-0.00411046353774713,0.073450599302747,0.0928896829159951,-0.0374715283524284,-0.00420135595996241,-0.169810550272913,0.0444378483682326,"LEMA","All","family","family"
"604",-0.113264302232861,0.1505157700206,0.0927701577057689,0.0936658968925974,0.0890917235479021,-0.0226586172292272,-0.217366986601163,-0.273138557796706,"LEMA","All","family","family"
"605",-0.0638536691965701,0.0892139112561015,0.314189130159819,0.140170845492942,0.0868418130458855,0.336396070791854,-0.135922827128875,0.0397556089768476,"LEMA","All","family","family"
"606",-0.0181048516344002,-0.0170521387766048,0.126006663353001,0.170649143995901,0.0278379156414064,-0.121365431654666,-0.0906606956562028,-0.189777307453946,"LEMA","All","family","family"
"607",-0.0623718410978177,0.074734767048946,0.254607118167177,0.173556212991771,0.0685621857291883,0.210825693960292,0.0014625353634834,0.0888415719874143,"LEMA","All","family","family"
"608",-0.0588245128065008,-0.117408238340342,0.225087462392231,0.0514769602957066,-0.0658291831794352,0.00339719560769591,-0.119359041752153,-0.165014127545813,"LEMA","All","family","family"
"609",-0.0880521316885536,0.203914608225287,0.233682235548323,0.112233368720542,-0.0985429898425458,0.197664164956912,-0.106331593979088,-0.0692063203981567,"LEMA","All","family","family"
"610",0.051157640890253,0.0512123170448882,0.175898590355009,0.0293333453734941,-0.168187048564218,-0.0518139074950229,-0.28106102356589,0.0146838575961359,"LEMA","All","family","family"
"611",-0.0660674253047532,0.0509906430712697,-0.0135920933760026,0.27290418326445,0.0910372160139108,0.00619739917885753,-0.0897751178961914,0.0603479491120233,"LEMA","All","family","family"
"612",-0.240601785520418,-0.100379310117726,0.289797134481493,0.0530470429036753,0.171659633914605,0.130705316891904,0.0359159731891396,0.0359209676748213,"LEMA","All","family","family"
"613",-0.0933317594663076,-0.0178496818451492,0.290519184078091,0.299111681769454,0.150291763672624,0.0683760011261956,-0.184998071159648,-0.0672489028527935,"LEMA","All","family","family"
"614",0.0388502211008495,0.107287267717005,0.231592656373272,0.173824853779616,-0.0769779167537122,0.160596282376672,-0.15888876136824,0.00873874191348789,"LEMA","All","family","family"
"615",-0.0903965788904878,0.0983367566991653,0.248210871507778,0.0938988304377284,0.0710461312718751,0.283698478235087,-0.0958489400374266,-0.152132006615088,"LEMA","All","family","family"
"616",-0.0549413598009025,0.0537821531304887,0.360283915109471,0.0292640904104453,0.198704878953714,-0.0300788274249058,-0.157258602663096,0.0197950852211666,"LEMA","All","family","family"
"617",-0.137280724930128,0.0965420060406148,0.138951049811947,0.0879449216606503,0.0453613696325343,0.0723542578645757,-0.165041518871267,0.116329497305393,"LEMA","All","family","family"
"618",-0.101009522027453,0.0474302510661035,0.190999912222659,0.214211136229228,0.119306578067474,0.0818094392425142,-0.115017751212897,-0.0927060021801359,"LEMA","All","family","family"
"619",-0.037686999792837,0.143896170302213,0.111547941960209,0.112814916656856,-0.08253074347099,0.0655910515266569,-0.203043703633461,-0.145334748514753,"LEMA","All","family","family"
"620",-0.192360397525734,-0.0382065751651397,0.285735502184652,0.120285861933279,0.0458392360059336,-0.166510900547596,-0.145026308117757,0.0816572557023867,"LEMA","All","family","family"
"621",0.0142214405035854,0.0511123718705382,0.174869980603656,0.256786807963598,0.223797823460673,-0.0304175784471253,-0.0727750410415973,-0.0217975119452105,"LEMA","All","family","family"
"622",0.0372914032654612,0.101343205489682,0.310240556226074,0.130994976039252,0.178741568982787,0.0751408431168901,-0.103862805993984,0.0613044872264996,"LEMA","All","family","family"
"623",-0.0943961612429545,0.209397313979079,0.17530438812006,0.196320207447662,0.193495558367186,-0.103021533246032,-0.076514026861357,0.0901459320519966,"LEMA","All","family","family"
"624",-0.0372349500630914,0.000536061695434853,0.108800555203325,0.0866856749490073,0.00897988452511256,-0.124525019813008,-0.0406951240938765,-0.204721982819562,"LEMA","All","family","family"
"625",0.031683971473202,0.155146998941907,0.20675189230889,0.0398305725589922,0.0738526285233081,0.173415010622486,-0.153054515972649,0.0760924543043608,"LEMA","All","family","family"
"626",-0.00122860031783356,0.13790193906017,0.106585347222232,0.0985456259068054,-0.00257765178940261,0.280995456196549,-0.110023098782808,-0.0113657244723038,"LEMA","All","family","family"
"627",-0.144153605071664,0.0997501170278332,0.162231514862681,0.053263704686312,0.00540811472591929,-0.00639060354086174,-0.0669887704020201,-0.0824674999548675,"LEMA","All","family","family"
"628",0.0378217624135495,0.223006704632984,0.00369315171330031,0.0975552865110927,0.0556991635734849,0.119488329887265,-0.204947092806002,-0.121071898154988,"LEMA","All","family","family"
"629",-0.191453646995699,-0.00183209866469003,0.10387058615771,0.0929603694024865,0.0785671900425979,0.0901391737188189,-0.144302697340949,-0.0961308707944338,"LEMA","All","family","family"
"630",0.00145367584153688,0.0667158013620071,-0.00694687652516535,0.0543666009777521,0.0896234664001276,0.032993955890394,-0.119741940164927,0.116804876526769,"LEMA","All","family","family"
"631",-0.119316280840428,0.0776377908028358,0.133927847185601,0.187747140856026,-0.0492207925808646,0.294296417787908,-0.314337534226693,-0.0995237803557274,"LEMA","All","family","family"
"632",-0.0764011070607705,0.00440788848642892,0.190577624697885,0.204397732303303,0.116656434016877,0.126899941065654,-0.243336842810714,-0.154963440221743,"LEMA","All","family","family"
"633",-0.0736745974339271,0.232326517124717,0.0941772103536207,0.0892510548652461,0.122113788016151,0.266369607170007,-0.178828100081227,-0.0881681625943869,"LEMA","All","family","family"
"634",-0.152570578525654,0.0984581834936813,0.176969010036784,0.25694550167752,0.0367453712501196,0.0321883054480487,0.0398460233227902,-0.116244682698636,"LEMA","All","family","family"
"635",-0.00574031279281928,0.082169684080776,0.221543731457474,0.0817323483333767,-0.0417972496908799,-0.00993096453000331,-0.151757133200069,-0.0580184566258553,"LEMA","All","family","family"
"636",-0.191364314053077,0.13288368691617,0.189073755512027,0.128677605213928,0.133750947828644,-0.0538688499197566,-0.0688827173597346,0.088813492788691,"LEMA","All","family","family"
"637",-0.141812826430098,0.00812410884447723,0.0753841448991828,0.0472698341095452,-0.040565089103301,-0.13768925176878,-0.132905173823409,-0.011112858552827,"LEMA","All","family","family"
"638",-0.108942762588448,0.0396289718682716,0.13229444996279,0.0970114911317301,-0.047419997650227,0.0146088019175958,-0.0859071973978498,0.000926667726044217,"LEMA","All","family","family"
"639",-0.152948426357754,0.252784115230776,0.0982469597078295,0.0669086904035989,0.326546397646448,0.0475551578447273,-0.111592705161676,-0.179344640467745,"LEMA","All","family","family"
"640",-0.0500679856769082,0.0132003838556023,0.111804961470392,0.0224093252416275,0.113693930274513,0.217613563940828,-0.214737844135315,-0.0413091990091643,"LEMA","All","family","family"
"641",-0.127307901571148,-0.00811072472402219,0.198379382261502,0.0802631530379954,0.0873635802778752,0.14642877588201,-0.224895189437698,-0.259629002740325,"LEMA","All","family","family"
"642",-0.148030283458463,0.123659514613117,0.0904819947646929,0.152442898976536,0.0227713007928299,-0.0196757962011817,-0.216951323384656,-0.0249495947697934,"LEMA","All","family","family"
"643",-0.00687996763681775,0.183870686120187,0.20637685489941,-0.0419971621235882,0.0812847383184823,0.140445863130272,-0.249157226745007,-0.0682642138426931,"LEMA","All","family","family"
"644",-0.109191604085216,0.194617784174493,0.212476442111074,0.233706663370475,0.0482380501705755,0.0265630241533819,-0.236643858920542,-0.167988387518537,"LEMA","All","family","family"
"645",-0.042669791492038,0.221492786284933,0.252030419285295,0.13549465718527,0.109062320919434,0.162936024344041,-0.00606925181397211,-0.0521492721612478,"LEMA","All","family","family"
"646",-0.0977695600202753,0.0972887129252513,0.331308714633423,0.123507550730486,0.0993897090548159,0.123903993181755,-0.137281318466897,-0.106936156663993,"LEMA","All","family","family"
"647",-0.0775953349732134,0.0877410539282344,0.24941763800712,0.0617674960258101,0.0534241633296764,0.145588363529284,-0.0724040460020612,-0.020538639718706,"LEMA","All","family","family"
"648",-0.0837455958326119,0.0562743894224806,0.114890595289208,0.0615289253299285,-0.133852608390535,0.127207981202597,-0.0560415305401051,-0.0326406892590166,"LEMA","All","family","family"
"649",-0.16116425274001,-0.0451081917766966,0.113722771973615,0.0690528992640449,0.169663757983392,0.271110011564283,-0.0903817920340253,0.113706923813458,"LEMA","All","family","family"
"650",-0.120491454231641,0.0383044868502171,0.207972551078576,0.138718697949568,0.091276855819697,-0.00559190977859159,-0.152063348288416,-0.0918733574967018,"LEMA","All","family","family"
"651",-0.105829871570524,0.197336928982834,0.101511374856748,0.051511141443733,-0.116692517696834,0.0597013358124066,-0.0878406016004819,-0.131705789822161,"LEMA","All","family","family"
"652",-0.249774066363157,0.0898971224211886,0.131251484832127,0.237189646058458,0.240902554048797,0.0118927018871897,-0.0881581552250856,-0.099311438051466,"LEMA","All","family","family"
"653",0.00572695456937211,0.259844830308591,0.146156066135347,0.0363027444462682,0.173421061027443,0.183537196455836,-0.112672826591387,-0.0754498940634453,"LEMA","All","family","family"
"654",-0.0729204113343903,0.131222613666618,0.119753235568787,0.094636589306502,0.0358798680713099,0.0732865916813288,-0.077889241826324,-0.159878129591737,"LEMA","All","family","family"
"655",-0.0579692602628797,-0.0640749546235299,0.043133739830173,0.0398928427813652,-0.0114364354771931,0.129124251264457,-0.195810507983613,-0.128063115144026,"LEMA","All","family","family"
"656",-0.022194237982554,0.291229913704624,0.214229153139784,0.155524488765471,0.0145035522272559,-0.0405249596111439,-0.101477244687505,-0.278696419192549,"LEMA","All","family","family"
"657",0.190722251893298,-0.053261000208398,0.23081583010827,0.198315559816025,-0.0466642723824832,0.135931420879315,-0.0878807540131004,-0.0988353782708744,"LEMA","All","family","family"
"658",-0.171224420839675,0.0134799531996366,0.269335958254653,-0.0484107693750415,0.0622712442270532,-0.0343304132044134,-0.110263048856152,-0.089512628598004,"LEMA","All","family","family"
