"","alpha_hat_ij_Asteraceae","alpha_hat_ij_Caryophyllaceae","alpha_hat_ij_Fabaceae","gamma_FV_hat_if_Bibionidae","gamma_FV_hat_if_Muscidae","gamma_FV_hat_if_Ulidiidae","beta_plant_hat_ijk_Asteraceae_Poaceae","focal","year","complexity.plant","complexity.animal"
"1070",-0.318327807488269,0.0207763317983751,-0.0857523250386621,0.283096984168713,-0.231971874669763,-0.114018587955434,0.283494172461566,"CHFU","All","family","family"
"1071",-0.286270490483102,-0.131719526542151,-0.0894058474061308,0.170759188569269,-0.219865905337247,-0.080540407759065,0.108304754231466,"CHFU","All","family","family"
"1072",-0.378499981915353,0.0497365777116601,0.0990784339658151,0.238418505263727,-0.0359721155935619,-0.25547293348765,0.137667249581022,"CHFU","All","family","family"
"1073",-0.205188486238185,-0.126596449141492,-0.1815070482417,0.369793410842604,-0.0741445457142643,-0.269157408961208,-0.06588306950097,"CHFU","All","family","family"
"1074",-0.258014376136629,-0.170673433746848,-0.0470818674347278,0.185680106539528,0.0390124521656117,-0.345502911787461,0.0972640535939189,"CHFU","All","family","family"
"1075",-0.240601952215553,-0.126590872267237,-0.264710797895552,0.368319191794217,-0.121543767083596,-0.236047246906732,0.016785369116826,"CHFU","All","family","family"
"1076",-0.308209863305061,0.00602415000747669,-0.0420927584877764,0.41103213523082,-0.150033945775202,-0.0850548538637024,0.173818179667085,"CHFU","All","family","family"
"1077",-0.372189485040286,0.00670392641503725,-0.105377225831638,0.348728090386379,-0.178519207928741,-0.168476434150804,-0.0634806733209705,"CHFU","All","family","family"
"1078",-0.243272918691323,-0.196555554973078,-0.00252893770316553,0.237793058399736,-0.0394971428652872,-0.204258059799847,-0.0426861577203743,"CHFU","All","family","family"
"1079",-0.131997556245621,-0.217405778142578,0.0164868119006558,0.282097497609639,-0.171424077137496,-0.132036723968295,0.180462546775423,"CHFU","All","family","family"
"1080",-0.373998617022309,-0.0907993419765586,-0.11456241964573,0.172179301858988,-0.158722923070984,-0.152960370210488,0.0821067264482518,"CHFU","All","family","family"
"1081",-0.252092395945803,-0.0859917353372962,-0.0914093743003237,0.360836418992426,-0.0657828408073897,-0.240330324808395,-0.0901799309947006,"CHFU","All","family","family"
"1082",-0.397168414765389,-0.028350597227532,-0.197642866516047,0.217998692233772,-0.11722207345358,-0.225562214910261,0.138026719777449,"CHFU","All","family","family"
"1083",-0.311841543472585,-0.195038970212469,0.135005160401866,0.305749447117478,-0.15848391050264,-0.293560431007716,-0.0311829156492871,"CHFU","All","family","family"
"1084",-0.308146003465284,-0.17039648929657,-0.0436154442520158,0.116356600508924,-0.0608448758750335,-0.180948878899146,-0.0245867246780729,"CHFU","All","family","family"
"1085",-0.238633975983062,-0.0158553788024536,-0.0860129042717874,0.341710083392782,-0.0979946320319705,-0.244613701068986,0.180454435567332,"CHFU","All","family","family"
"1086",-0.332577418012909,-0.0334271016558664,0.0112550389031527,0.317268755166138,-0.094452710082652,-0.172786018657319,0.0780114652799768,"CHFU","All","family","family"
"1087",-0.368773232192487,0.0215344356149678,0.0832884488172059,-0.00332396574797955,-0.103355795366024,-0.209993922622187,0.138285706605593,"CHFU","All","family","family"
"1088",-0.339221419646538,-0.146447537533647,-0.34491001247144,0.258301142419684,-0.205880505427253,-0.141832211392628,0.118177823105765,"CHFU","All","family","family"
"1089",-0.262437121613387,-0.0198702716148984,-0.05739507142769,0.167954586334039,-0.0835623878717766,-0.260646598363463,0.190818880956856,"CHFU","All","family","family"
"1090",-0.256096527832745,0.120005569303002,-0.229587756585283,0.215491896066698,-0.0137199324529751,-0.056597317173628,0.0512899240689444,"CHFU","All","family","family"
"1091",-0.246109575872087,-0.151701973542871,-0.0847338052131658,0.118970788617579,-0.0812641611444079,-0.177914214699994,0.164118106465073,"CHFU","All","family","family"
"1092",-0.325949453368047,-0.0648230802185444,-0.00977744752883136,0.239048102308911,-0.200633919044321,-0.21198066792896,-0.152452634191932,"CHFU","All","family","family"
"1093",-0.25727968591269,-0.023823855994648,-0.0664579414549697,0.289138793695042,0.0613404902508883,-0.24855605207423,0.123013210580939,"CHFU","All","family","family"
"1094",-0.163292327874934,0.0429780613238662,0.0258092409391795,0.0933991373488432,-0.0537251704950817,-0.40407932513144,-0.125599575094761,"CHFU","All","family","family"
"1095",-0.23629006870873,-0.0399405718007856,-0.159933976904313,0.300716330773036,-0.0372953995262301,-0.184826878834576,0.0139764902962611,"CHFU","All","family","family"
"1096",-0.441459434586528,0.11138164115599,-0.169364540073444,0.223830366197328,-0.190050380276484,-0.324654927607772,0.0798370142384754,"CHFU","All","family","family"
"1097",-0.387432426828032,0.136083705400085,-0.0544452215589363,0.0992973011960028,-0.119467798286484,-0.32713972557119,0.212893616461409,"CHFU","All","family","family"
"1098",-0.151209234688529,0.0684220395167441,-0.0081133037271901,0.201643114663513,-0.144681385464088,-0.258055622659289,-0.0047381475423125,"CHFU","All","family","family"
"1099",-0.379359298968065,-0.24672907308268,-0.0327588832551379,0.301819668020639,-0.0612493023794308,-0.240302201826201,-0.0464482267024955,"CHFU","All","family","family"
"1100",-0.405751354377439,-0.113508075924862,-0.0437629879317858,0.335166861654073,-0.128643638071884,-0.279126929195148,0.110818265538558,"CHFU","All","family","family"
"1101",-0.267036674266366,0.0576041206091733,-0.156967366781034,0.198180311350652,-0.164141154326188,-0.29332802024691,-0.163789106183094,"CHFU","All","family","family"
"1102",-0.367900420562923,0.00758279016522545,-0.214722439621788,0.256314912375757,-0.0351193276145491,-0.446220895927959,0.0666215983212577,"CHFU","All","family","family"
"1103",-0.080531452302042,0.0076660157702142,0.0214201583906783,0.170323838014036,-0.00858644420108878,-0.282428893733492,0.0507224494656131,"CHFU","All","family","family"
"1104",-0.202573808995143,-0.159544237828978,-0.175399505380688,0.188801095203298,-0.0181544998830181,-0.287783622841899,0.0568098608328584,"CHFU","All","family","family"
"1105",-0.337518190759588,-0.018108718204724,-0.1053143706509,0.176103929524719,-0.172232421196868,-0.320438383064927,-0.0203096022684565,"CHFU","All","family","family"
"1106",-0.303749122953498,-0.150043453902922,-0.0218543761029701,0.0764342709782539,-0.0686248051338444,-0.239904743792671,-0.111910675735397,"CHFU","All","family","family"
"1107",-0.407080447804016,0.0896628792467467,-0.145851309965359,0.230171818614281,-0.0154186017673561,-0.179763037198221,-0.0938481924035487,"CHFU","All","family","family"
"1108",-0.275435828076973,0.157485189336852,-0.046268027966933,0.181118000854345,-0.153334839344738,-0.444847334082603,-0.0693213788517174,"CHFU","All","family","family"
"1109",-0.23902766936362,-0.0812578183154981,-0.230690593795347,0.198423660529137,-0.15875513264863,-0.0878390473699604,0.00785323336442079,"CHFU","All","family","family"
"1110",-0.155846000223825,-0.00777630012172925,-0.0319361028067988,0.143729716983237,0.00605885952569696,-0.158092615527651,-0.224220489198034,"CHFU","All","family","family"
"1111",-0.470318496830089,-0.045135753574037,0.0255960952353247,0.249981447254246,0.0662951867774801,-0.0556082442503368,-0.0622382267111921,"CHFU","All","family","family"
"1112",-0.24645395685705,-0.142856004871999,-0.28081439505993,0.253088274897747,-0.185032881285181,-0.15543568922372,-0.00820350318190877,"CHFU","All","family","family"
"1113",-0.203535071725357,-0.0177625115225525,-0.219557393225273,0.187094862299761,-0.127891281270637,-0.120883038514925,0.0463721681481124,"CHFU","All","family","family"
"1114",-0.207067753780031,-0.0330821417609282,-0.0934044663903507,0.2597827903188,0.00625975754075414,-0.294767460436928,0.0721979440323672,"CHFU","All","family","family"
"1115",-0.471553660269172,0.0317122178614297,0.0505213954909338,0.273283172941198,0.0842466346809352,-0.270570265852602,0.208066272057237,"CHFU","All","family","family"
"1116",-0.261059604581556,-0.136457402243791,-0.041860715224235,0.289898711568019,0.00491552057704681,-0.10580484033219,-0.107909599481152,"CHFU","All","family","family"
"1117",-0.216690998216405,-0.129931818771397,-0.119830047141814,0.345435337474711,-0.0688448545768943,-0.237942626004169,0.143730401335926,"CHFU","All","family","family"
"1118",-0.227811075073381,-0.15934103743005,-0.214062810521569,0.296955361135229,-0.0243384392890587,-0.238233858368831,0.0105141936751836,"CHFU","All","family","family"
"1119",-0.244296303305184,0.0355314811775851,0.0655084944472588,0.0718567165564716,-0.175683867569062,-0.253598759903056,0.0861317400919812,"CHFU","All","family","family"
"1120",-0.425383348908957,-0.0384865833100984,-0.151384137798141,0.13687559145371,-0.121621047779778,-0.230720285640845,0.0943459043439061,"CHFU","All","family","family"
"1121",-0.273633048885638,0.0261239805798694,-0.095325626100433,0.270113246760141,-0.232065462642413,-0.307496849124872,0.237211918667377,"CHFU","All","family","family"
"1122",-0.218550551726836,0.111254309715151,-0.141006305568694,-0.0201874230794001,-0.237738928854685,-0.43261883535948,0.0440227278845771,"CHFU","All","family","family"
"1123",-0.15831568541603,-0.0887138569305534,-0.064620198402447,0.130874309929711,-0.192424160312464,-0.2184161942109,-0.0447012146944723,"CHFU","All","family","family"
"1124",-0.325816793194264,0.147871994191959,0.133526957684853,0.215079802795925,0.0462768914261809,-0.286500391137187,0.0291158255441926,"CHFU","All","family","family"
"1125",-0.280073741604822,0.0716026765476745,0.16653246006761,0.232380551827412,-0.0398945976128763,-0.244195348553307,0.158212394957138,"CHFU","All","family","family"
"1126",-0.381954821030225,-0.102444601201102,-0.148876858373222,0.101946771817382,-0.0214396882089174,-0.445615490762041,0.0137195592513211,"CHFU","All","family","family"
"1127",-0.239597009838039,-0.0154672351989559,-0.063388741041437,0.137643015522656,-0.175724461755698,-0.0972895405494614,0.128377984742519,"CHFU","All","family","family"
"1128",-0.325382356829374,-0.0404456958779192,0.147738726014106,0.363503549426827,-0.0141048104927184,-0.109844408115141,0.0207186434911211,"CHFU","All","family","family"
"1129",-0.346963269197701,-0.0922643322191125,0.173088467323042,0.258148608900821,-0.0484606450833296,-0.292171392846882,0.208757553212989,"CHFU","All","family","family"
"1130",-0.363728154659407,-0.148246100185256,-0.155628402463375,0.356110305065637,-0.0544970319633679,-0.350650983997059,0.0396145370869874,"CHFU","All","family","family"
"1131",-0.289951623994944,-0.00129834523103978,0.0328443347534468,0.222034591760297,-0.0427084966120818,-0.274015139893789,-0.252326143303136,"CHFU","All","family","family"
"1132",-0.415915825122598,-0.0713752038625339,-0.156827689622762,0.271762069250788,-0.0858410869291146,-0.164813587909148,0.0135311809894001,"CHFU","All","family","family"
"1133",-0.271494791987765,0.0350698255631618,-0.0715359356579197,0.278098302345797,-0.0853419985104282,-0.172753543941724,0.0213113651586911,"CHFU","All","family","family"
"1134",-0.234481133357156,-0.0754873459497347,-0.102601143043361,0.188359688430718,0.0392763395441182,-0.260065236538673,0.0672625029266265,"CHFU","All","family","family"
"1135",-0.300260808109531,-0.000947326429651896,0.0593288331297896,0.294174434009025,-0.209075236844896,-0.343675971420467,-0.00562710975431624,"CHFU","All","family","family"
"1136",-0.398799135167333,0.150924514832956,-0.140499622491091,0.183308885802124,0.00372775077266563,-0.193134779741458,-0.125347655799697,"CHFU","All","family","family"
"1137",-0.174767386596063,0.0277005977548686,-0.16207202353628,0.223546294119652,-0.18571288144083,-0.342411915537563,-0.00898733830499676,"CHFU","All","family","family"
"1138",-0.28161615572696,-0.020124615928685,-0.178672225484986,0.156222956443696,-0.154373060543605,-0.164527186919483,-0.167545099053753,"CHFU","All","family","family"
"1139",-0.413525576791342,-0.0935013192111159,-0.0242262355501659,0.297323053813715,-0.0699571332276693,-0.255140951011636,0.236944928008768,"CHFU","All","family","family"
"1140",-0.236551747429846,0.081709456901794,-0.107851361727869,0.0613116238822993,-0.0879029603068376,-0.149542183842975,0.0717755789688288,"CHFU","All","family","family"
"1141",-0.334368579059285,-0.0710498349416686,0.00719393189817663,0.3391780783796,-0.25551277946325,-0.133668212570046,-0.0497829837627496,"CHFU","All","family","family"
"1142",-0.153263541890431,-0.0927633705180922,-0.0382510163639171,0.280937353814333,-0.113703375135685,-0.240755581272047,0.0724766018003253,"CHFU","All","family","family"
"1143",-0.415587543475358,0.0412150727324585,0.0865414729554226,0.191146753009622,-0.208846788519378,-0.287916277068056,-0.0240379853862404,"CHFU","All","family","family"
"1144",-0.367675698804955,0.027546251693225,-0.074779886300023,0.226490387971995,0.0370376726535662,-0.177357532954931,0.0151833517851949,"CHFU","All","family","family"
"1145",-0.186997413987423,-0.0151855332823925,-0.0661709047163375,0.195902902565618,-0.0131928114940196,-0.312786033198509,0.0271012873157555,"CHFU","All","family","family"
"1146",-0.260044156682597,-0.0825145214048885,-0.00209895756861811,0.307879797593306,-0.16745795105893,-0.218908221567271,0.0846775207212758,"CHFU","All","family","family"
"1147",-0.266614040470074,-0.0536385813931074,0.0577482982409263,0.156024484412882,-0.115350337011872,-0.197978023134938,0.00475168246721935,"CHFU","All","family","family"
"1148",-0.299699023294875,-0.0498930161112272,-0.0128040474879497,0.193645540791744,-0.018506529157864,-0.258360137136943,0.00734454107070515,"CHFU","All","family","family"
"1149",-0.370102034592453,-0.280654722213986,0.0366020385102828,0.303839658819391,-0.0509400622125649,-0.217374757243396,-0.0314071314356601,"CHFU","All","family","family"
"1150",-0.32823586458398,-0.114397941470155,-0.137334350932309,0.238979691576401,-0.0419381337053583,-0.196832759153216,0.224324681156474,"CHFU","All","family","family"
"1151",-0.323922382597647,0.0534151902268087,0.0902330528306385,0.205294940464025,-0.0212998786575487,-0.263250901434824,0.0596187930405632,"CHFU","All","family","family"
"1152",-0.234563752348725,-0.0494182649200122,-0.0707320907275854,0.18305368808988,-0.0694391319195722,-0.190035541777991,-0.145179271535001,"CHFU","All","family","family"
"1153",-0.367013589366953,-0.134735638105378,-0.106501978202832,0.224007667763281,-0.0175932753647461,-0.291735104704726,0.0782817559604088,"CHFU","All","family","family"
"1154",-0.368134771646753,-0.0249187890547767,-0.0541336545459473,0.192789743438901,-0.0747789065232034,-0.157617344375988,0.0454422358904278,"CHFU","All","family","family"
"1155",-0.296693644573178,-0.00684315243785139,0.0722936769803322,0.386817688547961,-0.14277949432271,-0.104561252763678,0.159375774741632,"CHFU","All","family","family"
"1156",-0.393398846339126,0.0289427686600068,0.181449636109996,0.259944249488449,-0.125647093614462,-0.184910107239916,-0.0386675576595029,"CHFU","All","family","family"
"1157",-0.419593899205966,-0.0538406608720264,-0.0123299938951226,0.302226303548043,-0.107440541169918,-0.312231136129567,0.275128590530765,"CHFU","All","family","family"
"1158",-0.250851340184703,0.0440888677587665,0.0124367213594268,0.162897529934034,-0.0936951539893389,-0.379306167186171,0.0333447918363259,"CHFU","All","family","family"
"1159",-0.226474446320536,0.0437345568872427,0.0536031737017948,0.18910705054104,-0.190290457932112,-0.263165104145784,-0.11738281537389,"CHFU","All","family","family"
"1160",-0.219812510477658,-0.0579662440678921,0.0485609322104537,0.234396489818556,-0.000143831038349029,-0.349719528310009,0.200203936001416,"CHFU","All","family","family"
"1161",-0.390108669156089,0.0921347973573734,-0.184139361949355,0.200876247172701,-0.210087371295801,-0.322425095224066,0.0986975766516651,"CHFU","All","family","family"
"1162",-0.11709023881525,-0.0579761770190053,0.189614321684847,0.193346962082677,-0.14225881068218,-0.308952063080889,0.0326385169034207,"CHFU","All","family","family"
"1163",-0.303184447710057,-0.176137270020609,-0.0575442419453029,0.133074198298974,-0.124561232075379,-0.202237696540632,-0.0462701289291394,"CHFU","All","family","family"
"1164",-0.195524829088924,-0.0114247173122,0.118362141309652,0.27666417299263,-0.168141986091944,0.00946226010116225,0.111611375661267,"CHFU","All","family","family"
"1165",-0.252510560713332,0.0704119814173985,-0.147087962159667,0.14815602888298,0.0163013534256866,-0.155032277349129,0.123954592930277,"CHFU","All","family","family"
"1166",-0.285679254654423,-0.0845779633385438,-0.0456417015880277,0.176781461486473,-0.20483198526463,-0.17492563884724,-0.0430207195557096,"CHFU","All","family","family"
"1167",-0.414355596266383,-0.13621533837357,-0.109743146828136,0.144119657557794,0.0265173467514115,-0.170497390707484,-0.1184206294255,"CHFU","All","family","family"
"1168",-0.231007640222917,-0.117429044642764,-0.0583258759302319,0.270640308357273,-0.0221794603396382,-0.315945620101629,-0.0539808389287819,"CHFU","All","family","family"
"1169",-0.308943181245576,-0.142271683500887,-0.013026230488165,0.0939954236301295,-0.20376804514674,-0.14988894010622,0.111221418922914,"CHFU","All","family","family"
"1170",-0.385462481367009,-0.119260493414603,0.0278525011668276,0.274025959080915,-0.224908337750285,-0.147286982114513,-0.0322167190061157,"CHFU","All","family","family"
"1171",-0.270181593228682,0.00889351539266836,0.11637736303237,0.287288502978099,0.0363994728313104,-0.264478461951873,0.108984952652851,"CHFU","All","family","family"
"1172",-0.211179203841218,-0.0440549673631785,-0.0923420344722059,0.181105136993265,-0.208411237874148,-0.406454785123673,-0.137009480929281,"CHFU","All","family","family"
"1173",-0.213663299665971,-0.0188284888293371,-0.114912282616861,0.333412109935739,-0.233273166488633,-0.200418158278225,0.0453144954063842,"CHFU","All","family","family"
"1174",-0.350247212708946,0.103421377588299,-0.0702401985349279,0.290364430585057,-0.109348846878316,-0.320710935935722,0.0241102457581484,"CHFU","All","family","family"
"1175",-0.326743219743216,0.0669638943802646,-0.134230195706571,0.330389736222216,-0.230379898086559,0.0384443941895642,0.0474400333718461,"CHFU","All","family","family"
"1176",-0.236382571438051,-0.077139066837678,0.0407724453061928,0.289810701867429,-0.229823614457157,-0.272936603868949,-0.0314082614554022,"CHFU","All","family","family"
"1177",-0.422990872872035,-0.139708767710026,0.0597227332380819,0.223661428586413,-0.214433827138046,-0.366274776692422,0.000758572147487202,"CHFU","All","family","family"
"1178",-0.276016284813599,0.0406861306719102,-0.159891501753911,0.233573023265847,0.0413850922708543,-0.347962521798229,0.0824534042643315,"CHFU","All","family","family"
"1179",-0.226987975175751,-0.0918333331914011,-0.327716104461669,0.323676485224273,0.223956725381623,-0.1187263657598,0.102867972682207,"CHFU","All","family","family"
"1180",-0.291863960089074,0.0191769408183668,-0.0437239368877514,0.26247956607406,-0.0474738563260702,-0.0156949229638633,-0.0528850266851739,"CHFU","All","family","family"
"1181",-0.149136616251131,-0.0175058652978773,-0.0448757684709671,0.155584187578051,-0.0547464083233552,-0.146798934220625,-0.220424024309313,"CHFU","All","family","family"
"1182",-0.120741449643168,0.08587407205717,-0.202290696861424,0.100426407467646,-0.133216202338474,-0.290153078262125,-0.0448097445361881,"CHFU","All","family","family"
"1183",-0.271853631953108,-0.168936284387479,-0.0499186968860892,0.0612318516292403,-0.060810702334648,-0.178136049436509,0.000216043015350165,"CHFU","All","family","family"
"1184",-0.361860593700206,0.021890535211476,0.156026817017053,0.131074799668908,-0.0285467918489474,-0.177485635028698,0.0293239258507383,"CHFU","All","family","family"
"1185",-0.374237070897754,-0.0164610926874215,-0.102721697928638,0.187299213642953,-0.00499999182123356,-0.140241063907526,-0.0169804584980858,"CHFU","All","family","family"
"1186",-0.307274016630623,-0.233172789280093,-0.111366644642145,0.242949940632101,-0.0774782140015415,-0.13835619948024,0.10567757018186,"CHFU","All","family","family"
"1187",-0.158774826954934,-0.00334489400053217,-0.0731877665479651,0.138155950850155,-0.240617607066979,-0.107276245224635,0.107938744937966,"CHFU","All","family","family"
"1188",-0.324626695068109,-0.0527446237615532,-0.0200661096797941,0.147481403821963,-0.0226655907056836,-0.22794988473582,-0.00344868051804459,"CHFU","All","family","family"
"1189",-0.350038944896382,-0.0677905226208659,-0.188207181223532,0.2120816092727,-0.0550372190813948,-0.14645494830057,0.127435737149463,"CHFU","All","family","family"
"1190",-0.209329415881362,-0.0881781489417106,-0.0372466941164833,0.174328606643412,0.0587590783120076,-0.238118495290448,-0.271376476684856,"CHFU","All","family","family"
"1191",-0.355197690995292,-0.0565458079028781,-0.212180220360643,-0.00625025030075976,-0.0246253320878775,-0.206100385879701,0.0334659665035031,"CHFU","All","family","family"
"1192",-0.155704571261828,-0.0399512509062111,0.0517237192844975,0.167153490088213,-0.0969598392660563,-0.332233362068114,0.0091049239189791,"CHFU","All","family","family"
"1193",-0.345013302666665,-0.244867455920166,0.0592296647352142,0.362726321152582,-0.180720893088254,-0.215698643480196,-0.0410781681674061,"CHFU","All","family","family"
"1194",-0.418870358943813,0.077034702240405,-0.0484204246147635,0.279078951925012,0.133467164929632,-0.0423751448681523,0.0405235061910243,"CHFU","All","family","family"
"1195",-0.325221636544233,-0.0428080634157526,-0.249817277790645,0.305233202360444,-0.13277400122695,-0.347260267626698,-0.0607460612385985,"CHFU","All","family","family"
"1196",-0.176794969057136,0.0304169549420406,0.0389400925162071,0.130484516203582,-0.194929637301839,-0.202702707195752,0.0732218735694043,"CHFU","All","family","family"
"1197",-0.290179224631892,0.0680522740226657,-0.0412293051690189,0.176259250611781,-0.157568234328775,-0.166817002653506,0.279164164116587,"CHFU","All","family","family"
"1198",-0.302824933448725,-0.000640192615419033,0.042660648259369,0.276199671137674,0.00246764172325609,-0.248106753209705,-0.00119773022789438,"CHFU","All","family","family"
"1199",-0.302244731605522,0.0258025680545555,-0.105810300476003,0.161882092087147,-0.189232351585789,-0.361076940487333,0.207659040652959,"CHFU","All","family","family"
"1200",-0.142029496457599,0.055210932693361,-0.137811956228135,0.250659510865108,-0.076715151273745,-0.418485542931829,-0.076413139911865,"CHFU","All","family","family"
"1201",-0.2777135691457,-0.192192091597535,-0.033869179118054,0.188940284386294,-0.0848331953287523,-0.324190085926563,0.136964064697968,"CHFU","All","family","family"
"1202",-0.361152106128057,0.0427992825284267,-0.173095905804536,0.31558023471102,0.0532350036203577,0.0263194579349262,0.0193165731816467,"CHFU","All","family","family"
"1203",-0.29065801083621,-0.0511257578748729,-0.0798833035978432,0.184854742774681,-0.180045083833767,-0.260448160350364,0.03480446724395,"CHFU","All","family","family"
"1204",-0.226365225309739,-0.136750245688445,-0.0273983855967704,0.20569221354927,-0.0527189461498984,-0.176959413793773,0.119127294999176,"CHFU","All","family","family"
"1205",-0.245957846651285,-0.131300372611911,-0.0768699972266673,0.0730086500564284,-0.0242861770188513,-0.322503452742276,0.0682294423412391,"CHFU","All","family","family"
"1206",-0.311348801186573,0.0329261133688279,-0.0932798167549362,0.278650206207103,-0.0967216461682344,-0.287206767444364,0.190890019747432,"CHFU","All","family","family"
"1207",-0.146996234282248,0.0261197356397036,0.0761790432441829,0.244007470682373,-0.185022341752889,-0.00147953896969499,0.0949054348837128,"CHFU","All","family","family"
"1208",-0.403170192370929,-0.00471718667409693,-0.318396508325832,0.341152686430619,0.00556126644190003,-0.106886150710374,0.00331110831108528,"CHFU","All","family","family"
"1209",-0.30747756526366,0.0359232982612567,-0.0467262546672306,0.249863436758136,0.0375197640668068,-0.149791202328725,-0.146882647742037,"CHFU","All","family","family"
"1210",-0.469166912986293,-0.0620756868608504,-0.0656867544862828,0.261752742470741,-0.0278275848261742,-0.138442957490432,0.0462868110646946,"CHFU","All","family","family"
"1211",-0.088529927237608,-0.162286414698604,-0.0136317037092467,0.40517960084577,-0.104140268033187,-0.0525009627726986,-0.21792369858668,"CHFU","All","family","family"
"1212",-0.224745406822866,-0.00824233983581046,-0.130202408965118,0.237716733274282,0.0348783527547949,-0.220001512388164,0.178440686971045,"CHFU","All","family","family"
"1213",-0.189076164069642,-0.13903288719909,-0.0507763995667343,0.266416281110927,0.0524010775923052,-0.260636221990202,0.101987814147309,"CHFU","All","family","family"
"1214",-0.268706521930646,-0.0883261491343748,-0.0152441437875761,0.234215813893407,-0.018307176663272,-0.337023942750205,-0.205723320417443,"CHFU","All","family","family"
"1215",-0.160968080298498,-0.0203137717389779,-0.120091239702948,0.239417519338616,-0.149292753555374,-0.355047070209651,-0.195832465831329,"CHFU","All","family","family"
"1216",-0.325273319178629,-0.022366623325011,0.0709727838520005,0.305000117178939,0.025786572015374,-0.0736160565058634,-0.00399054540016486,"CHFU","All","family","family"
"1217",-0.24788708261982,-0.148596497553252,-0.0741759073178738,0.228572504593534,-0.0540014680446039,-0.227984040430409,-0.04954675543623,"CHFU","All","family","family"
"1218",-0.275555434168054,-0.178826436153464,-0.205837421723989,0.310211974680923,0.0123961776388144,-0.178818002839129,-0.0308736743340159,"CHFU","All","family","family"
"1219",-0.215824122059412,-0.034178095117445,-0.0339326752963983,0.10139192805435,-0.0468239968027375,-0.295946398738996,0.0283208079196458,"CHFU","All","family","family"
"1220",-0.363901929556367,-0.0452441022073891,0.0210501495207611,0.159643383411258,-0.197281501325468,-0.253841637103467,0.171920009677015,"CHFU","All","family","family"
"1221",-0.309945015079015,-0.0260096132772982,-0.0278687999755236,0.219071715591356,-0.083493015813876,-0.257146545228356,0.25307005293181,"CHFU","All","family","family"
"1222",-0.329776058247594,-0.0771280474146145,-0.140647024530898,0.110085553628254,0.00398739304092022,-0.212291113009462,0.128667894740295,"CHFU","All","family","family"
"1223",-0.400891382269325,-0.00595296260711287,-0.00896176164260831,0.286529855026464,0.0376950994394682,-0.347760437427296,0.108606394281819,"CHFU","All","family","family"
"1224",-0.242531748104908,-0.0943925323793594,-0.0436532805523689,0.178825409581573,-0.0359747975500636,-0.198633898491744,0.135600508345475,"CHFU","All","family","family"
"1225",-0.232991797677975,-0.136531636959095,-0.109767931342768,0.372977529695852,0.0156409054649227,-0.0913018025283969,0.0244461725404153,"CHFU","All","family","family"
"1226",-0.240339769563576,-0.0426503178700187,-0.150082643937587,0.375223484375586,0.0161153942557835,-0.0822549824579757,0.0525502214665219,"CHFU","All","family","family"
"1227",-0.407905307664209,-0.0515162424924206,-0.171432355611313,0.0819644850025831,-0.0856283384219245,-0.269132374704471,0.0383565605817424,"CHFU","All","family","family"
"1228",-0.268144242770138,0.0470075864328727,-0.019237931529288,0.278868592078538,-0.0989883923266056,-0.163444439361707,-0.120572210017938,"CHFU","All","family","family"
"1229",-0.227486600077034,-0.090204530914076,-0.0343550678119527,0.164644415043957,-0.0978313268029668,-0.418419767863739,0.101917358344433,"CHFU","All","family","family"
"1230",-0.161269404030345,-0.122129466250718,-0.0995394991171354,0.148967288641942,-0.059874167449157,-0.203164593817892,0.171850830772585,"CHFU","All","family","family"
"1231",-0.47722206372424,0.0852692282188756,-0.125619925670391,0.126110991283201,-0.23581767060146,-0.28736146592997,0.212571020036078,"CHFU","All","family","family"
"1232",-0.265772485245055,0.0258145147321582,-0.178392584841361,0.29646868101529,-0.231180982788747,-0.199467471910649,-0.00398844354840588,"CHFU","All","family","family"
"1233",-0.242157956327916,0.134415520967486,-0.0550962831724456,0.107673229164695,-0.06977028642655,-0.348059190635483,-0.0577071398230831,"CHFU","All","family","family"
"1234",-0.282943562105086,0.155190854382705,-0.0779163648640101,0.217520397229546,-0.0883042149959602,-0.26410308011196,-0.0526358554487953,"CHFU","All","family","family"
"1235",-0.22473563106849,0.0828640252875126,-0.161912030665461,0.247548311377224,-0.194945645090547,-0.186829097149239,-0.0981421449028582,"CHFU","All","family","family"
"1236",-0.215602506847086,-0.0280887810246192,-0.0632728695831252,0.388033667650156,-0.0387638760669544,-0.271471064009212,-0.0388073966932043,"CHFU","All","family","family"
"1237",-0.315749808809909,0.0316573868951511,-0.0368008007038434,0.179588589523247,-0.0573657297471244,-0.16425148380961,-0.027796142882623,"CHFU","All","family","family"
"1238",-0.45547910308786,-0.0855835503220368,-0.0298364108902903,0.347999469649497,-0.175471978464981,-0.23867113189848,0.0971603485908543,"CHFU","All","family","family"
"1239",-0.205260152188906,-0.166302929039499,-0.0671295198308648,0.271494697927007,-0.283180032256909,-0.292126620240213,0.00678475785353871,"CHFU","All","family","family"
"1240",-0.264373939853514,0.0868318218700499,-0.0772104926285764,0.298576456650439,-0.122078064615149,-0.102443443811566,0.161611808965424,"CHFU","All","family","family"
"1241",-0.27777488338569,0.124256906107064,-0.0658026944342309,0.246066636788377,-0.0781772196321513,-0.167913200235936,-0.142496158181582,"CHFU","All","family","family"
"1242",-0.308587369832964,-0.133887453585894,-0.0504036940577532,0.20692651275496,-0.154229445243669,-0.289827849890177,0.157987277471479,"CHFU","All","family","family"
