"","alpha_hat_ij_Grass","focal","year","complexity.plant","complexity.animal"
"857",-0.253388505603252,"LEMA","2021","class","group"
"858",-0.0791893736157724,"LEMA","2021","class","group"
"859",-0.160758844983312,"LEMA","2021","class","group"
"860",-0.151917982669575,"LEMA","2021","class","group"
"861",-0.135808400029818,"LEMA","2021","class","group"
"862",-0.1885136393826,"LEMA","2021","class","group"
"863",-0.137400291965342,"LEMA","2021","class","group"
"864",-0.179499983304438,"LEMA","2021","class","group"
"865",-0.156708249862338,"LEMA","2021","class","group"
"866",-0.105683509110577,"LEMA","2021","class","group"
"867",-0.0786602727400407,"LEMA","2021","class","group"
"868",-0.155308099344311,"LEMA","2021","class","group"
"869",-0.226490749639116,"LEMA","2021","class","group"
"870",-0.217286000823095,"LEMA","2021","class","group"
"871",-0.119538766176164,"LEMA","2021","class","group"
"872",-0.0622553603587926,"LEMA","2021","class","group"
"873",-0.177459444316338,"LEMA","2021","class","group"
"874",-0.212361524679142,"LEMA","2021","class","group"
"875",-0.146940011110632,"LEMA","2021","class","group"
"876",-0.153577662261929,"LEMA","2021","class","group"
"877",-0.111665147478608,"LEMA","2021","class","group"
"878",-0.196740032863339,"LEMA","2021","class","group"
"879",-0.217154348044917,"LEMA","2021","class","group"
"880",-0.27151657697287,"LEMA","2021","class","group"
"881",-0.146948533443327,"LEMA","2021","class","group"
"882",-0.224099565619724,"LEMA","2021","class","group"
"883",-0.0495046479892292,"LEMA","2021","class","group"
"884",-0.152035668284944,"LEMA","2021","class","group"
"885",-0.0560195997060835,"LEMA","2021","class","group"
"886",-0.19287186358136,"LEMA","2021","class","group"
"887",-0.0949153555198381,"LEMA","2021","class","group"
"888",-0.125389649186008,"LEMA","2021","class","group"
"889",-0.0331372549570367,"LEMA","2021","class","group"
"890",-0.13091784353632,"LEMA","2021","class","group"
"891",-0.0864812799478044,"LEMA","2021","class","group"
"892",-0.167081365878095,"LEMA","2021","class","group"
"893",-0.0425551288242981,"LEMA","2021","class","group"
"894",-0.111550343233946,"LEMA","2021","class","group"
"895",-0.134111352499286,"LEMA","2021","class","group"
"896",-0.202397051779215,"LEMA","2021","class","group"
"897",-0.238074640152574,"LEMA","2021","class","group"
"898",-0.237280312980521,"LEMA","2021","class","group"
"899",-0.201921027096929,"LEMA","2021","class","group"
"900",-0.2629049323004,"LEMA","2021","class","group"
"901",-0.305652489906216,"LEMA","2021","class","group"
"902",-0.0719193033338679,"LEMA","2021","class","group"
"903",-0.0417238783050768,"LEMA","2021","class","group"
"904",-0.247744695730651,"LEMA","2021","class","group"
"905",-0.242100261238407,"LEMA","2021","class","group"
"906",-0.216670636414404,"LEMA","2021","class","group"
"907",-0.110165566791601,"LEMA","2021","class","group"
"908",0.0220906257689548,"LEMA","2021","class","group"
"909",-0.116564487672759,"LEMA","2021","class","group"
"910",-0.065472906943487,"LEMA","2021","class","group"
"911",-0.168922523543888,"LEMA","2021","class","group"
"912",-0.101792175434285,"LEMA","2021","class","group"
"913",-0.198427618052189,"LEMA","2021","class","group"
"914",-0.1575235022585,"LEMA","2021","class","group"
"915",-0.167187415470594,"LEMA","2021","class","group"
"916",-0.179045203093087,"LEMA","2021","class","group"
"917",-0.21879409969347,"LEMA","2021","class","group"
"918",-0.114687878962736,"LEMA","2021","class","group"
"919",-0.111429170935322,"LEMA","2021","class","group"
"920",-0.15737643178202,"LEMA","2021","class","group"
"921",-0.131535224224347,"LEMA","2021","class","group"
"922",-0.0756261924441531,"LEMA","2021","class","group"
"923",-0.234190406235113,"LEMA","2021","class","group"
"924",-0.169409244365988,"LEMA","2021","class","group"
"925",-0.0754007532142575,"LEMA","2021","class","group"
"926",-0.0905824215584575,"LEMA","2021","class","group"
"927",-0.199596003072082,"LEMA","2021","class","group"
"928",-0.151355598663987,"LEMA","2021","class","group"
"929",-0.253709432026508,"LEMA","2021","class","group"
"930",-0.0883253174728481,"LEMA","2021","class","group"
"931",-0.270301982474164,"LEMA","2021","class","group"
"932",-0.14095981214316,"LEMA","2021","class","group"
"933",-0.227376893919136,"LEMA","2021","class","group"
"934",-0.103553925048437,"LEMA","2021","class","group"
"935",-0.277762101053501,"LEMA","2021","class","group"
"936",-0.214717440715546,"LEMA","2021","class","group"
"937",-0.0911783133970179,"LEMA","2021","class","group"
"938",-0.12986314550528,"LEMA","2021","class","group"
"939",-0.102516010760724,"LEMA","2021","class","group"
"940",-0.17666829074147,"LEMA","2021","class","group"
"941",-0.1221267829547,"LEMA","2021","class","group"
"942",-0.142749834434847,"LEMA","2021","class","group"
"943",-0.0637843864675784,"LEMA","2021","class","group"
"944",-0.198561121703738,"LEMA","2021","class","group"
"945",-0.21996488084745,"LEMA","2021","class","group"
"946",-0.100822489817392,"LEMA","2021","class","group"
"947",-0.222209662833125,"LEMA","2021","class","group"
"948",-0.0953657715756291,"LEMA","2021","class","group"
"949",-0.163371736278987,"LEMA","2021","class","group"
"950",-0.15889864898842,"LEMA","2021","class","group"
"951",-0.0597241159958214,"LEMA","2021","class","group"
"952",-0.0767130038565393,"LEMA","2021","class","group"
"953",-0.179230507643821,"LEMA","2021","class","group"
"954",-0.173786795166792,"LEMA","2021","class","group"
"955",-0.156562760363953,"LEMA","2021","class","group"
"956",-0.205922347986912,"LEMA","2021","class","group"
"957",-0.134354196811428,"LEMA","2021","class","group"
"958",-0.161373680775704,"LEMA","2021","class","group"
"959",-0.0657515957460372,"LEMA","2021","class","group"
"960",-0.167901212013768,"LEMA","2021","class","group"
"961",-0.147785673224804,"LEMA","2021","class","group"
"962",-0.217759389959866,"LEMA","2021","class","group"
"963",-0.110966179523789,"LEMA","2021","class","group"
"964",-0.0215471209882677,"LEMA","2021","class","group"
"965",-0.130718704873486,"LEMA","2021","class","group"
"966",-0.131773408361512,"LEMA","2021","class","group"
"967",-0.172110496662779,"LEMA","2021","class","group"
"968",-0.187636767129941,"LEMA","2021","class","group"
"969",-0.139382614196262,"LEMA","2021","class","group"
"970",-0.107603551563131,"LEMA","2021","class","group"
"971",-0.0974474366414919,"LEMA","2021","class","group"
"972",-0.101442884318126,"LEMA","2021","class","group"
"973",-0.227913486208212,"LEMA","2021","class","group"
"974",-0.211302427473945,"LEMA","2021","class","group"
"975",-0.102842264826854,"LEMA","2021","class","group"
"976",-0.161176813542939,"LEMA","2021","class","group"
"977",-0.285627216979684,"LEMA","2021","class","group"
"978",-0.148683869239994,"LEMA","2021","class","group"
"979",-0.132605196208721,"LEMA","2021","class","group"
"980",0.0139894983222273,"LEMA","2021","class","group"
"981",-0.209374504677029,"LEMA","2021","class","group"
"982",-0.0635012963447665,"LEMA","2021","class","group"
"983",-0.105412591663374,"LEMA","2021","class","group"
"984",-0.0721211416339468,"LEMA","2021","class","group"
"985",-0.0901480581018549,"LEMA","2021","class","group"
"986",-0.185965353271353,"LEMA","2021","class","group"
"987",-0.095505397607175,"LEMA","2021","class","group"
"988",-0.159659367726523,"LEMA","2021","class","group"
"989",-0.216024480072246,"LEMA","2021","class","group"
"990",-0.267645527313071,"LEMA","2021","class","group"
"991",-0.140960630923265,"LEMA","2021","class","group"
"992",-0.148226865175952,"LEMA","2021","class","group"
"993",-0.266255913910449,"LEMA","2021","class","group"
"994",-0.089464734264028,"LEMA","2021","class","group"
"995",-0.157853621911663,"LEMA","2021","class","group"
"996",-0.185619146584946,"LEMA","2021","class","group"
"997",-0.115065331218219,"LEMA","2021","class","group"
"998",-0.0684831124020153,"LEMA","2021","class","group"
"999",-0.102247905524591,"LEMA","2021","class","group"
"1000",-0.244172253896117,"LEMA","2021","class","group"
"1001",-0.134973032477666,"LEMA","2021","class","group"
"1002",-0.225663983258899,"LEMA","2021","class","group"
"1003",-0.199870580823277,"LEMA","2021","class","group"
"1004",-0.217940710600002,"LEMA","2021","class","group"
"1005",-0.249028525612647,"LEMA","2021","class","group"
"1006",-0.178967677136361,"LEMA","2021","class","group"
"1007",-0.27700221758177,"LEMA","2021","class","group"
"1008",-0.19483354329665,"LEMA","2021","class","group"
"1009",-0.151311856856151,"LEMA","2021","class","group"
"1010",-0.143849195008775,"LEMA","2021","class","group"
"1011",-0.0546636939090371,"LEMA","2021","class","group"
"1012",-0.211492670793694,"LEMA","2021","class","group"
"1013",-0.285295047916513,"LEMA","2021","class","group"
"1014",-0.18104248766244,"LEMA","2021","class","group"
"1015",-0.1133726520211,"LEMA","2021","class","group"
"1016",-0.154910511234907,"LEMA","2021","class","group"
"1017",-0.205605522188419,"LEMA","2021","class","group"
"1018",-0.0989694082976255,"LEMA","2021","class","group"
"1019",-0.1944080602522,"LEMA","2021","class","group"
"1020",-0.158157176876667,"LEMA","2021","class","group"
"1021",-0.18912551237423,"LEMA","2021","class","group"
"1022",-0.226986137936732,"LEMA","2021","class","group"
"1023",-0.076985330652691,"LEMA","2021","class","group"
"1024",-0.22384246534423,"LEMA","2021","class","group"
"1025",-0.184093342037732,"LEMA","2021","class","group"
"1026",-0.191605644739463,"LEMA","2021","class","group"
"1027",-0.26276441361805,"LEMA","2021","class","group"
"1028",-0.077314421928222,"LEMA","2021","class","group"
"1029",-0.278836309488489,"LEMA","2021","class","group"
"1030",-0.0838666721263194,"LEMA","2021","class","group"
"1031",-0.204683908111877,"LEMA","2021","class","group"
"1032",-0.13083256832694,"LEMA","2021","class","group"
"1033",-0.283979301618194,"LEMA","2021","class","group"
"1034",-0.119069250547823,"LEMA","2021","class","group"
"1035",-0.150733537286278,"LEMA","2021","class","group"
"1036",-0.111402648377293,"LEMA","2021","class","group"
"1037",-0.100805286400654,"LEMA","2021","class","group"
"1038",-0.0296594509433833,"LEMA","2021","class","group"
"1039",-0.139471584727839,"LEMA","2021","class","group"
"1040",-0.0326163762444772,"LEMA","2021","class","group"
"1041",-0.162303889677014,"LEMA","2021","class","group"
"1042",-0.137933932596019,"LEMA","2021","class","group"
"1043",-0.093531173599732,"LEMA","2021","class","group"
"1044",-0.199451627262394,"LEMA","2021","class","group"
"1045",-0.0690674903447144,"LEMA","2021","class","group"
"1046",-0.0516499674840383,"LEMA","2021","class","group"
"1047",-0.128177026635877,"LEMA","2021","class","group"
"1048",-0.15160291609204,"LEMA","2021","class","group"
"1049",-0.173965188174755,"LEMA","2021","class","group"
"1050",-0.193210655359771,"LEMA","2021","class","group"
"1051",-0.132942962287747,"LEMA","2021","class","group"
"1052",-0.239255373608421,"LEMA","2021","class","group"
"1053",-0.0446210451702704,"LEMA","2021","class","group"
"1054",-0.20418656173416,"LEMA","2021","class","group"
"1055",-0.164751647133216,"LEMA","2021","class","group"
"1056",-0.126493815005825,"LEMA","2021","class","group"
"1057",-0.150887421687079,"LEMA","2021","class","group"
"1058",-0.154609752472014,"LEMA","2021","class","group"
"1059",-0.177497138101295,"LEMA","2021","class","group"
"1060",-0.13802674581076,"LEMA","2021","class","group"
"1061",-0.0752235077018832,"LEMA","2021","class","group"
"1062",-0.0890822126147992,"LEMA","2021","class","group"
"1063",-0.0674498767053596,"LEMA","2021","class","group"
"1064",-0.215625843842365,"LEMA","2021","class","group"
"1065",-0.196629401714727,"LEMA","2021","class","group"
"1066",-0.178824702271436,"LEMA","2021","class","group"
"1067",-0.178966308580143,"LEMA","2021","class","group"
"1068",-0.111467415190811,"LEMA","2021","class","group"
"1069",-0.147502840823174,"LEMA","2021","class","group"
"1070",-0.2121063383564,"LEMA","2021","class","group"
"1071",-0.24602353126987,"LEMA","2021","class","group"
"1072",-0.0575317041174834,"LEMA","2021","class","group"
"1073",-0.196064004611973,"LEMA","2021","class","group"
"1074",-0.0457843068001315,"LEMA","2021","class","group"
"1075",-0.119719043489006,"LEMA","2021","class","group"
"1076",-0.193209590161903,"LEMA","2021","class","group"
"1077",-0.1252020642834,"LEMA","2021","class","group"
"1078",-0.110699433926088,"LEMA","2021","class","group"
"1079",-0.193953049990786,"LEMA","2021","class","group"
"1080",-0.0974718021414992,"LEMA","2021","class","group"
"1081",-0.15994512302891,"LEMA","2021","class","group"
"1082",-0.0760934383000039,"LEMA","2021","class","group"
"1083",-0.140591194021067,"LEMA","2021","class","group"
"1084",-0.134942346146357,"LEMA","2021","class","group"
"1085",-0.222897872203023,"LEMA","2021","class","group"
"1086",-0.13718225731225,"LEMA","2021","class","group"
"1087",-0.0501270929229933,"LEMA","2021","class","group"
"1088",-0.118823966456528,"LEMA","2021","class","group"
"1089",-0.26076653684942,"LEMA","2021","class","group"
"1090",-0.112983490958482,"LEMA","2021","class","group"
"1091",-0.032016450148791,"LEMA","2021","class","group"
"1092",-0.18175234746896,"LEMA","2021","class","group"
"1093",-0.05990180135603,"LEMA","2021","class","group"
"1094",-0.118649952187098,"LEMA","2021","class","group"
"1095",-0.276022395704228,"LEMA","2021","class","group"
"1096",-0.0760754781249188,"LEMA","2021","class","group"
"1097",-0.253219594484959,"LEMA","2021","class","group"
"1098",-0.125306462850437,"LEMA","2021","class","group"
"1099",-0.217067484257336,"LEMA","2021","class","group"
"1100",-0.201608692831276,"LEMA","2021","class","group"
"1101",-0.0912583263746971,"LEMA","2021","class","group"
"1102",-0.137064035717127,"LEMA","2021","class","group"
"1103",-0.194414834917544,"LEMA","2021","class","group"
"1104",-0.0291934796638311,"LEMA","2021","class","group"
"1105",-0.14056376789839,"LEMA","2021","class","group"
"1106",-0.108485073944328,"LEMA","2021","class","group"
"1107",-0.258623984342652,"LEMA","2021","class","group"
"1108",-0.25794801168387,"LEMA","2021","class","group"
"1109",-0.208658268224631,"LEMA","2021","class","group"
"1110",-0.208434267852883,"LEMA","2021","class","group"
"1111",-0.185961519678707,"LEMA","2021","class","group"
"1112",-0.140758384799369,"LEMA","2021","class","group"
"1113",-0.263176260449697,"LEMA","2021","class","group"
"1114",-0.0944327325493802,"LEMA","2021","class","group"
"1115",-0.13027783707022,"LEMA","2021","class","group"
"1116",-0.132320631741101,"LEMA","2021","class","group"
"1117",-0.0397253536750128,"LEMA","2021","class","group"
"1118",-0.152895073095726,"LEMA","2021","class","group"
"1119",-0.220332843590162,"LEMA","2021","class","group"
"1120",-0.175457010566717,"LEMA","2021","class","group"
"1121",-0.115782728418817,"LEMA","2021","class","group"
"1122",-0.100380762670062,"LEMA","2021","class","group"
"1123",-0.14862201134891,"LEMA","2021","class","group"
"1124",-0.215252814934639,"LEMA","2021","class","group"
"1125",-0.123504939039816,"LEMA","2021","class","group"
"1126",-0.000632886090980889,"LEMA","2021","class","group"
"1127",-0.122103961079125,"LEMA","2021","class","group"
"1128",-0.18610338077647,"LEMA","2021","class","group"
"1129",-0.149742657739497,"LEMA","2021","class","group"
"1130",-0.131958180051985,"LEMA","2021","class","group"
"1131",-0.135437788197763,"LEMA","2021","class","group"
"1132",-0.187690041040775,"LEMA","2021","class","group"
"1133",-0.164873827800737,"LEMA","2021","class","group"
"1134",-0.067403867470052,"LEMA","2021","class","group"
"1135",-0.0396419317473152,"LEMA","2021","class","group"
"1136",-0.216070196616561,"LEMA","2021","class","group"
"1137",-0.137325019099397,"LEMA","2021","class","group"
"1138",-0.0751095362058123,"LEMA","2021","class","group"
"1139",-0.107762105719778,"LEMA","2021","class","group"
"1140",-0.067403867470052,"LEMA","2021","class","group"
"1141",-0.128621182750034,"LEMA","2021","class","group"
"1142",-0.237293778027637,"LEMA","2021","class","group"
"1143",-0.215794192400284,"LEMA","2021","class","group"
"1144",-0.164881939994239,"LEMA","2021","class","group"
"1145",-0.261404249724649,"LEMA","2021","class","group"
"1146",-0.351722685034061,"LEMA","2021","class","group"
"1147",-0.139182354841848,"LEMA","2021","class","group"
"1148",-0.289307458509153,"LEMA","2021","class","group"
"1149",-0.175581495486868,"LEMA","2021","class","group"
"1150",-0.263222933065798,"LEMA","2021","class","group"
"1151",-0.113560079301708,"LEMA","2021","class","group"
"1152",-0.062691885244329,"LEMA","2021","class","group"
"1153",-0.175075990599517,"LEMA","2021","class","group"
"1154",-0.116965001274526,"LEMA","2021","class","group"
"1155",-0.172618612592345,"LEMA","2021","class","group"
"1156",-0.142316446478292,"LEMA","2021","class","group"
"1157",-0.0663969957869922,"LEMA","2021","class","group"
"1158",-0.226862962688637,"LEMA","2021","class","group"
"1159",-0.244829943861509,"LEMA","2021","class","group"
"1160",-0.0960430264447945,"LEMA","2021","class","group"
"1161",-0.0763044925087585,"LEMA","2021","class","group"
"1162",-0.132394216589996,"LEMA","2021","class","group"
"1163",-0.18271452962805,"LEMA","2021","class","group"
"1164",-0.140657184277562,"LEMA","2021","class","group"
"1165",-0.120835517806556,"LEMA","2021","class","group"
"1166",-0.139157272640329,"LEMA","2021","class","group"
"1167",-0.119987167528456,"LEMA","2021","class","group"
"1168",-0.182267423785649,"LEMA","2021","class","group"
"1169",-0.181357320406797,"LEMA","2021","class","group"
"1170",-0.154863368782119,"LEMA","2021","class","group"
"1171",-0.0376309013956249,"LEMA","2021","class","group"
"1172",-0.0810378198133572,"LEMA","2021","class","group"
"1173",-0.292333477121118,"LEMA","2021","class","group"
"1174",-0.173862492957257,"LEMA","2021","class","group"
"1175",-0.043080356459883,"LEMA","2021","class","group"
"1176",-0.0837396663722332,"LEMA","2021","class","group"
"1177",-0.193243216117475,"LEMA","2021","class","group"
"1178",-0.279248229130293,"LEMA","2021","class","group"
"1179",-0.251686442419575,"LEMA","2021","class","group"
"1180",-0.145286056422731,"LEMA","2021","class","group"
"1181",-0.17000052214609,"LEMA","2021","class","group"
"1182",-0.0784029498888061,"LEMA","2021","class","group"
"1183",-0.148089131052152,"LEMA","2021","class","group"
"1184",-0.162059574071276,"LEMA","2021","class","group"
"1185",-0.0504050994931279,"LEMA","2021","class","group"
"1186",-0.16545765454024,"LEMA","2021","class","group"
"1187",-0.213938334479503,"LEMA","2021","class","group"
"1188",-0.208720438626084,"LEMA","2021","class","group"
"1189",-0.132562455399791,"LEMA","2021","class","group"
"1190",-0.126282740166516,"LEMA","2021","class","group"
"1191",-0.140059990433312,"LEMA","2021","class","group"
"1192",-0.0676859260436822,"LEMA","2021","class","group"
"1193",-0.236002509386779,"LEMA","2021","class","group"
"1194",-0.210350060955101,"LEMA","2021","class","group"
"1195",-0.154404367096191,"LEMA","2021","class","group"
"1196",-0.110306959129606,"LEMA","2021","class","group"
"1197",-0.0547104500404884,"LEMA","2021","class","group"
"1198",-0.139704740353753,"LEMA","2021","class","group"
"1199",-0.169529287458401,"LEMA","2021","class","group"
"1200",-0.140657613718932,"LEMA","2021","class","group"
"1201",-0.125938648407,"LEMA","2021","class","group"
"1202",-0.0108411176500985,"LEMA","2021","class","group"
"1203",-0.154114749057007,"LEMA","2021","class","group"
"1204",-0.13100680557728,"LEMA","2021","class","group"
"1205",-0.250545176744826,"LEMA","2021","class","group"
"1206",-0.212453381785977,"LEMA","2021","class","group"
"1207",-0.214053973031969,"LEMA","2021","class","group"
"1208",-0.187623306539158,"LEMA","2021","class","group"
"1209",-0.253506207219446,"LEMA","2021","class","group"
"1210",-0.0599689203045916,"LEMA","2021","class","group"
"1211",-0.0630190369494942,"LEMA","2021","class","group"
"1212",-0.070886051188138,"LEMA","2021","class","group"
"1213",-0.16196644901595,"LEMA","2021","class","group"
"1214",-0.227947406584399,"LEMA","2021","class","group"
"1215",-0.192627980538338,"LEMA","2021","class","group"
"1216",-0.179193037982085,"LEMA","2021","class","group"
"1217",-0.151671389435562,"LEMA","2021","class","group"
"1218",-0.150017937900384,"LEMA","2021","class","group"
"1219",-0.138259055896332,"LEMA","2021","class","group"
"1220",-0.187760479026748,"LEMA","2021","class","group"
"1221",-0.0767696395930622,"LEMA","2021","class","group"
"1222",-0.107330627010071,"LEMA","2021","class","group"
"1223",-0.126848667163578,"LEMA","2021","class","group"
"1224",-0.180880091943251,"LEMA","2021","class","group"
"1225",-0.210677737712016,"LEMA","2021","class","group"
"1226",-0.231692517960885,"LEMA","2021","class","group"
"1227",-0.152427817128546,"LEMA","2021","class","group"
"1228",-0.228099703166141,"LEMA","2021","class","group"
"1229",-0.145283831160914,"LEMA","2021","class","group"
"1230",-0.13322164781581,"LEMA","2021","class","group"
"1231",-0.155510186042019,"LEMA","2021","class","group"
"1232",-0.188542692911131,"LEMA","2021","class","group"
"1233",-0.0413973783286185,"LEMA","2021","class","group"
"1234",-0.0763407080902782,"LEMA","2021","class","group"
"1235",-0.122883348161266,"LEMA","2021","class","group"
"1236",-0.133820969599104,"LEMA","2021","class","group"
"1237",-0.17054186383914,"LEMA","2021","class","group"
"1238",-0.146897509480867,"LEMA","2021","class","group"
"1239",-0.151989374140929,"LEMA","2021","class","group"
"1240",-0.401324824679764,"LEMA","2021","class","group"
"1241",-0.233372937592674,"LEMA","2021","class","group"
"1242",-0.154116830225933,"LEMA","2021","class","group"
"1243",-0.18927221673752,"LEMA","2021","class","group"
"1244",-0.189165907362826,"LEMA","2021","class","group"
"1245",-0.203837401589505,"LEMA","2021","class","group"
"1246",-0.0717276477097264,"LEMA","2021","class","group"
"1247",-0.202234248449011,"LEMA","2021","class","group"
"1248",-0.108693870849415,"LEMA","2021","class","group"
"1249",-0.168357496831998,"LEMA","2021","class","group"
"1250",-0.174529160968137,"LEMA","2021","class","group"
"1251",-0.213909513517859,"LEMA","2021","class","group"
"1252",-0.2235389825678,"LEMA","2021","class","group"
"1253",-0.0765836145047883,"LEMA","2021","class","group"
"1254",-0.210449025284234,"LEMA","2021","class","group"
"1255",-0.185269365349113,"LEMA","2021","class","group"
"1256",-0.00311698572148533,"LEMA","2021","class","group"
"1257",-0.162497511719065,"LEMA","2021","class","group"
"1258",-0.0818280893993631,"LEMA","2021","class","group"
"1259",-0.149574667954679,"LEMA","2021","class","group"
"1260",0.00983785362085721,"LEMA","2021","class","group"
"1261",-0.0645046526321505,"LEMA","2021","class","group"
"1262",-0.151432764283786,"LEMA","2021","class","group"
"1263",-0.12418294629399,"LEMA","2021","class","group"
"1264",-0.253235671512174,"LEMA","2021","class","group"
"1265",-0.198690089259019,"LEMA","2021","class","group"
"1266",-0.105575703716054,"LEMA","2021","class","group"
"1267",-0.163410041743157,"LEMA","2021","class","group"
"1268",-0.214407646594949,"LEMA","2021","class","group"
"1269",-0.214596131635732,"LEMA","2021","class","group"
"1270",-0.201480011153765,"LEMA","2021","class","group"
"1271",-0.109039087033054,"LEMA","2021","class","group"
"1272",-0.153558667351531,"LEMA","2021","class","group"
"1273",-0.106099497157552,"LEMA","2021","class","group"
"1274",-0.0768933210083758,"LEMA","2021","class","group"
"1275",-0.146169367383918,"LEMA","2021","class","group"
"1276",-0.133866273518048,"LEMA","2021","class","group"
"1277",-0.228592158806551,"LEMA","2021","class","group"
"1278",-0.123724563803725,"LEMA","2021","class","group"
"1279",-0.177850249662764,"LEMA","2021","class","group"
"1280",-0.248607990802544,"LEMA","2021","class","group"
"1281",-0.190535005148563,"LEMA","2021","class","group"
"1282",-0.183090515372212,"LEMA","2021","class","group"
"1283",-0.03541676570511,"LEMA","2021","class","group"
"1284",-0.197107371067169,"LEMA","2021","class","group"
"1285",-0.0289748359412306,"LEMA","2021","class","group"
"1286",-0.193533688458559,"LEMA","2021","class","group"
"1287",-0.135150885981736,"LEMA","2021","class","group"
"1288",-0.137462047209204,"LEMA","2021","class","group"
"1289",-0.164727690735008,"LEMA","2021","class","group"
"1290",-0.277195728679176,"LEMA","2021","class","group"
"1291",-0.176291026138152,"LEMA","2021","class","group"
"1292",-0.072753990424733,"LEMA","2021","class","group"
"1293",-0.206913411653973,"LEMA","2021","class","group"
"1294",-0.0334998204490126,"LEMA","2021","class","group"
"1295",-0.205017297027884,"LEMA","2021","class","group"
"1296",-0.123227863032109,"LEMA","2021","class","group"
"1297",-0.203990655991772,"LEMA","2021","class","group"
"1298",-0.160817530117743,"LEMA","2021","class","group"
"1299",-0.132781898140099,"LEMA","2021","class","group"
"1300",-0.0410329138375066,"LEMA","2021","class","group"
"1301",-0.0979140522347681,"LEMA","2021","class","group"
"1302",-0.230874571736861,"LEMA","2021","class","group"
"1303",-0.10613452643329,"LEMA","2021","class","group"
"1304",-0.123523377435805,"LEMA","2021","class","group"
"1305",-0.00384886904681392,"LEMA","2021","class","group"
"1306",-0.0848351966165898,"LEMA","2021","class","group"
"1307",-0.123836104989357,"LEMA","2021","class","group"
"1308",-0.250463453120922,"LEMA","2021","class","group"
"1309",-0.170108425292679,"LEMA","2021","class","group"
"1310",-0.186731704149112,"LEMA","2021","class","group"
"1311",-0.121778044245168,"LEMA","2021","class","group"
"1312",-0.190724979643278,"LEMA","2021","class","group"
"1313",-0.147894240431827,"LEMA","2021","class","group"
"1314",-0.0536043128564057,"LEMA","2021","class","group"
"1315",-0.150374879999739,"LEMA","2021","class","group"
"1316",-0.00774873049695646,"LEMA","2021","class","group"
"1317",-0.235758758060555,"LEMA","2021","class","group"
"1318",-0.10809910943039,"LEMA","2021","class","group"
"1319",0.00662709073448875,"LEMA","2021","class","group"
"1320",-0.0758680264967959,"LEMA","2021","class","group"
"1321",-0.113560079301708,"LEMA","2021","class","group"
"1322",-0.125633927691064,"LEMA","2021","class","group"
"1323",-0.139245350630276,"LEMA","2021","class","group"
"1324",-0.146213011687745,"LEMA","2021","class","group"
"1325",-0.105557514274242,"LEMA","2021","class","group"
"1326",-0.0993058976773205,"LEMA","2021","class","group"
"1327",-0.216640531388002,"LEMA","2021","class","group"
"1328",-0.190446137434469,"LEMA","2021","class","group"
"1329",-0.175003361537576,"LEMA","2021","class","group"
"1330",-0.125818492261873,"LEMA","2021","class","group"
"1331",-0.296044652294788,"LEMA","2021","class","group"
"1332",-0.135623277768073,"LEMA","2021","class","group"
"1333",-0.239987071715689,"LEMA","2021","class","group"
"1334",-0.241634913649052,"LEMA","2021","class","group"
"1335",-0.191721526396649,"LEMA","2021","class","group"
"1336",-0.178119378630662,"LEMA","2021","class","group"
"1337",-0.134060702013458,"LEMA","2021","class","group"
"1338",-0.245579356538645,"LEMA","2021","class","group"
"1339",-0.200021740200415,"LEMA","2021","class","group"
"1340",-0.234212426636886,"LEMA","2021","class","group"
"1341",-0.107492562516037,"LEMA","2021","class","group"
"1342",-0.231968410227936,"LEMA","2021","class","group"
"1343",-0.281107718672489,"LEMA","2021","class","group"
"1344",-0.175251179587515,"LEMA","2021","class","group"
"1345",-0.0901207962811325,"LEMA","2021","class","group"
"1346",-0.208045450234007,"LEMA","2021","class","group"
"1347",-0.0757509203925635,"LEMA","2021","class","group"
"1348",-0.0833834853475428,"LEMA","2021","class","group"
"1349",-0.144103191767105,"LEMA","2021","class","group"
"1350",-0.0544912350213781,"LEMA","2021","class","group"
"1351",-0.200462459878641,"LEMA","2021","class","group"
"1352",-0.147116961211304,"LEMA","2021","class","group"
"1353",-0.132785204932956,"LEMA","2021","class","group"
"1354",-0.238486608628463,"LEMA","2021","class","group"
"1355",-0.246442755613045,"LEMA","2021","class","group"
"1356",-0.263587593064551,"LEMA","2021","class","group"
"1357",-0.243445273437387,"LEMA","2021","class","group"
"1358",-0.179319647765357,"LEMA","2021","class","group"
"1359",-0.233139446681211,"LEMA","2021","class","group"
"1360",-0.193232603357171,"LEMA","2021","class","group"
"1361",-0.0191253643470989,"LEMA","2021","class","group"
"1362",-0.122731358751593,"LEMA","2021","class","group"
"1363",-0.0808012230770729,"LEMA","2021","class","group"
"1364",-0.15144327255777,"LEMA","2021","class","group"
"1365",-0.145117141096741,"LEMA","2021","class","group"
"1366",-0.162681403909729,"LEMA","2021","class","group"
"1367",-0.230781864650679,"LEMA","2021","class","group"
"1368",-0.186202279782057,"LEMA","2021","class","group"
"1369",-0.161905010343694,"LEMA","2021","class","group"
"1370",-0.111166634627823,"LEMA","2021","class","group"
"1371",-0.142618596217825,"LEMA","2021","class","group"
"1372",-0.103565200926415,"LEMA","2021","class","group"
"1373",-0.170952499294597,"LEMA","2021","class","group"
"1374",-0.178130282960842,"LEMA","2021","class","group"
"1375",-0.156609987690539,"LEMA","2021","class","group"
