"","alpha_hat_ij_Poaceae","focal","year","complexity.plant","complexity.animal"
"944",-0.247881517207845,"LEMA","2019","family","family"
"945",-0.203085280324291,"LEMA","2019","family","family"
"946",-0.259087014225513,"LEMA","2019","family","family"
"947",-0.229006223113615,"LEMA","2019","family","family"
"948",-0.21924984899249,"LEMA","2019","family","family"
"949",-0.111523709643762,"LEMA","2019","family","family"
"950",-0.186363328278827,"LEMA","2019","family","family"
"951",-0.118255346784676,"LEMA","2019","family","family"
"952",-0.174543429393987,"LEMA","2019","family","family"
"953",-0.214739678519738,"LEMA","2019","family","family"
"954",-0.185137829905504,"LEMA","2019","family","family"
"955",-0.252890185547922,"LEMA","2019","family","family"
"956",-0.341047239410731,"LEMA","2019","family","family"
"957",-0.249956877859418,"LEMA","2019","family","family"
"958",-0.210623159824249,"LEMA","2019","family","family"
"959",-0.148038650156429,"LEMA","2019","family","family"
"960",-0.181689101252665,"LEMA","2019","family","family"
"961",-0.142382323569492,"LEMA","2019","family","family"
"962",-0.247577848793167,"LEMA","2019","family","family"
"963",-0.0362016669315746,"LEMA","2019","family","family"
"964",-0.162078785883707,"LEMA","2019","family","family"
"965",-0.24613153450187,"LEMA","2019","family","family"
"966",-0.234145855289757,"LEMA","2019","family","family"
"967",-0.0872433100976495,"LEMA","2019","family","family"
"968",-0.128568440907554,"LEMA","2019","family","family"
"969",-0.246883840745985,"LEMA","2019","family","family"
"970",-0.183922189185814,"LEMA","2019","family","family"
"971",-0.192094573857232,"LEMA","2019","family","family"
"972",-0.298572003854934,"LEMA","2019","family","family"
"973",-0.241087716947855,"LEMA","2019","family","family"
"974",-0.0664727580745478,"LEMA","2019","family","family"
"975",-0.0922992702933573,"LEMA","2019","family","family"
"976",-0.0976253939308076,"LEMA","2019","family","family"
"977",-0.17205913605051,"LEMA","2019","family","family"
"978",-0.128098721936142,"LEMA","2019","family","family"
"979",-0.0945187066401915,"LEMA","2019","family","family"
"980",-0.15277989804039,"LEMA","2019","family","family"
"981",-0.257642189601994,"LEMA","2019","family","family"
"982",-0.270740751930465,"LEMA","2019","family","family"
"983",-0.224862530140164,"LEMA","2019","family","family"
"984",-0.311447575682416,"LEMA","2019","family","family"
"985",-0.163570332485436,"LEMA","2019","family","family"
"986",-0.112992474258305,"LEMA","2019","family","family"
"987",-0.211567579498744,"LEMA","2019","family","family"
"988",-0.169591209853278,"LEMA","2019","family","family"
"989",-0.262419889216978,"LEMA","2019","family","family"
"990",-0.271810780531575,"LEMA","2019","family","family"
"991",-0.249688116650628,"LEMA","2019","family","family"
"992",-0.151835505106181,"LEMA","2019","family","family"
"993",-0.233854448371075,"LEMA","2019","family","family"
"994",-0.094271296514942,"LEMA","2019","family","family"
"995",-0.103043099259715,"LEMA","2019","family","family"
"996",-0.0835352415081552,"LEMA","2019","family","family"
"997",-0.300963135715152,"LEMA","2019","family","family"
"998",-0.0647326671290753,"LEMA","2019","family","family"
"999",-0.155398152711237,"LEMA","2019","family","family"
"1000",-0.232200583741786,"LEMA","2019","family","family"
"1001",-0.189738544779135,"LEMA","2019","family","family"
"1002",-0.251394899388797,"LEMA","2019","family","family"
"1003",-0.146130021103139,"LEMA","2019","family","family"
"1004",-0.20430383435651,"LEMA","2019","family","family"
"1005",-0.374566175816753,"LEMA","2019","family","family"
"1006",-0.132214390248861,"LEMA","2019","family","family"
"1007",-0.120403153807693,"LEMA","2019","family","family"
"1008",-0.146335049893903,"LEMA","2019","family","family"
"1009",-0.263385014835861,"LEMA","2019","family","family"
"1010",-0.193601409250264,"LEMA","2019","family","family"
"1011",-0.0986918522305219,"LEMA","2019","family","family"
"1012",-0.146764422939959,"LEMA","2019","family","family"
"1013",-0.173151324606961,"LEMA","2019","family","family"
"1014",-0.138773164509829,"LEMA","2019","family","family"
"1015",-0.142953674301944,"LEMA","2019","family","family"
"1016",-0.194862748155083,"LEMA","2019","family","family"
"1017",-0.233203267666719,"LEMA","2019","family","family"
"1018",-0.239772782305727,"LEMA","2019","family","family"
"1019",-0.243191289347136,"LEMA","2019","family","family"
"1020",-0.358419280520453,"LEMA","2019","family","family"
"1021",-0.123401258035672,"LEMA","2019","family","family"
"1022",-0.170051071706103,"LEMA","2019","family","family"
"1023",-0.0195157145835058,"LEMA","2019","family","family"
"1024",-0.161604338366978,"LEMA","2019","family","family"
"1025",-0.30141060002892,"LEMA","2019","family","family"
"1026",-0.20125274484508,"LEMA","2019","family","family"
"1027",-0.127449858856503,"LEMA","2019","family","family"
"1028",-0.252426862444365,"LEMA","2019","family","family"
"1029",-0.0464134863591845,"LEMA","2019","family","family"
"1030",-0.185946756148146,"LEMA","2019","family","family"
"1031",-0.125761338107178,"LEMA","2019","family","family"
"1032",-0.258496038041481,"LEMA","2019","family","family"
"1033",-0.212451634149052,"LEMA","2019","family","family"
"1034",-0.272040814270693,"LEMA","2019","family","family"
"1035",-0.23907277502471,"LEMA","2019","family","family"
"1036",-0.116840087342716,"LEMA","2019","family","family"
"1037",-0.168458314287951,"LEMA","2019","family","family"
"1038",-0.192865430149017,"LEMA","2019","family","family"
"1039",-0.209373068678782,"LEMA","2019","family","family"
"1040",-0.119580259851709,"LEMA","2019","family","family"
"1041",-0.256509640695373,"LEMA","2019","family","family"
"1042",-0.25110353484913,"LEMA","2019","family","family"
"1043",-0.122416053556316,"LEMA","2019","family","family"
"1044",-0.112816965255274,"LEMA","2019","family","family"
"1045",-0.136812468835563,"LEMA","2019","family","family"
"1046",-0.131852213329296,"LEMA","2019","family","family"
"1047",-0.116362841691025,"LEMA","2019","family","family"
"1048",-0.100970809097876,"LEMA","2019","family","family"
"1049",-0.217247245951204,"LEMA","2019","family","family"
"1050",-0.167104255982479,"LEMA","2019","family","family"
"1051",-0.0828047560475709,"LEMA","2019","family","family"
"1052",-0.208232366661176,"LEMA","2019","family","family"
"1053",-0.129119777190042,"LEMA","2019","family","family"
"1054",-0.215408141482644,"LEMA","2019","family","family"
"1055",-0.118264136531162,"LEMA","2019","family","family"
"1056",-0.0953380970951417,"LEMA","2019","family","family"
"1057",-0.207344780061255,"LEMA","2019","family","family"
"1058",-0.0412573112133756,"LEMA","2019","family","family"
"1059",-0.119687786110656,"LEMA","2019","family","family"
"1060",-0.332856553560378,"LEMA","2019","family","family"
"1061",-0.0895696512294906,"LEMA","2019","family","family"
"1062",-0.267713540012115,"LEMA","2019","family","family"
"1063",-0.197411171799596,"LEMA","2019","family","family"
"1064",-0.294598353203238,"LEMA","2019","family","family"
"1065",-0.171787108768974,"LEMA","2019","family","family"
"1066",-0.213273348831372,"LEMA","2019","family","family"
"1067",-0.137768621467259,"LEMA","2019","family","family"
"1068",-0.221174389810865,"LEMA","2019","family","family"
"1069",-0.151756850730779,"LEMA","2019","family","family"
"1070",-0.13002094689014,"LEMA","2019","family","family"
"1071",-0.134353657393851,"LEMA","2019","family","family"
"1072",-0.128576937691686,"LEMA","2019","family","family"
"1073",-0.235233771975311,"LEMA","2019","family","family"
"1074",-0.182425663938389,"LEMA","2019","family","family"
"1075",-0.102012037220308,"LEMA","2019","family","family"
"1076",-0.231013326470331,"LEMA","2019","family","family"
"1077",-0.217123882960983,"LEMA","2019","family","family"
"1078",-0.242736257562236,"LEMA","2019","family","family"
"1079",-0.164791708307598,"LEMA","2019","family","family"
"1080",-0.238265239705137,"LEMA","2019","family","family"
"1081",-0.117714664441745,"LEMA","2019","family","family"
"1082",-0.131905845887998,"LEMA","2019","family","family"
"1083",-0.275788136691852,"LEMA","2019","family","family"
"1084",-0.181328209751713,"LEMA","2019","family","family"
"1085",-0.0871583642116156,"LEMA","2019","family","family"
"1086",-0.121991846552107,"LEMA","2019","family","family"
"1087",-0.201613625212229,"LEMA","2019","family","family"
"1088",-0.31171044152521,"LEMA","2019","family","family"
"1089",-0.289481016827091,"LEMA","2019","family","family"
"1090",-0.299821580333142,"LEMA","2019","family","family"
"1091",-0.229729117473034,"LEMA","2019","family","family"
"1092",-0.0879607863805293,"LEMA","2019","family","family"
"1093",-0.168922474963309,"LEMA","2019","family","family"
"1094",-0.115344707276595,"LEMA","2019","family","family"
"1095",-0.177118200838627,"LEMA","2019","family","family"
"1096",-0.205842708002249,"LEMA","2019","family","family"
"1097",-0.101500515765647,"LEMA","2019","family","family"
"1098",-0.0662074494390251,"LEMA","2019","family","family"
"1099",-0.280001234643296,"LEMA","2019","family","family"
"1100",-0.243691809197384,"LEMA","2019","family","family"
"1101",-0.198083827829084,"LEMA","2019","family","family"
"1102",-0.217953331307203,"LEMA","2019","family","family"
"1103",-0.118994532134538,"LEMA","2019","family","family"
"1104",-0.236640261143108,"LEMA","2019","family","family"
"1105",-0.00285464323986118,"LEMA","2019","family","family"
"1106",-0.157612730642951,"LEMA","2019","family","family"
"1107",-0.17372934612107,"LEMA","2019","family","family"
"1108",-0.174681613251144,"LEMA","2019","family","family"
"1109",-0.200349720599797,"LEMA","2019","family","family"
"1110",-0.34264985923665,"LEMA","2019","family","family"
"1111",-0.130186919632055,"LEMA","2019","family","family"
"1112",-0.194111768803776,"LEMA","2019","family","family"
"1113",-0.181260898139274,"LEMA","2019","family","family"
"1114",-0.151528951353632,"LEMA","2019","family","family"
"1115",-0.199356301890869,"LEMA","2019","family","family"
"1116",-0.191944824003884,"LEMA","2019","family","family"
"1117",-0.0207354832132992,"LEMA","2019","family","family"
"1118",-0.145758673312721,"LEMA","2019","family","family"
"1119",-0.143598096261072,"LEMA","2019","family","family"
"1120",-0.17900918456968,"LEMA","2019","family","family"
"1121",-0.246846561873926,"LEMA","2019","family","family"
"1122",-0.136071282456768,"LEMA","2019","family","family"
"1123",-0.222489840859764,"LEMA","2019","family","family"
"1124",-0.192659743304941,"LEMA","2019","family","family"
"1125",-0.218753123583445,"LEMA","2019","family","family"
"1126",-0.175365711711588,"LEMA","2019","family","family"
"1127",-0.197485537178938,"LEMA","2019","family","family"
"1128",-0.133987314110103,"LEMA","2019","family","family"
"1129",-0.156786148496138,"LEMA","2019","family","family"
"1130",-0.250135083327971,"LEMA","2019","family","family"
"1131",-0.149696240321873,"LEMA","2019","family","family"
"1132",-0.326379207594522,"LEMA","2019","family","family"
"1133",-0.217051194816571,"LEMA","2019","family","family"
"1134",-0.16049150153792,"LEMA","2019","family","family"
"1135",-0.180152610964753,"LEMA","2019","family","family"
"1136",-0.225843595509869,"LEMA","2019","family","family"
"1137",-0.142623050021403,"LEMA","2019","family","family"
"1138",-0.13185105036962,"LEMA","2019","family","family"
"1139",-0.123419507194574,"LEMA","2019","family","family"
"1140",-0.217304439502195,"LEMA","2019","family","family"
"1141",-0.232338749364327,"LEMA","2019","family","family"
"1142",-0.179306556216286,"LEMA","2019","family","family"
"1143",-0.16960847516848,"LEMA","2019","family","family"
"1144",-0.0984547227882181,"LEMA","2019","family","family"
"1145",-0.0842975704562491,"LEMA","2019","family","family"
"1146",-0.358106015874728,"LEMA","2019","family","family"
"1147",-0.213963982354429,"LEMA","2019","family","family"
"1148",-0.156391204229295,"LEMA","2019","family","family"
"1149",-0.224450954042088,"LEMA","2019","family","family"
"1150",-0.133933060331771,"LEMA","2019","family","family"
"1151",-0.251304933738355,"LEMA","2019","family","family"
"1152",-0.112867492444816,"LEMA","2019","family","family"
"1153",-0.100536274350392,"LEMA","2019","family","family"
"1154",-0.0961987511691195,"LEMA","2019","family","family"
"1155",-0.0707403096337519,"LEMA","2019","family","family"
"1156",-0.175409751174231,"LEMA","2019","family","family"
"1157",-0.190933227163968,"LEMA","2019","family","family"
"1158",-0.249746904204187,"LEMA","2019","family","family"
"1159",-0.13391777152051,"LEMA","2019","family","family"
"1160",-0.266579915994951,"LEMA","2019","family","family"
"1161",-0.199717705899838,"LEMA","2019","family","family"
"1162",-0.158504236105034,"LEMA","2019","family","family"
"1163",-0.139262875383422,"LEMA","2019","family","family"
"1164",-0.229106334571882,"LEMA","2019","family","family"
"1165",-0.248308204799365,"LEMA","2019","family","family"
"1166",-0.0201670139886468,"LEMA","2019","family","family"
"1167",-0.191620078659202,"LEMA","2019","family","family"
"1168",-0.195305356079783,"LEMA","2019","family","family"
"1169",-0.140749207026112,"LEMA","2019","family","family"
"1170",-0.209091040965407,"LEMA","2019","family","family"
"1171",-0.219062603153667,"LEMA","2019","family","family"
"1172",-0.25092035210858,"LEMA","2019","family","family"
"1173",-0.268806943003151,"LEMA","2019","family","family"
"1174",-0.155864741936111,"LEMA","2019","family","family"
"1175",-0.142008213672858,"LEMA","2019","family","family"
"1176",-0.303834965890363,"LEMA","2019","family","family"
"1177",-0.132618389208939,"LEMA","2019","family","family"
"1178",-0.223503809002048,"LEMA","2019","family","family"
"1179",-0.229406712586761,"LEMA","2019","family","family"
"1180",-0.244107341958212,"LEMA","2019","family","family"
"1181",-0.0808214800350447,"LEMA","2019","family","family"
"1182",-0.124570734237676,"LEMA","2019","family","family"
"1183",-0.119240210422936,"LEMA","2019","family","family"
"1184",-0.197880285515963,"LEMA","2019","family","family"
"1185",-0.140336949489682,"LEMA","2019","family","family"
"1186",-0.266236540034097,"LEMA","2019","family","family"
"1187",-0.128035380890665,"LEMA","2019","family","family"
"1188",-0.307464418659895,"LEMA","2019","family","family"
"1189",-0.118260991893112,"LEMA","2019","family","family"
"1190",-0.120257776463864,"LEMA","2019","family","family"
"1191",-0.182481290687883,"LEMA","2019","family","family"
"1192",-0.111823002523042,"LEMA","2019","family","family"
"1193",-0.159230511707143,"LEMA","2019","family","family"
"1194",-0.135530853789731,"LEMA","2019","family","family"
"1195",-0.122159111423318,"LEMA","2019","family","family"
"1196",-0.123036741442682,"LEMA","2019","family","family"
"1197",-0.203449221541155,"LEMA","2019","family","family"
"1198",-0.265777060525666,"LEMA","2019","family","family"
"1199",-0.118820190566366,"LEMA","2019","family","family"
"1200",-0.137127277934218,"LEMA","2019","family","family"
"1201",-0.170115641706431,"LEMA","2019","family","family"
"1202",-0.148005071706553,"LEMA","2019","family","family"
"1203",-0.21279994033802,"LEMA","2019","family","family"
"1204",-0.102611276723216,"LEMA","2019","family","family"
"1205",-0.106841008569076,"LEMA","2019","family","family"
"1206",-0.135941368471551,"LEMA","2019","family","family"
"1207",-0.141764410930136,"LEMA","2019","family","family"
"1208",-0.114781561762591,"LEMA","2019","family","family"
"1209",-0.0908843374819714,"LEMA","2019","family","family"
"1210",-0.173279156370161,"LEMA","2019","family","family"
"1211",-0.213235558540599,"LEMA","2019","family","family"
"1212",-0.127195060338957,"LEMA","2019","family","family"
"1213",-0.190015374950974,"LEMA","2019","family","family"
"1214",-0.0622213241824443,"LEMA","2019","family","family"
"1215",-0.255263501386926,"LEMA","2019","family","family"
"1216",-0.153105404467693,"LEMA","2019","family","family"
"1217",-0.275494932620481,"LEMA","2019","family","family"
"1218",-0.172424675644077,"LEMA","2019","family","family"
"1219",-0.21459678516458,"LEMA","2019","family","family"
"1220",-0.377301827653858,"LEMA","2019","family","family"
"1221",-0.164782675438094,"LEMA","2019","family","family"
"1222",-0.203799923120165,"LEMA","2019","family","family"
"1223",-0.0902405006614515,"LEMA","2019","family","family"
"1224",-0.116323552939728,"LEMA","2019","family","family"
"1225",-0.220528787666415,"LEMA","2019","family","family"
"1226",-0.146322809873639,"LEMA","2019","family","family"
"1227",-0.0917982142828874,"LEMA","2019","family","family"
"1228",-0.181665178908168,"LEMA","2019","family","family"
"1229",-0.0737945155806418,"LEMA","2019","family","family"
"1230",-0.134111564892665,"LEMA","2019","family","family"
"1231",-0.197609594971484,"LEMA","2019","family","family"
"1232",-0.0960113485121109,"LEMA","2019","family","family"
"1233",-0.206616378585287,"LEMA","2019","family","family"
"1234",-0.153675612657299,"LEMA","2019","family","family"
"1235",-0.0914899312151313,"LEMA","2019","family","family"
"1236",-0.174198033824542,"LEMA","2019","family","family"
"1237",-0.258885280162361,"LEMA","2019","family","family"
"1238",-0.225303662479472,"LEMA","2019","family","family"
"1239",-0.221670588094072,"LEMA","2019","family","family"
"1240",-0.206811472016427,"LEMA","2019","family","family"
"1241",-0.201859216695258,"LEMA","2019","family","family"
"1242",-0.334736809771861,"LEMA","2019","family","family"
"1243",-0.190929092411408,"LEMA","2019","family","family"
"1244",-0.18709907424975,"LEMA","2019","family","family"
"1245",-0.114056650361294,"LEMA","2019","family","family"
"1246",-0.163420721960815,"LEMA","2019","family","family"
"1247",-0.266606056122914,"LEMA","2019","family","family"
"1248",-0.212701518900434,"LEMA","2019","family","family"
"1249",-0.240759533125273,"LEMA","2019","family","family"
"1250",-0.200317876075583,"LEMA","2019","family","family"
"1251",-0.141675147997527,"LEMA","2019","family","family"
"1252",-0.200311778062416,"LEMA","2019","family","family"
"1253",-0.212728729493089,"LEMA","2019","family","family"
"1254",-0.193227237876323,"LEMA","2019","family","family"
"1255",-0.0979417152141928,"LEMA","2019","family","family"
"1256",-0.244303663752863,"LEMA","2019","family","family"
"1257",-0.138939800363558,"LEMA","2019","family","family"
"1258",-0.121815075784436,"LEMA","2019","family","family"
"1259",-0.111555668489126,"LEMA","2019","family","family"
"1260",-0.20260398725905,"LEMA","2019","family","family"
"1261",-0.164842739816477,"LEMA","2019","family","family"
"1262",-0.242858290635099,"LEMA","2019","family","family"
"1263",-0.0506641382333126,"LEMA","2019","family","family"
"1264",-0.180292051455208,"LEMA","2019","family","family"
"1265",-0.17203424623774,"LEMA","2019","family","family"
"1266",-0.11367570833658,"LEMA","2019","family","family"
"1267",-0.169579244290862,"LEMA","2019","family","family"
"1268",-0.0627664733303736,"LEMA","2019","family","family"
"1269",-0.211405969071522,"LEMA","2019","family","family"
"1270",-0.344706189871748,"LEMA","2019","family","family"
"1271",-0.266803826008214,"LEMA","2019","family","family"
"1272",-0.123338081701254,"LEMA","2019","family","family"
"1273",-0.119947680519261,"LEMA","2019","family","family"
"1274",-0.159209804700396,"LEMA","2019","family","family"
"1275",-0.116448975288186,"LEMA","2019","family","family"
"1276",-0.146554673913978,"LEMA","2019","family","family"
"1277",-0.15936647854511,"LEMA","2019","family","family"
"1278",-0.229964050574808,"LEMA","2019","family","family"
"1279",-0.143689703190492,"LEMA","2019","family","family"
"1280",-0.262962754476293,"LEMA","2019","family","family"
"1281",-0.225978754335552,"LEMA","2019","family","family"
"1282",-0.157107855446677,"LEMA","2019","family","family"
"1283",-0.261705035400859,"LEMA","2019","family","family"
"1284",-0.208481943051337,"LEMA","2019","family","family"
"1285",-0.284565366134291,"LEMA","2019","family","family"
"1286",-0.114576768620044,"LEMA","2019","family","family"
"1287",-0.0460602064980088,"LEMA","2019","family","family"
"1288",-0.169836892824935,"LEMA","2019","family","family"
"1289",-0.197695883810338,"LEMA","2019","family","family"
"1290",-0.215302773460753,"LEMA","2019","family","family"
"1291",-0.126301345929661,"LEMA","2019","family","family"
"1292",-0.117087225175032,"LEMA","2019","family","family"
"1293",-0.134645600686905,"LEMA","2019","family","family"
"1294",-0.223572854637393,"LEMA","2019","family","family"
"1295",-0.207763707494065,"LEMA","2019","family","family"
"1296",-0.268712288894496,"LEMA","2019","family","family"
"1297",-0.130538830067933,"LEMA","2019","family","family"
"1298",-0.233514768660819,"LEMA","2019","family","family"
"1299",-0.274325305016053,"LEMA","2019","family","family"
"1300",-0.184503065598329,"LEMA","2019","family","family"
"1301",-0.0898750578577387,"LEMA","2019","family","family"
"1302",-0.22758869690331,"LEMA","2019","family","family"
"1303",-0.143202458239686,"LEMA","2019","family","family"
"1304",-0.225412486129925,"LEMA","2019","family","family"
"1305",-0.116457397672438,"LEMA","2019","family","family"
"1306",-0.226212517752962,"LEMA","2019","family","family"
"1307",-0.226296121577343,"LEMA","2019","family","family"
"1308",-0.207055745264659,"LEMA","2019","family","family"
"1309",-0.151848836865922,"LEMA","2019","family","family"
"1310",-0.224990529392249,"LEMA","2019","family","family"
"1311",-0.181593966291498,"LEMA","2019","family","family"
"1312",-0.214644173636274,"LEMA","2019","family","family"
"1313",-0.0799543456773828,"LEMA","2019","family","family"
"1314",-0.217507466641449,"LEMA","2019","family","family"
"1315",-0.165527748832047,"LEMA","2019","family","family"
"1316",-0.25333522505033,"LEMA","2019","family","family"
"1317",-0.207067048876323,"LEMA","2019","family","family"
"1318",-0.216483871036174,"LEMA","2019","family","family"
"1319",-0.165150227084081,"LEMA","2019","family","family"
"1320",-0.238580076189334,"LEMA","2019","family","family"
"1321",-0.0548696906022454,"LEMA","2019","family","family"
"1322",-0.188670262788281,"LEMA","2019","family","family"
"1323",-0.225144033779886,"LEMA","2019","family","family"
"1324",-0.0673106199533119,"LEMA","2019","family","family"
"1325",-0.291122550044131,"LEMA","2019","family","family"
"1326",-0.304012133683752,"LEMA","2019","family","family"
"1327",-0.135529110786226,"LEMA","2019","family","family"
"1328",-0.0719782737488917,"LEMA","2019","family","family"
"1329",-0.26599088486595,"LEMA","2019","family","family"
"1330",-0.196546985022863,"LEMA","2019","family","family"
"1331",-0.146063563062646,"LEMA","2019","family","family"
"1332",-0.130364250800856,"LEMA","2019","family","family"
"1333",-0.144142180930278,"LEMA","2019","family","family"
"1334",-0.174847250568721,"LEMA","2019","family","family"
"1335",-0.19412712720772,"LEMA","2019","family","family"
"1336",-0.133443945659061,"LEMA","2019","family","family"
"1337",-0.0192679929457422,"LEMA","2019","family","family"
"1338",-0.24067778461814,"LEMA","2019","family","family"
"1339",-0.218069907237036,"LEMA","2019","family","family"
"1340",-0.340311883808767,"LEMA","2019","family","family"
"1341",-0.0278712805220741,"LEMA","2019","family","family"
"1342",-0.248702585515365,"LEMA","2019","family","family"
"1343",-0.168763298624121,"LEMA","2019","family","family"
"1344",-0.1454423340006,"LEMA","2019","family","family"
"1345",-0.169448185529244,"LEMA","2019","family","family"
"1346",-0.162273245876274,"LEMA","2019","family","family"
"1347",-0.260181982940654,"LEMA","2019","family","family"
"1348",-0.166322832270388,"LEMA","2019","family","family"
"1349",-0.36437695533718,"LEMA","2019","family","family"
"1350",-0.177134648319307,"LEMA","2019","family","family"
"1351",-0.174419327073228,"LEMA","2019","family","family"
"1352",-0.180224312875269,"LEMA","2019","family","family"
"1353",-0.148006397144588,"LEMA","2019","family","family"
"1354",-0.164694712419562,"LEMA","2019","family","family"
"1355",-0.35379044654475,"LEMA","2019","family","family"
"1356",-0.178095614245931,"LEMA","2019","family","family"
"1357",-0.0459320689757218,"LEMA","2019","family","family"
"1358",-0.229391492898249,"LEMA","2019","family","family"
"1359",-0.169839936096227,"LEMA","2019","family","family"
"1360",-0.287816127149347,"LEMA","2019","family","family"
"1361",-0.240804541529296,"LEMA","2019","family","family"
"1362",-0.155657820933376,"LEMA","2019","family","family"
"1363",-0.26262382163216,"LEMA","2019","family","family"
"1364",-0.297027284347998,"LEMA","2019","family","family"
"1365",-0.10128971234232,"LEMA","2019","family","family"
"1366",-0.267182646698933,"LEMA","2019","family","family"
"1367",-0.226569419542809,"LEMA","2019","family","family"
"1368",-0.0614444008128655,"LEMA","2019","family","family"
"1369",-0.184744627005474,"LEMA","2019","family","family"
"1370",-0.213478596573532,"LEMA","2019","family","family"
"1371",-0.0315783615915153,"LEMA","2019","family","family"
"1372",-0.15846049760224,"LEMA","2019","family","family"
"1373",-0.0440141197974259,"LEMA","2019","family","family"
"1374",-0.242089729031313,"LEMA","2019","family","family"
"1375",-0.253391794063631,"LEMA","2019","family","family"
"1376",-0.22686152500489,"LEMA","2019","family","family"
"1377",-0.17676026551999,"LEMA","2019","family","family"
"1378",-0.170967317917855,"LEMA","2019","family","family"
"1379",-0.132540106772639,"LEMA","2019","family","family"
"1380",-0.209730698537425,"LEMA","2019","family","family"
"1381",-0.19780165698498,"LEMA","2019","family","family"
"1382",-0.0679707475399014,"LEMA","2019","family","family"
"1383",-0.0846114230526689,"LEMA","2019","family","family"
"1384",-0.267474907991861,"LEMA","2019","family","family"
"1385",-0.171377574384971,"LEMA","2019","family","family"
"1386",-0.18579832277454,"LEMA","2019","family","family"
"1387",-0.181117247463496,"LEMA","2019","family","family"
"1388",-0.166460629900186,"LEMA","2019","family","family"
"1389",-0.178029662162856,"LEMA","2019","family","family"
"1390",-0.133374218437947,"LEMA","2019","family","family"
"1391",-0.283266463610712,"LEMA","2019","family","family"
"1392",-0.270890079840632,"LEMA","2019","family","family"
"1393",-0.101579909940309,"LEMA","2019","family","family"
"1394",-0.11369378218375,"LEMA","2019","family","family"
"1395",-0.0789528348041827,"LEMA","2019","family","family"
"1396",-0.236264459873879,"LEMA","2019","family","family"
"1397",-0.140972160756244,"LEMA","2019","family","family"
"1398",-0.291731922760997,"LEMA","2019","family","family"
"1399",-0.257860491160837,"LEMA","2019","family","family"
"1400",-0.197073102230184,"LEMA","2019","family","family"
"1401",-0.0833116106561071,"LEMA","2019","family","family"
"1402",-0.192917240476994,"LEMA","2019","family","family"
"1403",-0.260530647557654,"LEMA","2019","family","family"
"1404",-0.0676802107118903,"LEMA","2019","family","family"
"1405",-0.0841306774695568,"LEMA","2019","family","family"
"1406",-0.21661113497877,"LEMA","2019","family","family"
"1407",-0.238520682114295,"LEMA","2019","family","family"
"1408",-0.241842229715276,"LEMA","2019","family","family"
"1409",-0.191257898666,"LEMA","2019","family","family"
"1410",-0.156790038581052,"LEMA","2019","family","family"
"1411",-0.155446317178166,"LEMA","2019","family","family"
"1412",-0.115745451556085,"LEMA","2019","family","family"
"1413",-0.183920428845481,"LEMA","2019","family","family"
"1414",-0.224934464071774,"LEMA","2019","family","family"
"1415",-0.207916615212646,"LEMA","2019","family","family"
"1416",-0.0873793098483674,"LEMA","2019","family","family"
"1417",-0.192315538450033,"LEMA","2019","family","family"
"1418",-0.265154699803994,"LEMA","2019","family","family"
"1419",-0.238848807861958,"LEMA","2019","family","family"
"1420",-0.142888633784809,"LEMA","2019","family","family"
"1421",-0.126672591111015,"LEMA","2019","family","family"
"1422",-0.116173497707937,"LEMA","2019","family","family"
"1423",-0.323434795655904,"LEMA","2019","family","family"
"1424",-0.0933988424825068,"LEMA","2019","family","family"
"1425",-0.0658482623680375,"LEMA","2019","family","family"
"1426",-0.266146848975921,"LEMA","2019","family","family"
"1427",-0.0979175744855124,"LEMA","2019","family","family"
"1428",-0.109361336841632,"LEMA","2019","family","family"
"1429",-0.0886997435236281,"LEMA","2019","family","family"
"1430",-0.198264213986733,"LEMA","2019","family","family"
"1431",-0.134142260517414,"LEMA","2019","family","family"
"1432",-0.232973402071381,"LEMA","2019","family","family"
"1433",-0.216147483452602,"LEMA","2019","family","family"
"1434",-0.107839902808111,"LEMA","2019","family","family"
"1435",-0.241334557071394,"LEMA","2019","family","family"
"1436",-0.151962794459902,"LEMA","2019","family","family"
"1437",-0.145337843059006,"LEMA","2019","family","family"
"1438",-0.131421269247016,"LEMA","2019","family","family"
"1439",-0.130492716390615,"LEMA","2019","family","family"
"1440",-0.120481395914467,"LEMA","2019","family","family"
"1441",-0.240345762041243,"LEMA","2019","family","family"
"1442",-0.0978184183300312,"LEMA","2019","family","family"
"1443",-0.282941533809784,"LEMA","2019","family","family"
"1444",-0.232942078169341,"LEMA","2019","family","family"
"1445",-0.134984634331341,"LEMA","2019","family","family"
"1446",-0.219963915351486,"LEMA","2019","family","family"
"1447",-0.195151409205519,"LEMA","2019","family","family"
"1448",-0.130950580004865,"LEMA","2019","family","family"
"1449",-0.128154472313187,"LEMA","2019","family","family"
"1450",-0.190831752860018,"LEMA","2019","family","family"
"1451",-0.265829761647609,"LEMA","2019","family","family"
"1452",-0.117867333166256,"LEMA","2019","family","family"
"1453",-0.111507225770336,"LEMA","2019","family","family"
"1454",-0.215425345907049,"LEMA","2019","family","family"
"1455",-0.0103423285285242,"LEMA","2019","family","family"
"1456",-0.260591533853871,"LEMA","2019","family","family"
"1457",-0.0418575547732061,"LEMA","2019","family","family"
"1458",-0.110916618289326,"LEMA","2019","family","family"
"1459",-0.168134337955745,"LEMA","2019","family","family"
