"","alpha_hat_ij_MEEL","alpha_hat_ij_POMO","alpha_hat_ij_SCLA","alpha_hat_ij_NA","beta_plant_hat_ijk_LEMA_POMO","focal","year","complexity.plant","complexity.animal"
"591",-0.176358670631125,-0.234083277260665,0.0944319666426612,NA,-0.165969466516047,"HOMA","All","code.plant","species"
"592",-0.307780036720324,-0.174989499572691,0.214205897640649,NA,-0.0238658961288616,"HOMA","All","code.plant","species"
"593",-0.260879514895758,-0.237590222296673,0.126031887348917,NA,-0.0113279413914391,"HOMA","All","code.plant","species"
"594",-0.256447990798145,-0.19732633198892,0.147961537149966,NA,0.034875960292116,"HOMA","All","code.plant","species"
"595",-0.189730165961518,-0.148619938990588,0.233078308047756,NA,-0.0959625205228364,"HOMA","All","code.plant","species"
"596",-0.412980617332312,-0.163881012640828,0.179463022613082,NA,0.0441282440968227,"HOMA","All","code.plant","species"
"597",-0.377222776289473,-0.180905820393435,0.262882133944272,NA,-0.092893738824981,"HOMA","All","code.plant","species"
"598",-0.407290212090354,-0.196388612649957,0.242254380382041,NA,0.216374284507473,"HOMA","All","code.plant","species"
"599",-0.455059437822712,-0.305859158106882,0.0610159726624335,NA,0.139903497669474,"HOMA","All","code.plant","species"
"600",-0.211397975255179,-0.208979114916039,0.0746301634182387,NA,0.01181091566095,"HOMA","All","code.plant","species"
"601",-0.219700343600121,-0.110335638971633,0.274710062764131,NA,-0.0639677121539822,"HOMA","All","code.plant","species"
"602",-0.164138460314927,-0.11398601660884,0.0813996222535691,NA,-0.0658983661846239,"HOMA","All","code.plant","species"
"603",-0.322772667995619,-0.201081623065281,0.152272060880264,NA,-0.0509535123130906,"HOMA","All","code.plant","species"
"604",-0.340518236231041,-0.143979480853695,0.142281188289014,NA,-0.0465391977092002,"HOMA","All","code.plant","species"
"605",-0.296402298849501,-0.051779891621068,0.147492205886855,NA,0.0704636608060314,"HOMA","All","code.plant","species"
"606",-0.239585021339893,-0.229971172248401,0.102476859917318,NA,0.109931655509664,"HOMA","All","code.plant","species"
"607",-0.148999909152351,-0.124367717634145,0.106766807530496,NA,-0.037488736666809,"HOMA","All","code.plant","species"
"608",-0.441872808158454,-0.298731707361952,0.179427995238346,NA,-0.0912842637247897,"HOMA","All","code.plant","species"
"609",-0.307801813333197,-0.225044007050412,0.0170958964332564,NA,0.126972568283386,"HOMA","All","code.plant","species"
"610",-0.372370822429005,-0.202446752135773,0.206292038363407,NA,0.0916927603140005,"HOMA","All","code.plant","species"
"611",-0.161860372549308,-0.131065130249206,0.258993500126974,NA,-0.0233758320197912,"HOMA","All","code.plant","species"
"612",-0.295154444233889,-0.199687394235375,0.0618768175511515,NA,-0.119440777741262,"HOMA","All","code.plant","species"
"613",-0.134532674369547,-0.222059032376475,0.132585961111549,NA,-0.0256134885939241,"HOMA","All","code.plant","species"
"614",-0.236691413533689,-0.127333827232567,0.0476961944052237,NA,0.0569629146244588,"HOMA","All","code.plant","species"
"615",-0.194255895887311,-0.328607222159093,0.330523504038454,NA,-0.0513687264953465,"HOMA","All","code.plant","species"
"616",-0.41449531019602,-0.272299444361964,0.174983588836545,NA,-0.0471073734513019,"HOMA","All","code.plant","species"
"617",-0.157145309763354,-0.198064148125442,0.0544486282190377,NA,0.227630537336075,"HOMA","All","code.plant","species"
"618",-0.082692990963668,-0.0284747468089789,0.181212347805949,NA,0.056635556396444,"HOMA","All","code.plant","species"
"619",-0.268423808330556,-0.25898815970475,0.177200288256502,NA,-0.242047528953038,"HOMA","All","code.plant","species"
"620",-0.176261217434032,-0.162865125543123,0.201989125876317,NA,0.0218843724452682,"HOMA","All","code.plant","species"
"621",-0.310633856521355,-0.250237872594226,0.227828937465075,NA,0.057728921447858,"HOMA","All","code.plant","species"
"622",-0.298476804153947,-0.236581008025351,0.13021337617311,NA,0.0170328907727839,"HOMA","All","code.plant","species"
"623",-0.288979419088152,-0.221411048119294,0.24600924001758,NA,0.023487226657235,"HOMA","All","code.plant","species"
"624",-0.306583580602545,-0.330447049393216,-0.0199690131393581,NA,0.0832766916019272,"HOMA","All","code.plant","species"
"625",-0.185228916135504,-0.217057142431611,0.127115903037005,NA,-0.123693218569171,"HOMA","All","code.plant","species"
"626",-0.33601356667676,-0.127184694652944,0.160657051518706,NA,0.00957991102557565,"HOMA","All","code.plant","species"
"627",-0.275493508641036,-0.388845305762502,0.127591983003255,NA,-0.0797894986981792,"HOMA","All","code.plant","species"
"628",-0.211500023803673,-0.210350612938331,0.13377570521464,NA,-0.0533322573731269,"HOMA","All","code.plant","species"
"629",-0.329692123040159,-0.299809859956364,0.249088993451517,NA,-0.293467841932432,"HOMA","All","code.plant","species"
"630",-0.160852758774941,-0.211446710420036,0.261770168648785,NA,0.019132901247791,"HOMA","All","code.plant","species"
"631",-0.187791173916009,-0.210531145699826,0.335824613359106,NA,0.0108905368993091,"HOMA","All","code.plant","species"
"632",-0.224989957630092,-0.232521358402138,0.140790346286837,NA,0.0949075473527221,"HOMA","All","code.plant","species"
"633",-0.161910097276402,-0.104585269947885,0.243102069256411,NA,-0.108786128712277,"HOMA","All","code.plant","species"
"634",-0.227361400834429,-0.128660538793905,0.235494095788047,NA,-0.127967482917855,"HOMA","All","code.plant","species"
"635",-0.327840493968358,-0.347487761600228,0.097618103633581,NA,-0.0454025605965416,"HOMA","All","code.plant","species"
"636",-0.399946984945366,-0.358404205046506,0.195819978618187,NA,0.044492782563289,"HOMA","All","code.plant","species"
"637",-0.254545522114001,-0.242854961207565,0.213212929460391,NA,-0.0779602466826845,"HOMA","All","code.plant","species"
"638",-0.288771508743957,-0.17408364358277,0.040202973031382,NA,-0.0263492232900153,"HOMA","All","code.plant","species"
"639",-0.253252146227249,-0.18247850863055,0.236268104590707,NA,-0.0684329343959328,"HOMA","All","code.plant","species"
"640",-0.219891939316415,-0.118318869625382,0.279384983979166,NA,0.0213770355221681,"HOMA","All","code.plant","species"
"641",-0.307932283559104,-0.225475437605499,0.213346990094845,NA,0.0670691304909485,"HOMA","All","code.plant","species"
"642",-0.314051874627323,-0.136521816347686,0.117925318827538,NA,0.0173829376833567,"HOMA","All","code.plant","species"
"643",-0.398489161198717,-0.231095700130134,0.259055151645064,NA,0.119723248584316,"HOMA","All","code.plant","species"
"644",-0.182508731972614,-0.230245634613545,0.266247540286966,NA,0.045348428935895,"HOMA","All","code.plant","species"
"645",-0.231648776909591,-0.175610087406541,0.0882756667372253,NA,0.0857071261234845,"HOMA","All","code.plant","species"
"646",-0.287630610378587,-0.303919220486727,0.0416100032097744,NA,-0.0654376355662981,"HOMA","All","code.plant","species"
"647",-0.332311966146286,-0.225029933776853,0.304146684775087,NA,0.157761181244309,"HOMA","All","code.plant","species"
"648",-0.331241488805313,-0.382952762643099,0.273111671594956,NA,-0.0519111269842614,"HOMA","All","code.plant","species"
"649",-0.366754147277614,-0.243025548226084,0.219495514611804,NA,0.0503712559847884,"HOMA","All","code.plant","species"
"650",-0.332807460308123,-0.224852302609652,0.254656615851426,NA,-0.0664667973431471,"HOMA","All","code.plant","species"
"651",-0.296874606460684,-0.352014112672312,-0.0227115645578052,NA,-0.108531960996115,"HOMA","All","code.plant","species"
"652",-0.366069427885654,-0.246861592220083,0.0304489779764199,NA,-0.0244688257739627,"HOMA","All","code.plant","species"
"653",-0.235017098101894,-0.166744707432458,0.150767612026825,NA,-0.126258970878963,"HOMA","All","code.plant","species"
"654",-0.379722985890348,-0.205740133749882,0.192118351727241,NA,-0.114805462198772,"HOMA","All","code.plant","species"
"655",-0.239482833913648,-0.26640235447396,0.137568015278978,NA,-0.0291277917402812,"HOMA","All","code.plant","species"
"656",-0.263153721184455,-0.144440091730887,0.219420519847347,NA,-0.133493182652887,"HOMA","All","code.plant","species"
"657",-0.116332975288183,-0.246824266201891,0.146462560581833,NA,-0.0461405859688866,"HOMA","All","code.plant","species"
"658",-0.20334896411591,-0.284963201648343,0.113683269922663,NA,0.0277147023463873,"HOMA","All","code.plant","species"
"659",-0.216488415111063,-0.0870118809728142,0.3106186044167,NA,-0.0569580930134631,"HOMA","All","code.plant","species"
"660",-0.284137390431777,-0.186200081875648,0.182653412969186,NA,0.0464475540993108,"HOMA","All","code.plant","species"
"661",-0.235389487004715,-0.165767116789172,0.206848433636464,NA,-0.146395957810965,"HOMA","All","code.plant","species"
"662",-0.271670221046645,-0.294439829739676,0.104862754217724,NA,0.0259359027832209,"HOMA","All","code.plant","species"
"663",-0.185877086512868,-0.313025193686615,0.24414846786398,NA,0.0610759784304036,"HOMA","All","code.plant","species"
"664",-0.20543283519154,-0.299385783204246,0.177116961294114,NA,0.0591821298013544,"HOMA","All","code.plant","species"
"665",-0.263827923412624,-0.183009856295661,0.194182653364066,NA,0.122441239331464,"HOMA","All","code.plant","species"
"666",-0.370874965185754,-0.137809319754283,0.26638122018181,NA,0.0305622086536486,"HOMA","All","code.plant","species"
"667",-0.269510091847427,-0.273274495621196,0.312315778650873,NA,-0.182739010605561,"HOMA","All","code.plant","species"
"668",-0.481346333585784,-0.102530436954309,-0.00502462353572997,NA,0.112304043571386,"HOMA","All","code.plant","species"
"669",-0.197216930728062,-0.236007978211737,0.176923189428744,NA,-0.0472243117884575,"HOMA","All","code.plant","species"
"670",-0.264719126648766,-0.193089822870871,0.203172021488929,NA,0.0979823033719474,"HOMA","All","code.plant","species"
"671",-0.252890961595837,-0.147853526492959,0.136275884293951,NA,0.0144945054475256,"HOMA","All","code.plant","species"
"672",-0.233475025241548,-0.0047972773280226,0.18438357719899,NA,0.0979942425614635,"HOMA","All","code.plant","species"
"673",-0.338846996258197,-0.346080358087606,0.0376137136563972,NA,0.0922356054134756,"HOMA","All","code.plant","species"
"674",-0.298275739931907,-0.204071754117221,0.10692217056397,NA,-0.127114432758084,"HOMA","All","code.plant","species"
"675",-0.3212533053408,-0.215002315868764,0.233938394445109,NA,-0.0392020696840889,"HOMA","All","code.plant","species"
"676",-0.399084440113606,-0.298734095138512,0.10534467950656,NA,-0.00903762045056833,"HOMA","All","code.plant","species"
"677",-0.22448807244513,-0.252034342961796,0.294779390227599,NA,-0.156868699006402,"HOMA","All","code.plant","species"
"678",-0.28303788835584,-0.263746331041314,0.262624027609882,NA,-0.0177344936019266,"HOMA","All","code.plant","species"
"679",-0.319837580244961,-0.134319930810859,0.121795882118388,NA,-0.0950896191540272,"HOMA","All","code.plant","species"
"680",-0.411944209026268,-0.232033997946587,0.272437059062727,NA,-0.0135460571145837,"HOMA","All","code.plant","species"
"681",-0.214563267020162,-0.317412830017246,0.282588426349727,NA,-0.0232698545934243,"HOMA","All","code.plant","species"
"682",-0.228275974945595,-0.335616997747464,0.100840683709515,NA,0.168828778992337,"HOMA","All","code.plant","species"
"683",-0.347820185356083,-0.239467739895943,0.233978606830176,NA,-0.13405697492822,"HOMA","All","code.plant","species"
"684",-0.246047448857933,-0.309576191978084,0.125100101602462,NA,-0.0709215552991159,"HOMA","All","code.plant","species"
"685",-0.265857141396288,-0.15811314151603,0.296505621369491,NA,-0.14564907524473,"HOMA","All","code.plant","species"
"686",-0.300635200261776,-0.187128712235986,0.239200405491837,NA,0.0111129240176433,"HOMA","All","code.plant","species"
"687",-0.253205995816582,-0.27646005387414,0.184366286336654,NA,-0.051000474615019,"HOMA","All","code.plant","species"
"688",-0.33139149398015,-0.235069969820705,0.193509583864387,NA,0.0266688626342202,"HOMA","All","code.plant","species"
"689",-0.271270553830724,-0.236825526871449,0.111463122457334,NA,0.0330142828888496,"HOMA","All","code.plant","species"
"690",-0.248843465089157,-0.300029400844013,0.0052905674034105,NA,0.0214033172095716,"HOMA","All","code.plant","species"
"691",-0.213917374935392,-0.287254127976616,0.0649819221351953,NA,0.0982733057461027,"HOMA","All","code.plant","species"
"692",-0.37398015481045,-0.362066183725262,0.0833226101034057,NA,-0.126143599493354,"HOMA","All","code.plant","species"
"693",-0.214943814232359,-0.159969241044656,0.0891666876712693,NA,-0.248129332626481,"HOMA","All","code.plant","species"
"694",-0.335202401714065,-0.257312632801283,0.145684508509932,NA,0.0085071597862576,"HOMA","All","code.plant","species"
"695",-0.194502879492209,-0.253203480519296,0.149967526364077,NA,0.0786731886956078,"HOMA","All","code.plant","species"
"696",-0.30624495020834,-0.210490166076101,0.161498909784438,NA,-0.156947089254531,"HOMA","All","code.plant","species"
"697",-0.0282708054577131,-0.195073202615348,0.322077463379133,NA,-0.197285818134149,"HOMA","All","code.plant","species"
"698",-0.283378704178159,-0.080026561261035,0.0768825415178791,NA,0.064995557766528,"HOMA","All","code.plant","species"
"699",-0.29534010331488,-0.109048948750462,0.111055988619505,NA,-0.0301083811097522,"HOMA","All","code.plant","species"
"700",-0.33301676536572,-0.336314501155285,0.141104355949291,NA,0.0982583322621691,"HOMA","All","code.plant","species"
"701",-0.305900929404668,-0.355526614750607,0.280766189949353,NA,0.0578382310553993,"HOMA","All","code.plant","species"
"702",-0.229886905394084,-0.276422172384752,0.201203319190006,NA,0.00426465723527758,"HOMA","All","code.plant","species"
"703",-0.356809407852252,-0.231831052148859,0.0575250796834328,NA,0.104701185331318,"HOMA","All","code.plant","species"
"704",-0.197612261330521,-0.153337016343439,0.0868612880548922,NA,-0.0122541870184882,"HOMA","All","code.plant","species"
"705",-0.284260304732041,-0.254686695611085,0.00566346562881526,NA,0.0863087478270534,"HOMA","All","code.plant","species"
"706",-0.208050524186366,-0.191588628057916,0.168816016583985,NA,0.0430642747628867,"HOMA","All","code.plant","species"
"707",-0.215940707709544,-0.158245320001521,0.298494649656205,NA,-0.0189308005029161,"HOMA","All","code.plant","species"
"708",-0.205886081441828,-0.0761220853590377,0.228531490865419,NA,0.0137547534454623,"HOMA","All","code.plant","species"
"709",-0.277194140938385,-0.183899279566283,0.212297651794568,NA,-0.174176360795274,"HOMA","All","code.plant","species"
"710",-0.219269173153141,-0.261829519569463,0.18974241755753,NA,0.0284580394260818,"HOMA","All","code.plant","species"
"711",-0.177361129047551,-0.252336323209335,0.0918851777920371,NA,-0.0351443630777198,"HOMA","All","code.plant","species"
"712",-0.273865425587414,-0.153377158633404,0.173748637812251,NA,-0.0666585332994225,"HOMA","All","code.plant","species"
"713",-0.346635613541109,-0.351488689429322,0.17088482974873,NA,-0.110894571540993,"HOMA","All","code.plant","species"
"714",-0.282987033072262,-0.215291989292476,0.0651716159819575,NA,0.0524276759154081,"HOMA","All","code.plant","species"
"715",-0.308803771427978,-0.0830113809769677,0.17504831300164,NA,-0.14887327076704,"HOMA","All","code.plant","species"
"716",-0.228289397574597,-0.303229446710424,0.108007220421086,NA,0.0320364680006675,"HOMA","All","code.plant","species"
"717",-0.216039193262722,-0.0436430606666702,0.185029632217471,NA,0.0186682029711924,"HOMA","All","code.plant","species"
"718",-0.244910361001738,-0.259773457943437,0.26403129168764,NA,-0.175298533905972,"HOMA","All","code.plant","species"
"719",-0.227714977285662,-0.182235124883687,0.0991269924042515,NA,-0.0508761643712676,"HOMA","All","code.plant","species"
"720",-0.35985468092848,-0.16845130738191,0.168841856239649,NA,-0.137645899407196,"HOMA","All","code.plant","species"
"721",-0.330514817728276,-0.214420017814431,0.178759025488451,NA,-0.0175935247904625,"HOMA","All","code.plant","species"
"722",-0.301146158484946,-0.256392309659101,0.192208215448706,NA,-0.0541522780138971,"HOMA","All","code.plant","species"
"723",-0.240522723697536,-0.207833103974612,0.137174279947354,NA,0.0223521573488308,"HOMA","All","code.plant","species"
"724",-0.266895490297397,-0.150143961929636,0.248241189221593,NA,0.151479535924222,"HOMA","All","code.plant","species"
"725",-0.361743319180999,-0.319311351272995,0.22984943850558,NA,-0.164027123574605,"HOMA","All","code.plant","species"
"726",-0.235579165533695,-0.308726104483119,0.129835574485517,NA,-0.0506973508246039,"HOMA","All","code.plant","species"
"727",-0.133089715762824,-0.138345813824876,0.092736052279466,NA,-0.111993384752018,"HOMA","All","code.plant","species"
"728",-0.24163541881585,-0.249117302188789,0.123283875922253,NA,0.0585049854023356,"HOMA","All","code.plant","species"
"729",-0.233554346997483,-0.221429021651162,0.188155794342082,NA,-0.0823109532169426,"HOMA","All","code.plant","species"
"730",-0.340536019412892,-0.171122406100444,0.126395912018697,NA,-0.158191212030654,"HOMA","All","code.plant","species"
"731",-0.227512280867093,-0.351693329432832,0.16077877432388,NA,0.0104729177843026,"HOMA","All","code.plant","species"
"732",-0.45714812150037,-0.214232865089784,0.19644487581682,NA,-0.0186528316055488,"HOMA","All","code.plant","species"
"733",-0.377796494486648,-0.143471677813208,0.168953384764193,NA,-0.0386325351721378,"HOMA","All","code.plant","species"
"734",-0.239775821851148,-0.251847417523344,0.278368206772279,NA,0.128270689769057,"HOMA","All","code.plant","species"
"735",-0.257920498283247,-0.21785797547514,0.133494427613801,NA,-0.0382881689990348,"HOMA","All","code.plant","species"
"736",-0.365086670482028,-0.252977367126413,0.0314721774941764,NA,0.025403349880154,"HOMA","All","code.plant","species"
"737",-0.401011179354035,-0.362309851480479,-0.0569039350662341,NA,0.0762716490465607,"HOMA","All","code.plant","species"
"738",-0.364062362588424,-0.125338334056243,0.194487770490932,NA,0.0914934391159914,"HOMA","All","code.plant","species"
"739",-0.237128191162174,-0.263429694841471,0.0729041288667422,NA,-0.00616371158878548,"HOMA","All","code.plant","species"
"740",-0.352556340858451,-0.378083493657487,0.148019961305347,NA,0.018468101511339,"HOMA","All","code.plant","species"
"741",-0.307911884998118,-0.206672704907045,0.167482990737582,NA,-0.063476200678078,"HOMA","All","code.plant","species"
"742",-0.108140616505772,-0.200996077567575,0.210541596851926,NA,0.0270882631457274,"HOMA","All","code.plant","species"
"743",-0.270909144561971,-0.108636312666141,0.0776949643288687,NA,0.0515501210420231,"HOMA","All","code.plant","species"
"744",-0.289405925561033,-0.226799297714901,0.218076996418822,NA,0.127877932122829,"HOMA","All","code.plant","species"
"745",-0.290874525754671,-0.138454240623936,0.101535528520531,NA,0.15655733627055,"HOMA","All","code.plant","species"
"746",-0.255190007132393,-0.271952213301482,0.109774441052276,NA,-0.0331083084359417,"HOMA","All","code.plant","species"
"747",-0.29480273338772,-0.195235428729658,0.32329744118315,NA,-0.110269311339085,"HOMA","All","code.plant","species"
"748",-0.292958596133045,-0.280612525604868,0.169468712246908,NA,-0.0430466088736855,"HOMA","All","code.plant","species"
"749",-0.407713257646591,-0.176632728908614,0.299276593327632,NA,0.0632215702466781,"HOMA","All","code.plant","species"
"750",-0.210833333030265,-0.180863216702873,0.132918545333849,NA,-0.0786116945269024,"HOMA","All","code.plant","species"
"751",-0.290828030739482,-0.160466616942498,0.0317204449532702,NA,0.0295362892554902,"HOMA","All","code.plant","species"
"752",-0.247002291476697,-0.181209838017187,0.0854435725487697,NA,-0.0109449378926694,"HOMA","All","code.plant","species"
"753",-0.0922422565350907,-0.217624603111583,0.174437219397997,NA,-0.0195586776633776,"HOMA","All","code.plant","species"
"754",-0.260577933332133,-0.28080306793335,0.158204201728459,NA,0.164278644308367,"HOMA","All","code.plant","species"
"755",-0.226038909269246,-0.260961528368652,0.252379760847131,NA,-0.0242372177038206,"HOMA","All","code.plant","species"
"756",-0.240433123702975,-0.131462684497067,0.203688501649174,NA,-0.0607323984881539,"HOMA","All","code.plant","species"
"757",-0.367478887131235,-0.327205517537691,0.00762895243561257,NA,-0.0450671179482649,"HOMA","All","code.plant","species"
"758",-0.459735545785112,-0.363490515624178,0.124003432015239,NA,0.0252071541136316,"HOMA","All","code.plant","species"
"759",-0.264764710309175,-0.292002781705274,0.21787244150553,NA,-0.289805741731453,"HOMA","All","code.plant","species"
"760",-0.295527239865174,-0.262811423991102,0.105163841717504,NA,-0.120285623005484,"HOMA","All","code.plant","species"
"761",-0.461558224398515,-0.27025937041785,0.228103777995556,NA,-0.0290819332924086,"HOMA","All","code.plant","species"
"762",-0.22933899986893,-0.306421871820471,0.258172858836266,NA,0.017958686689959,"HOMA","All","code.plant","species"
"763",-0.387949602627918,-0.180891368820333,0.242843074688889,NA,0.107669667764597,"HOMA","All","code.plant","species"
"764",-0.312264296254097,-0.324902663528953,0.264915478933933,NA,-0.105389609175257,"HOMA","All","code.plant","species"
"765",-0.235727192421941,-0.287245382918848,0.169634642550895,NA,0.00971077109279994,"HOMA","All","code.plant","species"
"766",-0.402249930514404,-0.143845260364315,0.154043121479635,NA,0.0732930377942751,"HOMA","All","code.plant","species"
"767",-0.274313500508401,-0.247530199689088,0.116416300604842,NA,-0.0575434496019901,"HOMA","All","code.plant","species"
"768",-0.242871506536314,-0.276841835662054,0.342486001901144,NA,0.0189830173095302,"HOMA","All","code.plant","species"
"769",-0.259839509800069,-0.229509075705803,0.152176049647824,NA,-0.319453672393129,"HOMA","All","code.plant","species"
"770",-0.356727272296931,-0.0125733476747408,0.0795393969168905,NA,-0.0113574673794262,"HOMA","All","code.plant","species"
"771",-0.251925134531796,-0.108243411195834,0.00466512306184708,NA,0.0550724390437514,"HOMA","All","code.plant","species"
"772",-0.237729452101783,-0.185463720747813,0.160085923479185,NA,0.0847269681821896,"HOMA","All","code.plant","species"
"773",-0.0981553880175543,-0.234064497187839,0.16343008812718,NA,-0.00471158037680097,"HOMA","All","code.plant","species"
"774",-0.308405511841646,-0.257857624106033,0.152697415792751,NA,-0.0853821136113343,"HOMA","All","code.plant","species"
"775",-0.422932315788158,-0.268085720140753,0.188837403758665,NA,-0.0400108387587214,"HOMA","All","code.plant","species"
"776",-0.327713145278742,-0.276025005294112,0.159473743985584,NA,-0.077346918795614,"HOMA","All","code.plant","species"
"777",-0.384591103581294,-0.300223228710845,0.133168509282944,NA,-0.0367340660892918,"HOMA","All","code.plant","species"
"778",-0.234680057797024,-0.302324170105724,0.184206807914717,NA,-0.0381640586664912,"HOMA","All","code.plant","species"
"779",-0.264306812824686,-0.142471607759221,0.267812689562182,NA,0.0660254365288604,"HOMA","All","code.plant","species"
"780",-0.179554805844802,-0.192720561344729,0.324484620267653,NA,0.00287949376175578,"HOMA","All","code.plant","species"
"781",-0.294104858350301,-0.255131208477291,0.199333424987124,NA,0.135889826357893,"HOMA","All","code.plant","species"
"782",-0.315690095660176,-0.218920807164737,0.216502049966083,NA,-0.0113674183938608,"HOMA","All","code.plant","species"
"783",-0.405389830203312,-0.214116100107039,0.0466334811539375,NA,-0.0189372901596299,"HOMA","All","code.plant","species"
"784",-0.277756060548415,-0.304899477992853,0.127416046049966,NA,-0.0722326031173985,"HOMA","All","code.plant","species"
"785",-0.272306812582739,-0.227889570473186,0.227302814878067,NA,0.00361486054077975,"HOMA","All","code.plant","species"
"786",-0.270742577689084,-0.212172509455825,0.131900940000503,NA,-0.0583397464483427,"HOMA","All","code.plant","species"
"787",-0.244172757702113,-0.24008435552036,0.207859304516286,NA,0.0777402671609917,"HOMA","All","code.plant","species"
"788",-0.305580476770679,-0.210736410896864,0.218009545382691,NA,0.113042578330816,"HOMA","All","code.plant","species"
"789",-0.198435921354518,-0.216311510835797,0.265326130769726,NA,0.140126018051296,"HOMA","All","code.plant","species"
"790",-0.145929044307322,-0.0401923280558893,0.196597623815279,NA,-0.0259220937889038,"HOMA","All","code.plant","species"
"791",-0.395669570722618,-0.215041279705154,0.260143512922145,NA,-0.041213790288787,"HOMA","All","code.plant","species"
"792",-0.147213698457488,-0.260217894272768,0.133514911504604,NA,0.0557467188069634,"HOMA","All","code.plant","species"
"793",-0.359025837031297,-0.238871447177162,0.146791895214407,NA,-0.0506271720844462,"HOMA","All","code.plant","species"
"794",-0.330058160518249,-0.150290920616904,0.13240549638306,NA,-0.0978632853023261,"HOMA","All","code.plant","species"
"795",-0.2898953748094,-0.045109002852883,0.200416920674569,NA,0.189583216990639,"HOMA","All","code.plant","species"
"796",-0.252912935157488,-0.210158654822556,0.106458076827138,NA,0.0818653074097913,"HOMA","All","code.plant","species"
"797",-0.233248585508043,-0.225824428428268,0.161223149299259,NA,0.0263004872138961,"HOMA","All","code.plant","species"
"798",-0.257290957895267,-0.2439696907905,0.0241931613481385,NA,0.113540514750901,"HOMA","All","code.plant","species"
"799",-0.252920138738745,-0.346655376255403,0.102558814814419,NA,-0.0378165303050733,"HOMA","All","code.plant","species"
"800",-0.211594459577549,-0.201711330863878,0.212852456264878,NA,0.0172314278957231,"HOMA","All","code.plant","species"
"801",-0.242001163248082,-0.316149183519277,0.29823920518944,NA,-0.139066065699557,"HOMA","All","code.plant","species"
"802",-0.321287679992367,-0.252079218717474,0.111789310642646,NA,-0.187624813681743,"HOMA","All","code.plant","species"
"803",-0.293861183713945,-0.212100447156938,0.076232681458352,NA,0.0553897682528028,"HOMA","All","code.plant","species"
"804",-0.313132897888773,-0.205669209626391,0.212269105606246,NA,-0.00521957375497328,"HOMA","All","code.plant","species"
"805",-0.142228794561317,-0.260870989429621,0.24170080279496,NA,0.0740453098217664,"HOMA","All","code.plant","species"
"806",-0.120867330940064,-0.130084416474791,0.162276064762649,NA,-0.0202790505054,"HOMA","All","code.plant","species"
"807",-0.414398493241959,-0.32061616946174,0.126851448521638,NA,0.016994788009548,"HOMA","All","code.plant","species"
"808",-0.300444714922867,-0.315238891826831,0.341114423397179,NA,0.117963599444479,"HOMA","All","code.plant","species"
"809",-0.23808496371662,-0.286677914830072,0.12603112814703,NA,-0.0374790930000714,"HOMA","All","code.plant","species"
"810",-0.194867539370603,-0.203034714713497,0.252100346334016,NA,0.253366321869183,"HOMA","All","code.plant","species"
"811",-0.33821720890719,-0.271900806752058,-0.00997863032456814,NA,-0.100376417080921,"HOMA","All","code.plant","species"
"812",-0.285164663583522,-0.0762651022374651,0.271485558193449,NA,0.0413939632055584,"HOMA","All","code.plant","species"
"813",-0.277686227477394,-0.150374107688639,0.173576280209065,NA,0.0993095410778417,"HOMA","All","code.plant","species"
"814",-0.280532844415605,-0.136091762943045,0.128080211560796,NA,0.0670886532589039,"HOMA","All","code.plant","species"
"815",-0.194667909933331,-0.311371360844998,0.10991656359719,NA,-0.0965684669977899,"HOMA","All","code.plant","species"
"816",-0.305724376264525,-0.204379537897477,0.121601778609742,NA,-0.0417645750847608,"HOMA","All","code.plant","species"
"817",-0.198723552651571,-0.16250058786477,0.194742666189124,NA,0.191117465831744,"HOMA","All","code.plant","species"
"818",-0.235132536589793,-0.149301865944167,0.111894195903504,NA,0.0668287686837781,"HOMA","All","code.plant","species"
"819",-0.330517333719138,-0.234468781189619,0.295654052110077,NA,0.156518792273828,"HOMA","All","code.plant","species"
"820",-0.348296431202226,-0.111170741982354,0.205459307591916,NA,0.0391683976832915,"HOMA","All","code.plant","species"
"821",-0.322180988934473,-0.264629633557222,0.161314229893912,NA,-0.0972446646978478,"HOMA","All","code.plant","species"
"822",-0.305052746390732,-0.129559051313527,0.127210917424204,NA,-0.0375011645154307,"HOMA","All","code.plant","species"
"823",-0.337332326942768,-0.346227624934133,0.133644275295952,NA,0.170100409677338,"HOMA","All","code.plant","species"
"824",-0.34276821738655,-0.281264218130674,0.101576756312269,NA,-0.0304497078855196,"HOMA","All","code.plant","species"
"825",-0.238940410721031,-0.219759002168652,0.076685810224127,NA,0.114477898803595,"HOMA","All","code.plant","species"
"826",-0.258579971939671,-0.288638975246436,-0.00861100161353057,NA,-0.0348977397965755,"HOMA","All","code.plant","species"
"827",-0.358600982873073,-0.123456112224634,0.153416111513853,NA,0.0264535419551237,"HOMA","All","code.plant","species"
"828",-0.148110759735874,-0.250185877431632,0.0811247954477217,NA,0.137215134909421,"HOMA","All","code.plant","species"
"829",-0.218914486512572,-0.229124325774229,0.181764096610764,NA,-0.0285828506095569,"HOMA","All","code.plant","species"
"830",-0.164267390377503,-0.340326145797127,0.0787538467167803,NA,-0.0598855709787617,"HOMA","All","code.plant","species"
"831",-0.237123353739333,-0.135568746023501,0.135045559904491,NA,0.0928436707618538,"HOMA","All","code.plant","species"
"832",-0.285688390342821,-0.262180147617,0.179099079204946,NA,0.0510925881656334,"HOMA","All","code.plant","species"
