"","year","focal","complexity.plant","parameter","mean.estimate","var.estimate","median.estimate","complexity.animal","abund.sp.mean","abund.sp.median","abund.sp.max","abund.sp.min","mean.adjusted","median.adjusted","var.adjuster","focal.name"
"123","2020","CHFU","Funct.Group","Plant - herbivore",-0.0312463775788194,0.00815681990411035,-0.031086236218621,"group",0.227382680212869,0,5,0,-0.00710488508081524,-0.00706847170912041,0.00185471957181029,"Chamaemelum 
fuscatum"
"124","2020","CHFU","Funct.Group","Plant - pollinator",0.076136204914362,0.0046232766307717,0.075455033738719,"group",0.569182389937107,0.5,5,0,0.0433353870738979,0.0429476764361891,0.00263148764204301,"Chamaemelum 
fuscatum"
"125","2020","CHFU","Family","Intraspecific",-0.0195724519066049,0.0102198691301913,-0.020532627313662,"family",0.134252539912917,0,5,0,-0.00262765138078513,-0.00275655736794447,0.0013720433883058,"Chamaemelum 
fuscatum"
"126","2020","CHFU","Family","Plant - plant",-0.220517832393309,0.00588197521382301,-0.220466051436563,"family",1.15747460087083,0.961538461538462,5,0,-0.255243790034346,-0.255183854892103,0.00680823691295188,"Chamaemelum 
fuscatum"
"127","2020","CHFU","Family","Plant - herbivore",0.0204411290007547,0.007955582242611,0.0199826710360142,"family",0.060272536687631,0,5,0,0.00123203869763459,0.00120440627313502,0.000479503122589237,"Chamaemelum 
fuscatum"
"128","2020","CHFU","Family","Plant - pollinator",0.0527835916263777,0.00521269681972776,0.0526550113042798,"family",0.484276729559748,0,5,0,0.0255618651272395,0.0254995966693682,0.00252438776804426,"Chamaemelum 
fuscatum"
"129","2020","CHFU","Species","Intraspecific",-0.0207770421503927,0.0103020093344094,-0.020397715349812,"species",0.00241896468311563,0,0.192307692307692,0,-5.02589311814047e-05,-4.93413530474407e-05,2.49201967450638e-05,"Chamaemelum 
fuscatum"
"130","2020","CHFU","Species","Plant - plant",-0.219658020275742,0.00570927618873609,-0.221253720775367,"species",1.15747460087083,0.961538461538462,5,0,-0.254248579346741,-0.256095562145653,0.00660834217781862,"Chamaemelum 
fuscatum"
"131","2020","CHFU","Species","Plant - herbivore",0.0087879868531906,0.00763747430386638,0.00715412177029903,"species",0.10482180293501,0,5,0,0.000921172626120608,0.000749907942379353,0.000800573826401088,"Chamaemelum 
fuscatum"
"132","2020","CHFU","Species","Plant - pollinator",0.0502606901417264,0.00403002023693103,0.0486937494096887,"species",0.786163522012579,0.5,5,0,0.0395131211806025,0.0382812495359188,0.00316825490324767,"Chamaemelum 
fuscatum"
"133","2021","CHFU","Funct.Group","Intraspecific",-0.0537608752427369,0.00859267959763459,-0.052837155814774,"group",1.25052631578947,1.05263157894737,5,0,-0.0672293892509173,-0.0660742537978437,0.0107453719599894,"Chamaemelum 
fuscatum"
"134","2021","CHFU","Funct.Group","Plant - plant",-0.0420922844670648,0.00464369054164884,-0.0428981616025992,"group",1.76,1.57894736842105,5,0,-0.0740824206620341,-0.0755007644205746,0.00817289535330196,"Chamaemelum 
fuscatum"
"135","2021","CHFU","Funct.Group","Plant - herbivore",-0.0219845679890612,0.00665738211063821,-0.0232348660427998,"group",0.16,0,5,0,-0.00351753087824978,-0.00371757856684798,0.00106518113770211,"Chamaemelum 
fuscatum"
"136","2021","CHFU","Funct.Group","Plant - pollinator",0.0961818348773224,0.00342408408260352,0.0947553285234457,"group",1.23666666666667,0.833333333333333,5,0,0.118944869131622,0.117180756273995,0.00423445064881969,"Chamaemelum 
fuscatum"
"137","2021","CHFU","Family","Intraspecific",-0.0647794823550615,0.00821371179217287,-0.0655650965097355,"family",0.0853333333333333,0,4.33333333333333,0,-0.00552784916096525,-0.00559488823549743,0.000700903406265419,"Chamaemelum 
fuscatum"
"138","2021","CHFU","Family","Plant - plant",-0.0487791109656423,0.00314704270831929,-0.0490640576981395,"family",2.22933333333333,2,5,0,-0.108744898046072,-0.109380139295052,0.0070158072110798,"Chamaemelum 
fuscatum"
"139","2021","CHFU","Family","Plant - herbivore",0.114658142805033,0.0070281345426078,0.110719969821757,"family",0.113333333333333,0,5,0,0.0129945895179038,0.0125482632464658,0.000796521914828884,"Chamaemelum 
fuscatum"
"140","2021","CHFU","Family","Plant - pollinator",0.0642768097125225,0.00263260410180514,0.0632648624738506,"family",0.776,0,5,0,0.0498788043369174,0.0490935332797081,0.00204290078300079,"Chamaemelum 
fuscatum"
"141","2021","CHFU","Species","Intraspecific",-0.0670738800751943,0.00851277924852873,-0.0663984301577402,"species",0.016,0,1,0,-0.00107318208120311,-0.00106237488252384,0.00013620446797646,"Chamaemelum 
fuscatum"
"142","2021","CHFU","Species","Plant - plant",-0.0377305209725312,0.00328514839442403,-0.0394396761288696,"species",2.22933333333333,2,5,0,-0.0841139080880961,-0.08792418464996,0.00732369082063598,"Chamaemelum 
fuscatum"
"143","2021","CHFU","Species","Plant - herbivore",0.0717054463461315,0.00628901122171572,0.0722635032302445,"species",0.233333333333333,0,5,0,0.0167312708140974,0.016861484087057,0.00146743595173367,"Chamaemelum 
fuscatum"
"144","2021","CHFU","Species","Plant - pollinator",0.0721085796461159,0.00202187638635383,0.0715255616564355,"species",1.855,1.25,5,0,0.133761415243545,0.132679916872688,0.00375058069668635,"Chamaemelum 
fuscatum"
